rowN,DAU,participantN,age,gender,task,taskOrder,trial,lImage,lValue,rImage,rValue,xBoxPos,yBoxPos,response,RT
1,NS01,35,20,female,continuous,1,1,2377,5.19,5665,6.15,1257,972,81,8.86695996485651
2,NS01,35,20,female,continuous,1,2,2392,6.15,8260,6.18,643,972,18,2.71693739958573
3,NS01,35,20,female,continuous,1,3,7042,5.55,8467,6.35,1412,972,97,2.46693544660229
4,NS01,35,20,female,continuous,1,4,5726,6.23,5300,6.91,1149,972,70,2.40007980470546
5,NS01,35,20,female,continuous,1,5,4536,6.01,2372,5.48,1279,972,83,2.50039091065992
6,NS01,35,20,female,continuous,1,6,5395,5.34,7440,6.32,1263,972,82,3.20021387410816
7,NS01,35,20,female,continuous,1,7,2235,5.64,7460,6.81,1324,972,88,2.05014113045763
8,NS01,35,20,female,continuous,1,8,2980,5.61,2060,6.49,545,972,8,2.41695927374531
9,NS01,35,20,female,continuous,1,9,5520,5.33,2102,5.16,546,972,8,2.9334553439403
10,NS01,35,20,female,continuous,1,10,7183,5.58,4617,6.6,1310,972,87,1.86686080996878
11,NS01,35,20,female,continuous,1,11,5622,6.33,8620,6.04,610,972,14,2.81692399876192
12,NS01,35,20,female,continuous,1,12,7495,5.9,2025,5.78,720,972,26,2.88351672980934
13,NS01,35,20,female,continuous,1,13,5628,6.51,7490,5.52,616,972,15,2.90024205809459
14,NS01,35,20,female,continuous,1,14,2511,6.21,2880,5.18,717,972,25,4.4502335548168
15,NS01,35,20,female,continuous,1,15,2037,6.42,8161,6.71,1215,972,77,4.2502035680227
16,NS01,35,20,female,continuous,1,16,5740,5.21,7351,5.82,609,972,14,4.21689443255309
17,NS01,35,20,female,continuous,1,17,8179,6.48,2339,6.72,485,972,2,3.20017541397829
18,NS01,35,20,female,continuous,1,18,2056,6.34,4600,6.41,647,972,18,4.55025440745521
19,NS01,35,20,female,continuous,1,19,5215,6.83,7507,6.25,1348,972,91,5.36691098834854
20,NS01,35,20,female,continuous,1,20,1942,6.26,1640,6.27,1411,972,97,3.41679762117565
21,NS01,35,20,female,continuous,1,21,5410,6.11,2191,5.3,599,972,13,3.40021922253072
22,NS01,35,20,female,continuous,1,22,2351,5.49,5510,5.15,646,972,18,3.9335007147165
23,NS01,35,20,female,continuous,1,23,2411,5.07,5731,5.39,1370,972,93,3.63349584722891
24,NS01,35,20,female,continuous,1,24,2500,6.16,7501,6.85,1294,972,85,4.01686775078997
25,NS01,35,20,female,continuous,1,25,5661,5.96,8600,6.38,1437,972,100,4.83346243505366
26,NS01,35,20,female,continuous,1,26,7021,5.21,5870,6.78,1270,972,82,3.36689806811046
27,NS01,35,20,female,continuous,1,27,7632,5.22,8465,5.96,1406,972,96,3.36693682870828
28,NS01,35,20,female,continuous,1,28,8208,6.79,8117,6.02,480,972,1,3.30014729010873
29,NS01,35,20,female,continuous,1,29,7026,5.38,4619,6.46,480,972,1,3.1168074766174
30,NS01,35,20,female,continuous,1,30,5849,6.65,2594,6.05,485,972,2,2.68348433927167
31,NS01,35,20,female,continuous,1,31,7188,5.5,6250,6.32,1269,972,82,3.95016444695648
32,NS01,35,20,female,continuous,1,32,7140,5.5,4100,6.11,1440,972,100,3.61675669730175
33,NS01,35,20,female,continuous,1,33,1659,6.57,2606,5.92,568,972,10,4.76698959118221
34,NS01,35,20,female,continuous,1,34,2597,5.61,8311,5.88,1367,972,92,4.51689238927793
35,NS01,35,20,female,continuous,1,35,1675,5.24,5530,5.38,1336,972,89,4.85015651455615
36,NS01,35,20,female,continuous,1,36,7354,5.51,8205,6.62,1329,972,89,4.78359022468794
37,NS01,35,20,female,continuous,1,37,8280,6.38,5301,6.54,521,972,5,4.11684533581138
38,NS01,35,20,female,continuous,1,38,2036,5.8,5764,6.74,1440,972,100,3.75023301399779
39,NS01,35,20,female,continuous,1,39,7830,5.26,2435,5.84,1252,972,81,3.93360077112447
40,NS01,35,20,female,continuous,1,40,7182,5.16,1419,6.54,1396,972,95,4.16686657897662
41,NS01,35,20,female,continuous,1,41,7489,6.54,5720,6.31,1383,972,94,4.56681207381189
42,NS01,35,20,female,continuous,1,42,2092,6.28,7279,6.22,556,972,9,3.91691660718061
43,NS01,35,20,female,continuous,1,43,1720,6.79,2032,5.58,533,972,6,3.50017276988365
44,NS01,35,20,female,continuous,1,44,2152,6.93,7475,6.33,1388,972,95,3.55027153412811
45,NS01,35,20,female,continuous,1,45,7286,6.36,7205,5.56,701,972,24,3.90012637746986
46,NS01,35,20,female,continuous,1,46,7192,5.77,7493,5.35,1317,972,87,3.70019193983171
47,NS01,35,20,female,continuous,1,47,8158,6.53,5890,6.67,601,972,13,3.53353028092533
48,NS01,35,20,female,continuous,1,48,7510,6.05,2489,5.66,657,972,19,3.80018725257833
49,NS01,35,20,female,continuous,1,49,1670,5.82,8341,6.25,550,972,8,4.05020693328697
50,NS01,35,20,female,continuous,1,50,8251,6.16,2384,5.92,1401,972,96,3.0001003567595
51,NS01,35,20,female,binary,2,51,2358,6.56,7506,5.34,480,972,1,5.0501285106875
52,NS01,35,20,female,binary,2,52,5900,5.93,2635,5.22,1440,972,2,2.18355434853584
53,NS01,35,20,female,binary,2,53,7291,6.35,2616,5.97,1440,972,2,3.51690681173932
54,NS01,35,20,female,binary,2,54,2513,5.8,4625,6.4,1440,972,2,2.48360789229628
55,NS01,35,20,female,binary,2,55,1850,6.15,5533,5.31,480,972,1,2.50012108916417
56,NS01,35,20,female,binary,2,56,2359,5.87,7450,6.4,480,972,1,3.46734708955046
57,NS01,35,20,female,binary,2,57,7179,5.06,7509,6.03,1440,972,2,1.91697189351544
58,NS01,35,20,female,binary,2,58,1947,5.85,7600,5.9,480,972,1,2.30010582541581
59,NS01,35,20,female,binary,2,59,7001,5.32,5455,5.79,480,972,1,2.15012232109439
60,NS01,35,20,female,binary,2,60,8250,6.19,7515,6.19,1440,972,2,4.20023070042953
