rowN,DAU,participantN,age,gender,task,taskOrder,trial,lImage,lValue,rImage,rValue,xBoxPos,yBoxPos,response,RT
1,NS01,62,18,Male,binary,1,1,2900,6.62,5726,6.23,1440,972,2,4.13366779603166
2,NS01,62,18,Male,binary,1,2,1900,6.65,2377,5.19,1440,972,2,3.43358781103097
3,NS01,62,18,Male,binary,1,3,7489,6.54,7632,5.22,480,972,1,4.10020239630512
4,NS01,62,18,Male,binary,1,4,5455,5.79,7600,5.9,480,972,1,2.65027414843917
5,NS01,62,18,Male,binary,1,5,2605,6.26,7509,6.03,1440,972,2,2.90029307802206
6,NS01,62,18,Male,binary,1,6,2980,5.61,5626,6.71,1440,972,2,1.93350187673332
7,NS01,62,18,Male,binary,1,7,8251,6.16,8179,6.48,1440,972,2,2.16692016283014
8,NS01,62,18,Male,binary,1,8,7475,6.33,8250,6.19,1440,972,2,3.31685387924244
9,NS01,62,18,Male,binary,1,9,2060,6.49,1903,5.5,480,972,1,2.41683963698461
10,NS01,62,18,Male,binary,1,10,2191,5.3,7182,5.16,480,972,1,2.81683344731118
11,NS01,62,18,Male,binary,1,11,5720,6.31,2560,6.34,480,972,1,2.06685417971221
12,NS01,62,18,Male,binary,1,12,2342,6.2,2357,5.41,1440,972,2,3.58350860725113
13,NS01,62,18,Male,binary,1,13,4100,6.11,2435,5.84,480,972,1,3.13360529836064
14,NS01,62,18,Male,binary,1,14,2511,6.21,2593,5.8,480,972,1,1.78354141852878
15,NS01,62,18,Male,binary,1,15,2037,6.42,5471,5.21,1440,972,2,3.33349238189476
16,NS01,62,18,Male,binary,1,16,7179,5.06,2514,5.19,1440,972,2,3.48335638936533
17,NS01,62,18,Male,binary,1,17,2720,5.43,2515,6.09,1440,972,2,2.06680009518868
18,NS01,62,18,Male,binary,1,18,7183,5.58,7205,5.56,1440,972,2,3.56682413275485
19,NS01,62,18,Male,binary,1,19,7496,5.92,4536,6.01,1440,972,2,3.60000829295996
20,NS01,62,18,Male,binary,1,20,7096,5.54,7033,5.4,480,972,1,2.35016153244305
21,NS01,62,18,Male,binary,1,21,5390,5.59,8161,6.71,1440,972,2,2.41689852902073
22,NS01,62,18,Male,binary,1,22,8280,6.38,7477,6.12,480,972,1,1.98354448331884
23,NS01,62,18,Male,binary,1,23,8467,6.35,2489,5.66,1440,972,2,3.35016123197329
24,NS01,62,18,Male,binary,1,24,2018,5.56,7490,5.52,480,972,1,1.65008064603398
25,NS01,62,18,Male,binary,1,25,7100,5.24,1810,6.52,1440,972,2,5.36683398815649
26,NS01,62,18,Male,binary,1,26,6250,6.32,5950,5.99,480,972,1,2.38346407766085
27,NS01,62,18,Male,binary,1,27,2513,5.8,7140,5.5,480,972,1,3.28344616967388
28,NS01,62,18,Male,binary,1,28,7482,6.36,7001,5.32,1440,972,2,3.76692184545982
29,NS01,62,18,Male,binary,1,29,2308,5.22,5731,5.39,1440,972,2,2.25013220661231
30,NS01,62,18,Male,binary,1,30,4625,6.4,7501,6.85,1440,972,2,1.91695111119679
31,NS01,62,18,Male,binary,1,31,2442,6.17,2302,6.43,1440,972,2,2.60011646200701
32,NS01,62,18,Male,binary,1,32,7820,5.39,7080,5.27,480,972,1,4.01683410834448
33,NS01,62,18,Male,binary,1,33,2382,5.67,7506,5.34,480,972,1,3.38352026547091
34,NS01,62,18,Male,binary,1,34,8031,6.76,1650,6.65,480,972,1,2.06682473369347
35,NS01,62,18,Male,binary,1,35,7451,6.68,7021,5.21,480,972,1,2.46676445949697
36,NS01,62,18,Male,binary,1,36,8311,5.88,7019,5.2,480,972,1,2.85022162635732
37,NS01,62,18,Male,binary,1,37,2038,5.09,7340,6.68,1440,972,2,1.73357152557992
38,NS01,62,18,Male,binary,1,38,5711,6.62,2273,5.41,1440,972,2,2.76681998627464
39,NS01,62,18,Male,binary,1,39,8130,6.58,1910,6.71,480,972,1,3.26690772338998
40,NS01,62,18,Male,binary,1,40,5665,6.15,5990,6.54,480,972,1,2.150290373796
41,NS01,62,18,Male,binary,1,41,2521,5.78,2362,6.74,480,972,1,2.0836444194988
42,NS01,62,18,Male,binary,1,42,5531,5.15,5900,5.93,1440,972,2,2.35021351367914
43,NS01,62,18,Male,binary,1,43,2358,6.56,7472,6.25,1440,972,2,6.13360740164762
44,NS01,62,18,Male,binary,1,44,5533,5.31,2372,5.48,1440,972,2,1.45025275500529
45,NS01,62,18,Male,binary,1,45,2390,5.4,4600,6.41,480,972,1,1.21690147362324
46,NS01,62,18,Male,binary,1,46,7499,6.47,7039,5.93,1440,972,2,2.00032240385281
47,NS01,62,18,Male,binary,1,47,5500,5.42,7061,5.4,1440,972,2,1.6002210254187
48,NS01,62,18,Male,binary,1,48,7460,6.81,5301,6.54,480,972,1,1.16676662287819
49,NS01,62,18,Male,binary,1,49,5635,6.25,1640,6.27,1440,972,2,2.25017517376136
50,NS01,62,18,Male,binary,1,50,8208,6.79,7503,5.77,480,972,1,2.26676289705574
51,NS01,62,18,Male,continuous,2,51,7488,6.19,8117,6.02,1243,972,80,4.58354135843501
52,NS01,62,18,Male,continuous,2,52,2351,5.49,7547,5.21,1217,972,77,3.46689426235343
53,NS01,62,18,Male,continuous,2,53,5215,6.83,2880,5.18,480,972,1,2.88350944856666
54,NS01,62,18,Male,continuous,2,54,1640,6.16,5764,6.74,498,972,3,3.23340176027114
55,NS01,62,18,Male,continuous,2,55,7493,5.35,7530,6.71,961,972,51,3.4336406936759
56,NS01,62,18,Male,continuous,2,56,1333,6.11,7461,5.8,960,972,50,2.66682130834033
57,NS01,62,18,Male,continuous,2,57,7351,5.82,7053,5.22,1292,972,85,3.81680850833709
58,NS01,62,18,Male,continuous,2,58,2579,5.53,7286,6.36,905,972,45,5.26693025860823
59,NS01,62,18,Male,continuous,2,59,2411,5.07,7052,5.33,480,972,1,5.766916737477
60,NS01,62,18,Male,continuous,2,60,7242,5.28,5250,6.08,1304,972,86,4.30020245639889
61,NS01,62,18,Male,continuous,2,61,7017,5.18,2870,5.31,1319,972,88,6.83348126452029
62,NS01,62,18,Male,continuous,2,62,7500,5.33,2597,5.61,524,972,6,3.01686655905814
63,NS01,62,18,Male,continuous,2,63,7279,6.22,5800,6.36,1429,972,99,3.65022817659474
64,NS01,62,18,Male,continuous,2,64,7510,6.05,8206,6.43,1440,972,100,4.45017853902073
65,NS01,62,18,Male,continuous,2,65,7237,5.43,8021,6.79,1367,972,92,1.88348360818281
66,NS01,62,18,Male,continuous,2,66,7830,5.26,2019,6.07,1440,972,100,3.01680556373503
67,NS01,62,18,Male,continuous,2,67,2010,6.25,5510,5.15,480,972,1,2.28355794435583
68,NS01,62,18,Male,continuous,2,68,7238,6.43,7440,6.32,1414,972,97,2.61699053280472
69,NS01,62,18,Male,continuous,2,69,7014,5.15,7495,5.9,1262,972,82,6.23364423921703
70,NS01,62,18,Male,continuous,2,70,7546,5.4,2445,5.39,872,972,41,2.35017144793892
71,NS01,62,18,Male,continuous,2,71,2389,6.61,7710,5.42,623,972,16,4.10026429303707
72,NS01,62,18,Male,continuous,2,72,5875,6.03,8192,5.52,1380,972,94,4.41703974972052
73,NS01,62,18,Male,continuous,2,73,7233,5.09,5849,6.65,1440,972,100,3.58352903918239
74,NS01,62,18,Male,continuous,2,74,1670,5.82,7095,5.99,1425,972,98,3.4668993703358
75,NS01,62,18,Male,continuous,2,75,8191,6.07,2488,5.73,518,972,5,4.11685862666172
76,NS01,62,18,Male,continuous,2,76,2620,5.93,7057,5.35,792,972,33,3.71696607458125
77,NS01,62,18,Male,continuous,2,77,7507,6.25,7165,6.09,981,972,53,5.90017589488843
78,NS01,62,18,Male,continuous,2,78,1419,6.54,2305,5.41,960,972,50,3.13358126079402
79,NS01,62,18,Male,continuous,2,79,2575,5.46,2152,6.93,683,972,22,2.46679721068085
80,NS01,62,18,Male,continuous,2,80,8260,6.18,2036,5.8,489,972,2,5.01685574215389
81,NS01,62,18,Male,continuous,2,81,2020,5.68,5395,5.34,667,972,20,3.73357152558037
82,NS01,62,18,Male,continuous,2,82,2092,6.28,8205,6.62,1440,972,100,4.98354508425746
83,NS01,62,18,Male,continuous,2,83,1616,5.21,1660,6.49,1399,972,96,2.95033177850382
84,NS01,62,18,Male,continuous,2,84,9156,6.43,5300,6.91,1378,972,94,4.7834930429276
85,NS01,62,18,Male,continuous,2,85,7300,5.64,7354,5.51,498,972,3,3.10027510994178
86,NS01,62,18,Male,continuous,2,86,8600,6.38,2392,6.15,1173,972,72,4.78346750301353
87,NS01,62,18,Male,continuous,2,87,7352,6.2,4617,6.6,1376,972,93,5.51694468114738
88,NS01,62,18,Male,continuous,2,88,2616,5.97,7450,6.4,878,972,42,4.40019452400247
89,NS01,62,18,Male,continuous,2,89,2217,6.24,8620,6.04,788,972,33,4.76686295342324
90,NS01,62,18,Male,continuous,2,90,5020,6.32,7248,5.22,678,972,21,2.88344665042496
91,NS01,62,18,Male,continuous,2,91,4619,6.46,7497,5.19,1440,972,100,3.46677707921936
92,NS01,62,18,Male,continuous,2,92,4613,5.34,7042,5.55,1408,972,97,4.96675664728855
93,NS01,62,18,Male,continuous,2,93,4598,6.33,1947,5.85,809,972,35,5.16702021919855
94,NS01,62,18,Male,continuous,2,94,2500,6.16,2359,5.87,537,972,7,2.78353811336365
95,NS01,62,18,Male,continuous,2,95,1675,5.24,7188,5.5,723,972,26,2.50015534276963
96,NS01,62,18,Male,continuous,2,96,7250,6.62,2374,6.29,1402,972,96,3.45016561882903
97,NS01,62,18,Male,continuous,2,97,7390,6.84,7190,5.55,480,972,1,2.98351263354334
98,NS01,62,18,Male,continuous,2,98,7192,5.77,4645,6.73,1419,972,98,3.86693254217653
99,NS01,62,18,Male,continuous,2,99,1720,6.79,5740,5.21,499,972,3,2.30015017469304
100,NS01,62,18,Male,continuous,2,100,5661,5.96,2122,5.15,698,972,23,3.01686715999767
101,NS01,62,18,Male,likert,3,101,NA,NA,7354,5.51,480,718.2,2,5.4170391487819
102,NS01,62,18,Male,likert,3,102,NA,NA,7019,5.2,480,361.8,6,2.80014747046698
103,NS01,62,18,Male,likert,3,103,NA,NA,7495,5.9,480,361.8,6,4.11686884262735
104,NS01,62,18,Male,likert,3,104,NA,NA,2442,6.17,480,270,7,1.76692424921657
105,NS01,62,18,Male,likert,3,105,NA,NA,2579,5.53,480,450.9,5,3.30016309488474
106,NS01,62,18,Male,likert,3,106,NA,NA,2342,6.2,480,450.9,5,2.40016267422743
107,NS01,62,18,Male,likert,3,107,NA,NA,2900,6.62,480,629.1,3,3.28362825423574
108,NS01,62,18,Male,likert,3,108,NA,NA,2500,6.16,480,361.8,6,1.76678633368238
109,NS01,62,18,Male,likert,3,109,NA,NA,5875,6.03,480,361.8,6,3.50025299538083
110,NS01,62,18,Male,likert,3,110,NA,NA,7096,5.54,480,270,7,2.03348643259687
111,NS01,62,18,Male,likert,3,111,NA,NA,7450,6.4,480,361.8,6,2.56683915623353
112,NS01,62,18,Male,likert,3,112,NA,NA,7600,5.9,480,540,4,2.81702664924751
113,NS01,62,18,Male,likert,3,113,NA,NA,8179,6.48,480,270,7,1.90014254276548
114,NS01,62,18,Male,likert,3,114,NA,NA,7033,5.4,480,361.8,6,1.51692454968634
115,NS01,62,18,Male,likert,3,115,NA,NA,2514,5.19,480,450.9,5,3.53362825423574
116,NS01,62,18,Male,likert,3,116,NA,NA,4613,5.34,480,810,1,2.96680832805487
117,NS01,62,18,Male,likert,3,117,NA,NA,8192,5.52,480,450.9,5,2.28369676129842
118,NS01,62,18,Male,likert,3,118,NA,NA,8031,6.76,480,361.8,6,1.91674468859901
119,NS01,62,18,Male,likert,3,119,NA,NA,2489,5.66,480,361.8,6,2.35027661228969
120,NS01,62,18,Male,likert,3,120,NA,NA,2038,5.09,480,629.1,3,1.93359231807472
121,NS01,62,18,Male,likert,3,121,NA,NA,5849,6.65,480,270,7,1.66693638818742
122,NS01,62,18,Male,likert,3,122,NA,NA,1903,5.5,480,629.1,3,2.40016988549723
123,NS01,62,18,Male,likert,3,123,NA,NA,1675,5.24,480,450.9,5,2.13368702608432
124,NS01,62,18,Male,likert,3,124,NA,NA,8311,5.88,480,361.8,6,2.76687527267632
125,NS01,62,18,Male,likert,3,125,NA,NA,5764,6.74,480,629.1,3,2.50014061976071
126,NS01,62,18,Male,likert,3,126,NA,NA,2616,5.97,480,629.1,3,2.53353270491107
127,NS01,62,18,Male,likert,3,127,NA,NA,2513,5.8,480,361.8,6,1.56678957875374
128,NS01,62,18,Male,likert,3,128,NA,NA,5990,6.54,480,629.1,3,2.11677599752875
129,NS01,62,18,Male,likert,3,129,NA,NA,7039,5.93,480,450.9,5,2.11681475810428
130,NS01,62,18,Male,likert,3,130,NA,NA,2870,5.31,480,450.9,5,2.63366058476186
131,NS01,62,18,Male,likert,3,131,NA,NA,7238,6.43,480,718.2,2,1.75019049770981
132,NS01,62,18,Male,likert,3,132,NA,NA,5626,6.71,480,450.9,5,1.20010342162732
133,NS01,62,18,Male,likert,3,133,NA,NA,1720,6.79,480,270,7,2.28353060162408
134,NS01,62,18,Male,likert,3,134,NA,NA,2392,6.15,480,361.8,6,1.63342291332901
135,NS01,62,18,Male,likert,3,135,NA,NA,7510,6.05,480,629.1,3,3.03347711804008
136,NS01,62,18,Male,likert,3,136,NA,NA,5531,5.15,480,810,1,2.05019163949419
137,NS01,62,18,Male,likert,3,137,NA,NA,5301,6.54,480,450.9,5,1.56674540972654
