rowN,DAU,participantN,age,gender,task,taskOrder,trial,lImage,lValue,rImage,rValue,xBoxPos,yBoxPos,response,RT
1,NS01,67,20,F,continuous,1,1,7021,5.21,5849,6.65,1440,972,100,11.6170398098147
2,NS01,67,20,F,continuous,1,2,7039,5.93,7390,6.84,960,972,50,0.116927133723948
3,NS01,67,20,F,continuous,1,3,6250,6.32,7205,5.56,1105,972,65,1.73351563823962
4,NS01,67,20,F,continuous,1,4,7489,6.54,7250,6.62,765,972,30,1.80020095405052
5,NS01,67,20,F,continuous,1,5,5740,5.21,2511,6.21,1185,972,74,1.36715729341813
6,NS01,67,20,F,continuous,1,6,7192,5.77,7500,5.33,1140,972,69,1.15031381042354
7,NS01,67,20,F,continuous,1,7,8600,6.38,2019,6.07,1438,972,100,0.950134069524211
8,NS01,67,20,F,continuous,1,8,2593,5.8,2152,6.93,989,972,53,2.73357182604741
9,NS01,67,20,F,continuous,1,9,7033,5.4,7057,5.35,945,972,49,2.11691661728764
10,NS01,67,20,F,continuous,1,10,2635,5.22,5726,6.23,977,972,52,1.35008941974593
11,NS01,67,20,F,continuous,1,11,5455,5.79,2488,5.73,1284,972,84,1.6334166034685
12,NS01,67,20,F,continuous,1,12,8158,6.53,5530,5.38,751,972,29,1.56688422666775
13,NS01,67,20,F,continuous,1,13,5410,6.11,7100,5.24,613,972,15,1.56673729704562
14,NS01,67,20,F,continuous,1,14,5020,6.32,2374,6.29,523,972,5,1.85010864979631
15,NS01,67,20,F,continuous,1,15,8211,5.76,7475,6.33,1267,972,82,1.31684907172894
16,NS01,67,20,F,continuous,1,16,1560,5.97,5500,5.42,926,972,47,1.10038898791026
17,NS01,67,20,F,continuous,1,17,8341,6.25,2025,5.78,960,972,50,0.750246084578976
18,NS01,67,20,F,continuous,1,18,8118,6.14,2900,6.62,667,972,20,1.43358931337934
19,NS01,67,20,F,continuous,1,19,8193,6.73,7820,5.39,819,972,36,1.26678272804929
20,NS01,67,20,F,continuous,1,20,7460,6.81,7019,5.2,694,972,23,1.1835334260395
21,NS01,67,20,F,continuous,1,21,1947,5.85,8031,6.76,1248,972,80,1.60033249963089
22,NS01,67,20,F,continuous,1,22,7515,6.19,2302,6.43,943,972,49,0.766772812552517
23,NS01,67,20,F,continuous,1,23,7506,5.34,2362,6.74,1172,972,72,1.03346870489258
24,NS01,67,20,F,continuous,1,24,7026,5.38,7900,6.5,760,972,30,0.933444186575798
25,NS01,67,20,F,continuous,1,25,7052,5.33,5215,6.83,1207,972,76,2.00015323948173
26,NS01,67,20,F,continuous,1,26,8467,6.35,4645,6.73,1188,972,74,1.1002108094508
27,NS01,67,20,F,continuous,1,27,8161,6.71,2500,6.16,770,972,31,1.16683813463533
28,NS01,67,20,F,continuous,1,28,7238,6.43,7507,6.25,836,972,38,0.950224510866974
29,NS01,67,20,F,continuous,1,29,7600,5.9,1900,6.65,666,972,20,1.16677533649636
30,NS01,67,20,F,continuous,1,30,7352,6.2,4613,5.34,633,972,17,1.16681199378218
31,NS01,67,20,F,continuous,1,31,7320,6.54,7499,6.47,1321,972,88,1.16683482947337
32,NS01,67,20,F,continuous,1,32,5800,6.36,2616,5.97,980,972,53,0.96697238444176
33,NS01,67,20,F,continuous,1,33,2870,5.31,4100,6.11,960,972,50,0.98363732841608
34,NS01,67,20,F,continuous,1,34,8179,6.48,2390,5.4,530,972,6,1.28348523071691
35,NS01,67,20,F,continuous,1,35,2372,5.48,5395,5.34,741,972,28,1.58342327389255
36,NS01,67,20,F,continuous,1,36,8192,5.52,2521,5.78,1240,972,79,0.900200533393217
37,NS01,67,20,F,continuous,1,37,7300,5.64,7195,6.02,957,972,50,0.666812294253759
38,NS01,67,20,F,continuous,1,38,2411,5.07,5510,5.15,1010,972,56,1.35025648082956
39,NS01,67,20,F,continuous,1,39,1670,5.82,7546,5.4,960,972,50,0.617040110286325
40,NS01,67,20,F,continuous,1,40,8260,6.18,7451,6.68,1350,972,91,0.85016904418444
41,NS01,67,20,F,continuous,1,41,1650,6.65,1640,6.27,752,972,29,0.983664971619874
42,NS01,67,20,F,continuous,1,42,1908,5.28,7710,5.42,991,972,54,1.35024446204261
43,NS01,67,20,F,continuous,1,43,2037,6.42,7501,6.85,1161,972,71,0.983524351857341
44,NS01,67,20,F,continuous,1,44,2122,5.15,8465,5.96,1227,972,78,1.03360181291282
45,NS01,67,20,F,continuous,1,45,2107,5.53,7488,6.19,950,972,49,0.866766682971502
46,NS01,67,20,F,continuous,1,46,2217,6.24,8117,6.02,628,972,16,1.18343997999909
47,NS01,67,20,F,continuous,1,47,2351,5.49,7190,5.55,960,972,50,1.16669571205784
48,NS01,67,20,F,continuous,1,48,7510,6.05,4617,6.6,691,972,23,1.10029644328097
49,NS01,67,20,F,continuous,1,49,5250,6.08,7001,5.32,997,972,54,1.60012878125781
50,NS01,67,20,F,continuous,1,50,7496,5.92,1850,6.15,574,972,11,1.23351834246569
51,NS01,67,20,F,binary,2,51,7530,6.71,2038,5.09,480,972,1,1.73348979785806
52,NS01,67,20,F,binary,2,52,2032,5.58,8205,6.62,1440,972,2,1.51678993932001
53,NS01,67,20,F,binary,2,53,4536,6.01,7291,6.35,480,972,1,1.28360001009423
54,NS01,67,20,F,binary,2,54,9156,6.43,2513,5.8,1440,972,2,1.28349184105173
55,NS01,67,20,F,binary,2,55,5471,5.21,8021,6.79,1440,972,2,1.13350734527921
