rowN,DAU,participantN,age,gender,task,taskOrder,trial,lImage,lValue,rImage,rValue,xBoxPos,yBoxPos,response,RT
1,NS01,64,22,f,binary,1,1,4613,5.34,7710,5.42,480,972,1,3.56692689334886
2,NS01,64,22,f,binary,1,2,2060,6.49,7507,6.25,1440,972,2,1.60028712872554
3,NS01,64,22,f,binary,1,3,5390,5.59,5040,5.39,480,972,1,1.70020197564736
4,NS01,64,22,f,binary,1,4,2377,5.19,2597,5.61,1440,972,2,3.58368888899531
5,NS01,64,22,f,binary,1,5,7451,6.68,5711,6.62,480,972,1,2.05042660670188
6,NS01,64,22,f,binary,1,6,2342,6.2,2900,6.62,480,972,1,1.75013521130859
7,NS01,64,22,f,binary,1,7,7021,5.21,7052,5.33,480,972,1,2.96686211210908
8,NS01,64,22,f,binary,1,8,1419,6.54,8208,6.79,1440,972,2,2.35028833060278
9,NS01,64,22,f,binary,1,9,1942,6.26,7503,5.77,480,972,1,2.95008929955839
10,NS01,64,22,f,binary,1,10,7340,6.68,5520,5.33,480,972,1,2.50020461978056
11,NS01,64,22,f,binary,1,11,7550,5.27,2107,5.53,1440,972,2,2.11682076749457
12,NS01,64,22,f,binary,1,12,2489,5.66,7238,6.43,480,972,1,1.93348444949697
13,NS01,64,22,f,binary,1,13,2870,5.31,2056,6.34,480,972,1,2.85017084699939
14,NS01,64,22,f,binary,1,14,2513,5.8,8117,6.02,480,972,1,2.80018442822438
15,NS01,64,22,f,binary,1,15,7496,5.92,8251,6.16,1440,972,2,2.40011429862534
16,NS01,64,22,f,binary,1,16,2308,5.22,5731,5.39,480,972,1,1.80008166763037
17,NS01,64,22,f,binary,1,17,8161,6.71,8158,6.53,480,972,1,2.96680141725483
18,NS01,64,22,f,binary,1,18,1640,6.16,4600,6.41,480,972,1,1.88345536404267
19,NS01,64,22,f,binary,1,19,1560,5.97,2511,6.21,480,972,1,2.76681698157881
20,NS01,64,22,f,binary,1,20,2514,5.19,7190,5.55,480,972,1,2.63357074435771
21,NS01,64,22,f,binary,1,21,7900,6.5,7515,6.19,480,972,1,2.48349971335119
22,NS01,64,22,f,binary,1,22,5301,6.54,2384,5.92,480,972,1,2.21678098532357
23,NS01,64,22,f,binary,1,23,2273,5.41,2351,5.49,480,972,1,3.01680916937039
24,NS01,64,22,f,binary,1,24,7183,5.58,5020,6.32,1440,972,2,1.51685994872787
25,NS01,64,22,f,binary,1,25,2019,6.07,2037,6.42,480,972,1,2.31694792621965
26,NS01,64,22,f,binary,1,26,2720,5.43,6250,6.32,1440,972,2,1.36692352809041
27,NS01,64,22,f,binary,1,27,2362,6.74,7460,6.81,1440,972,2,1.86688176282041
28,NS01,64,22,f,binary,1,28,7140,5.5,7513,5.45,1440,972,2,2.01687947924984
29,NS01,64,22,f,binary,1,29,2102,5.16,5870,6.78,1440,972,2,2.40027474937779
30,NS01,64,22,f,binary,1,30,4625,6.4,2010,6.25,1440,972,2,1.71699822482515
31,NS01,64,22,f,binary,1,31,2217,6.24,7286,6.36,1440,972,2,1.98351353495127
32,NS01,64,22,f,binary,1,32,1605,6.59,8021,6.79,1440,972,2,1.71692040320522
33,NS01,64,22,f,binary,1,33,7620,5.78,2339,6.72,1440,972,2,2.05010750801375
34,NS01,64,22,f,binary,1,34,2606,5.92,8467,6.35,1440,972,2,3.26685363886645
35,NS01,64,22,f,binary,1,35,2357,5.41,1650,6.65,1440,972,2,1.58360625986279
36,NS01,64,22,f,binary,1,36,7547,5.21,1659,6.57,480,972,1,2.25041434754166
37,NS01,64,22,f,binary,1,37,7475,6.33,2521,5.78,1440,972,2,1.3334887762594
38,NS01,64,22,f,binary,1,38,5635,6.25,5510,5.15,480,972,1,1.45015239816712
39,NS01,64,22,f,binary,1,39,7188,5.5,1450,6.37,1440,972,2,1.16680748673934
40,NS01,64,22,f,binary,1,40,7440,6.32,2305,5.41,480,972,1,1.91677323320982
41,NS01,64,22,f,binary,1,41,7205,5.56,7472,6.25,1440,972,2,1.46689516376318
42,NS01,64,22,f,binary,1,42,1900,6.65,2020,5.68,480,972,1,1.66679666983509
43,NS01,64,22,f,binary,1,43,2152,6.93,7499,6.47,1440,972,2,1.50011718313363
44,NS01,64,22,f,binary,1,44,2880,5.18,1810,6.52,1440,972,2,2.7669545966437
45,NS01,64,22,f,binary,1,45,2616,5.97,5849,6.65,1440,972,2,2.35021441508798
46,NS01,64,22,f,binary,1,46,2382,5.67,2359,5.87,1440,972,2,1.96685880694349
47,NS01,64,22,f,binary,1,47,5622,6.33,7240,6.02,480,972,1,1.96689396188231
48,NS01,64,22,f,binary,1,48,7509,6.03,1910,6.71,480,972,1,1.86688807268001
49,NS01,64,22,f,binary,1,49,2445,5.39,2500,6.16,480,972,1,2.00024608458079
50,NS01,64,22,f,binary,1,50,7233,5.09,7001,5.32,1440,972,2,2.20012775966279
51,NS01,64,22,f,continuous,2,51,7512,5.38,8320,6.24,570,972,10,5.26686715999858
52,NS01,64,22,f,continuous,2,52,7830,5.26,2032,5.58,1404,972,96,2.00020942729316
53,NS01,64,22,f,continuous,2,53,8465,5.96,7530,6.71,1363,972,92,2.90006682443345
54,NS01,64,22,f,continuous,2,54,7505,6.1,8191,6.07,1345,972,90,2.66694269804793
55,NS01,64,22,f,continuous,2,55,8325,5.63,7195,6.02,519,972,5,2.76682719754353
56,NS01,64,22,f,continuous,2,56,7495,5.9,8206,6.43,1315,972,87,3.03365830119219
57,NS01,64,22,f,continuous,2,57,5471,5.21,5950,5.99,589,972,12,2.03362254531385
58,NS01,64,22,f,continuous,2,58,7057,5.35,2092,6.28,494,972,2,3.46679721067994
59,NS01,64,22,f,continuous,2,59,2191,5.3,7300,5.64,615,972,15,2.46677978344633
60,NS01,64,22,f,continuous,2,60,7080,5.27,5890,6.67,1243,972,80,2.616920222923
61,NS01,64,22,f,continuous,2,61,8280,6.38,2442,6.17,842,972,38,2.83346834432996
62,NS01,64,22,f,continuous,2,62,7461,5.8,2374,6.29,1151,972,70,2.76690171399787
63,NS01,64,22,f,continuous,2,63,1675,5.24,7450,6.4,690,972,23,2.01678212710794
64,NS01,64,22,f,continuous,2,64,7390,6.84,2018,5.56,502,972,3,2.58349148048546
65,NS01,64,22,f,continuous,2,65,5720,6.31,1947,5.85,620,972,15,3.18353312556792
66,NS01,64,22,f,continuous,2,66,2560,6.34,5215,6.83,1332,972,89,2.16681620035888
67,NS01,64,22,f,continuous,2,67,5300,6.91,8193,6.73,638,972,17,1.03335452645297
68,NS01,64,22,f,continuous,2,68,7354,5.51,2358,6.56,1426,972,99,2.26688008018937
