rowN,DAU,participantN,age,gender,task,taskOrder,trial,lImage,lValue,rImage,rValue,xBoxPos,yBoxPos,response,RT
1,NS01,63,21,F,continuous,1,1,8620,6.04,2038,5.09,1241,972,79,7.36709569715549
2,NS01,63,21,F,continuous,1,2,2056,6.34,2342,6.2,627,972,16,5.15021285264629
3,NS01,63,21,F,continuous,1,3,2593,5.8,7499,6.47,480,972,1,1.95024344044941
4,NS01,63,21,F,continuous,1,4,5471,5.21,2515,6.09,1300,972,86,3.08364471996902
5,NS01,63,21,F,continuous,1,5,2107,5.53,7507,6.25,1290,972,85,4.53384369091964
6,NS01,63,21,F,continuous,1,6,1333,6.11,2597,5.61,589,972,12,5.85019638691392
7,NS01,63,21,F,continuous,1,7,5661,5.96,7495,5.9,542,972,7,3.43351449645525
8,NS01,63,21,F,continuous,1,8,7620,5.78,2514,5.19,511,972,4,3.2335102297875
9,NS01,63,21,F,continuous,1,9,7900,6.5,7033,5.4,1385,972,94,7.08381568715504
10,NS01,63,21,F,continuous,1,10,5500,5.42,7440,6.32,556,972,9,3.86698993186565
11,NS01,63,21,F,continuous,1,11,1942,6.26,5665,6.15,582,972,12,6.53351137157188
12,NS01,63,21,F,continuous,1,12,7179,5.06,5890,6.67,1440,972,100,5.25024698598918
13,NS01,63,21,F,continuous,1,13,7660,6.61,1900,6.65,1440,972,100,2.33344190300613
14,NS01,63,21,F,continuous,1,14,7512,5.38,1605,6.59,1318,972,87,3.00012229111599
15,NS01,63,21,F,continuous,1,15,1720,6.79,2092,6.28,559,972,9,1.93361124765761
16,NS01,63,21,F,continuous,1,16,1450,6.37,2579,5.53,1440,972,100,2.81699479947292
17,NS01,63,21,F,continuous,1,17,2605,6.26,8325,5.63,1440,972,100,2.05017721695458
18,NS01,63,21,F,continuous,1,18,2372,5.48,1910,6.71,563,972,10,3.38346948611252
19,NS01,63,21,F,continuous,1,19,5395,5.34,7001,5.32,1357,972,91,2.43348955748115
20,NS01,63,21,F,continuous,1,20,5040,5.39,7188,5.5,480,972,1,3.61671259844934
21,NS01,63,21,F,continuous,1,21,7472,6.25,2489,5.66,567,972,10,3.86698812904797
22,NS01,63,21,F,continuous,1,22,5300,6.91,5875,6.03,480,972,1,2.21679630927156
23,NS01,63,21,F,continuous,1,23,2122,5.15,2880,5.18,551,972,8,5.65029818600487
24,NS01,63,21,F,continuous,1,24,2358,6.56,7506,5.34,569,972,10,3.60020600193911
25,NS01,63,21,F,continuous,1,25,2152,6.93,7017,5.18,573,972,11,3.35017024605986
26,NS01,63,21,F,continuous,1,26,5711,6.62,7233,5.09,521,972,5,2.18348625231556
27,NS01,63,21,F,continuous,1,27,7390,6.84,7248,5.22,551,972,8,1.90016988549723
28,NS01,63,21,F,continuous,1,28,7238,6.43,5740,5.21,1440,972,100,1.38347309174787
29,NS01,63,21,F,continuous,1,29,7192,5.77,1595,6.22,1358,972,92,3.15016177281814
30,NS01,63,21,F,continuous,1,30,7190,5.55,5628,6.51,1440,972,100,2.40030299351838
31,NS01,63,21,F,continuous,1,31,2018,5.56,8341,6.25,1333,972,89,2.33344941474479
32,NS01,63,21,F,continuous,1,32,2980,5.61,7547,5.21,549,972,8,2.38347249080834
33,NS01,63,21,F,continuous,1,33,7820,5.39,6250,6.32,973,972,52,3.81690015155709
34,NS01,63,21,F,continuous,1,34,7052,5.33,5764,6.74,987,972,53,5.73353877439695
35,NS01,63,21,F,continuous,1,35,7061,5.4,7291,6.35,1440,972,100,2.73346485888123
36,NS01,63,21,F,continuous,1,36,7513,5.45,2362,6.74,929,972,47,2.4168062848621
37,NS01,63,21,F,continuous,1,37,7019,5.2,1650,6.65,1327,972,88,3.65019843010668
38,NS01,63,21,F,continuous,1,38,2506,5.67,7488,6.19,1440,972,100,1.78346269550002
39,NS01,63,21,F,continuous,1,39,7451,6.68,1810,6.52,1440,972,100,2.38348120442606
40,NS01,63,21,F,continuous,1,40,7461,5.8,7250,6.62,756,972,29,2.85022553246199
41,NS01,63,21,F,continuous,1,41,4625,6.4,5750,6.6,1338,972,89,2.75033562451426
42,NS01,63,21,F,continuous,1,42,7095,5.99,5531,5.15,1230,972,78,3.31694972903642
43,NS01,63,21,F,continuous,1,43,1903,5.5,5215,6.83,480,972,1,3.18360553873572
44,NS01,63,21,F,continuous,1,44,8118,6.14,8251,6.16,1007,972,55,2.38343403070394
45,NS01,63,21,F,continuous,1,45,2382,5.67,5622,6.33,1208,972,76,2.88369273500666
46,NS01,63,21,F,continuous,1,46,2217,6.24,5533,5.31,1354,972,91,3.01699035252295
47,NS01,63,21,F,continuous,1,47,1947,5.85,1659,6.57,568,972,10,4.88345115746961
48,NS01,63,21,F,continuous,1,48,2384,5.92,7242,5.28,480,972,1,1.78343715558731
49,NS01,63,21,F,continuous,1,49,2032,5.58,7632,5.22,1291,972,85,1.68344268422697
50,NS01,63,21,F,continuous,1,50,7100,5.24,8208,6.79,1308,972,86,4.91688440695089
51,NS01,63,21,F,binary,2,51,2500,6.16,2635,5.22,1440,972,2,4.56688122197374
52,NS01,63,21,F,binary,2,52,5020,6.32,7460,6.81,1440,972,2,1.40020443949834
53,NS01,63,21,F,binary,2,53,2511,6.21,5510,5.15,480,972,1,2.70026657660583
54,NS01,63,21,F,binary,2,54,7140,5.5,7493,5.35,480,972,1,5.28346750301353
55,NS01,63,21,F,binary,2,55,7237,5.43,7509,6.03,1440,972,2,1.06684396374658
