rowN,DAU,participantN,age,gender,task,taskOrder,trial,lImage,lValue,rImage,rValue,xBoxPos,yBoxPos,response,RT
1,NS01,65,21,male,continuous,1,1,7546,5.4,7506,5.34,480,972,1,3.13367771152843
2,NS01,65,21,male,continuous,1,2,2389,6.61,2273,5.41,480,972,1,2.83371653219729
3,NS01,65,21,male,continuous,1,3,2342,6.2,7515,6.19,1274,972,83,2.03349364386668
4,NS01,65,21,male,continuous,1,4,7450,6.4,7550,5.27,610,972,14,2.78358108051361
5,NS01,65,21,male,continuous,1,5,2511,6.21,8179,6.48,1344,972,90,1.85028833060278
6,NS01,65,21,male,continuous,1,6,2377,5.19,7165,6.09,590,972,12,2.11690489897592
7,NS01,65,21,male,continuous,1,7,7482,6.36,2506,5.67,480,972,1,1.85014951366065
8,NS01,65,21,male,continuous,1,8,2382,5.67,5711,6.62,1247,972,80,2.16678435058384
9,NS01,65,21,male,continuous,1,9,2359,5.87,2411,5.07,569,972,10,1.88365307302411
10,NS01,65,21,male,continuous,1,10,2500,6.16,7477,6.12,693,972,23,2.71697478819806
11,NS01,65,21,male,continuous,1,11,8341,6.25,8193,6.73,621,972,16,2.53347381287494
12,NS01,65,21,male,continuous,1,12,5870,6.78,7095,5.99,480,972,1,1.58346083258948
13,NS01,65,21,male,continuous,1,13,7900,6.5,1675,5.24,1440,972,100,2.1335596269837
14,NS01,65,21,male,continuous,1,14,2092,6.28,5628,6.51,1396,972,95,2.40012812022724
15,NS01,65,21,male,continuous,1,15,2620,5.93,2037,6.42,1440,972,100,3.41683392806226
16,NS01,65,21,male,continuous,1,16,5740,5.21,5764,6.74,1440,972,100,2.05024872871218
17,NS01,65,21,male,continuous,1,17,7300,5.64,8620,6.04,1413,972,97,2.21683086327357
18,NS01,65,21,male,continuous,1,18,2489,5.66,2980,5.61,648,972,18,1.98347988235946
19,NS01,65,21,male,continuous,1,19,2384,5.92,8205,6.62,590,972,12,1.75005919250543
20,NS01,65,21,male,continuous,1,20,7100,5.24,7286,6.36,1440,972,100,1.83364712372349
21,NS01,65,21,male,continuous,1,21,5731,5.39,5040,5.39,480,972,1,2.40016297469629
22,NS01,65,21,male,continuous,1,22,7451,6.68,7179,5.06,480,972,1,2.10017895967758
23,NS01,65,21,male,continuous,1,23,4536,6.01,7019,5.2,1328,972,88,2.28347020723959
24,NS01,65,21,male,continuous,1,24,4598,6.33,5250,6.08,480,972,1,1.91675430362557
25,NS01,65,21,male,continuous,1,25,7320,6.54,7507,6.25,1440,972,100,2.88349682884473
26,NS01,65,21,male,continuous,1,26,1640,6.27,7140,5.5,528,972,6,1.58348156499051
27,NS01,65,21,male,continuous,1,27,1910,6.71,2605,6.26,1440,972,100,1.81683044261445
28,NS01,65,21,male,continuous,1,28,7499,6.47,7039,5.93,1440,972,100,2.53363216034086
29,NS01,65,21,male,continuous,1,29,5661,5.96,7390,6.84,480,972,1,1.61679522758095
30,NS01,65,21,male,continuous,1,30,2488,5.73,4645,6.73,1440,972,100,1.66682040693195
31,NS01,65,21,male,continuous,1,31,7509,6.03,8600,6.38,480,972,1,1.4668008163153
32,NS01,65,21,male,continuous,1,32,5510,5.15,2635,5.22,1440,972,100,1.33363119883688
33,NS01,65,21,male,continuous,1,33,8021,6.79,8117,6.02,480,972,1,2.45014638877728
34,NS01,65,21,male,continuous,1,34,1900,6.65,2521,5.78,1382,972,94,1.56688813277469
35,NS01,65,21,male,continuous,1,35,1333,6.11,1640,6.16,1425,972,98,1.38364405893481
36,NS01,65,21,male,continuous,1,36,7493,5.35,2870,5.31,480,972,1,1.95018755310957
37,NS01,65,21,male,continuous,1,37,1903,5.5,7830,5.26,480,972,1,2.08341035369995
38,NS01,65,21,male,continuous,1,38,2302,6.43,5990,6.54,1440,972,100,1.63351635936488
39,NS01,65,21,male,continuous,1,39,7820,5.39,5530,5.38,480,972,1,2.88349833119355
40,NS01,65,21,male,continuous,1,40,7192,5.77,9156,6.43,1440,972,100,1.73343721568017
41,NS01,65,21,male,continuous,1,41,8311,5.88,8250,6.19,1440,972,100,1.60026519444546
42,NS01,65,21,male,continuous,1,42,2010,6.25,2606,5.92,480,972,1,1.38345055653008
43,NS01,65,21,male,continuous,1,43,5626,6.71,2020,5.68,480,972,1,1.91679156185273
44,NS01,65,21,male,continuous,1,44,7237,5.43,2032,5.58,1440,972,100,1.60012878125781
45,NS01,65,21,male,continuous,1,45,2351,5.49,7205,5.56,480,972,1,1.93348865607186
46,NS01,65,21,male,continuous,1,46,8465,5.96,7052,5.33,480,972,1,1.91697394688345
47,NS01,65,21,male,continuous,1,47,7530,6.71,7242,5.28,1440,972,100,2.73350151616978
48,NS01,65,21,male,continuous,1,48,2339,6.72,7017,5.18,1440,972,100,1.76676950738511
49,NS01,65,21,male,continuous,1,49,2442,6.17,7238,6.43,480,972,1,1.51696060603535
50,NS01,65,21,male,continuous,1,50,7503,5.77,5635,6.25,1440,972,100,2.9001476507492
51,NS01,65,21,male,binary,2,51,7512,5.38,5500,5.42,480,972,1,2.1667780407206
52,NS01,65,21,male,binary,2,52,5890,6.67,6250,6.32,480,972,1,1.26674216465472
53,NS01,65,21,male,binary,2,53,5520,5.33,2593,5.8,1440,972,2,1.98339214524458
54,NS01,65,21,male,binary,2,54,8208,6.79,2880,5.18,480,972,1,1.43356106923966
55,NS01,65,21,male,binary,2,55,2575,5.46,7461,5.8,480,972,1,2.31693740978335
56,NS01,65,21,male,binary,2,56,7183,5.58,1650,6.65,1440,972,2,1.51678002382141
57,NS01,65,21,male,binary,2,57,2152,6.93,7495,5.9,480,972,1,1.61690730273403
58,NS01,65,21,male,binary,2,58,7001,5.32,2616,5.97,1440,972,2,2.11681836373828
59,NS01,65,21,male,binary,2,59,7014,5.15,7195,6.02,480,972,1,3.11697160322183
60,NS01,65,21,male,binary,2,60,7352,6.2,2235,5.64,1440,972,2,1.78342213210817
61,NS01,65,21,male,binary,2,61,5800,6.36,5455,5.79,480,972,1,2.4501854498194
62,NS01,65,21,male,binary,2,62,7061,5.4,7188,5.5,480,972,1,1.50013791553283
63,NS01,65,21,male,binary,2,63,7489,6.54,7440,6.32,1440,972,2,1.83368678570878
64,NS01,65,21,male,binary,2,64,7501,6.85,2900,6.62,480,972,1,1.70017343103791
65,NS01,65,21,male,binary,2,65,7291,6.35,8320,6.24,480,972,1,1.56692328771351
66,NS01,65,21,male,binary,2,66,1810,6.52,7033,5.4,480,972,1,2.23347086827198
67,NS01,65,21,male,binary,2,67,2107,5.53,2357,5.41,480,972,1,2.61702899291049
68,NS01,65,21,male,binary,2,68,8118,6.14,2102,5.16,480,972,1,1.86697280510089
69,NS01,65,21,male,binary,2,69,2374,6.29,2358,6.56,1440,972,2,3.63370295097047
70,NS01,65,21,male,binary,2,70,7500,5.33,7096,5.54,480,972,1,2.88343763633748
71,NS01,65,21,male,binary,2,71,5020,6.32,7182,5.16,480,972,1,1.53345187859486
72,NS01,65,21,male,binary,2,72,2515,6.09,2513,5.8,1440,972,2,3.70031645455492
73,NS01,65,21,male,binary,2,73,7620,5.78,2720,5.43,480,972,1,1.95014158126287
74,NS01,65,21,male,binary,2,74,8312,5.37,2579,5.53,1440,972,2,1.68346311615824
75,NS01,65,21,male,binary,2,75,7472,6.25,1908,5.28,480,972,1,1.43356317252619
76,NS01,65,21,male,binary,2,76,5665,6.15,2597,5.61,480,972,1,2.01680436185598
77,NS01,65,21,male,binary,2,77,4613,5.34,2514,5.19,480,972,1,4.55025143294006
78,NS01,65,21,male,binary,2,78,7026,5.38,8158,6.53,1440,972,2,1.2168056238279
79,NS01,65,21,male,binary,2,79,8467,6.35,4617,6.6,1440,972,2,2.85029674375073
80,NS01,65,21,male,binary,2,80,7190,5.55,5849,6.65,1440,972,2,2.66687719568108
81,NS01,65,21,male,binary,2,81,7240,6.02,7351,5.82,480,972,1,1.83347074808626
82,NS01,65,21,male,binary,2,82,1560,5.97,7660,6.61,480,972,1,1.9668185440205
83,NS01,65,21,male,binary,2,83,2308,5.22,5531,5.15,1440,972,2,2.68345199878422
84,NS01,65,21,male,binary,2,84,1720,6.79,7460,6.81,480,972,1,1.11690309615915
85,NS01,65,21,male,binary,2,85,2019,6.07,7042,5.55,1440,972,2,2.7168266567005
86,NS01,65,21,male,binary,2,86,5533,5.31,8260,6.18,1440,972,2,1.26677161067346
87,NS01,65,21,male,binary,2,87,1947,5.85,1595,6.22,480,972,1,1.70015810709083
88,NS01,65,21,male,binary,2,88,2560,6.34,2191,5.3,480,972,1,1.96689456282184
89,NS01,65,21,male,binary,2,89,5720,6.31,2372,5.48,480,972,1,2.01693025860914
90,NS01,65,21,male,binary,2,90,2362,6.74,7057,5.35,480,972,1,2.63360499789087
91,NS01,65,21,male,binary,2,91,8191,6.07,7510,6.05,1440,972,2,1.88338655651205
92,NS01,65,21,male,binary,2,92,8040,6.64,1616,5.21,480,972,1,1.86696559383017
93,NS01,65,21,male,binary,2,93,4600,6.41,5950,5.99,1440,972,2,2.95025575970067
94,NS01,65,21,male,binary,2,94,7248,5.22,8161,6.71,1440,972,2,0.966756647287184
95,NS01,65,21,male,binary,2,95,5215,6.83,8130,6.58,480,972,1,1.68356437440525
96,NS01,65,21,male,binary,2,96,2392,6.15,7279,6.22,480,972,1,3.51681457782252
97,NS01,65,21,male,binary,2,97,5593,6.47,4625,6.4,480,972,1,1.68365751997226
98,NS01,65,21,male,binary,2,98,7497,5.19,2018,5.56,1440,972,2,1.51684372336967
99,NS01,65,21,male,binary,2,99,5622,6.33,4619,6.46,1440,972,2,2.68370469369438
100,NS01,65,21,male,binary,2,100,2036,5.8,5875,6.03,1440,972,2,3.10015432117325
101,NS01,65,21,male,likert,3,101,NA,NA,2372,5.48,480,629.1,3,5.01698314125315
102,NS01,65,21,male,likert,3,102,NA,NA,1560,5.97,480,361.8,6,1.6001242742168
103,NS01,65,21,male,likert,3,103,NA,NA,1900,6.65,480,629.1,3,1.4501028206887
104,NS01,65,21,male,likert,3,104,NA,NA,7001,5.32,480,629.1,3,1.46675424353089
105,NS01,65,21,male,likert,3,105,NA,NA,2389,6.61,480,361.8,6,1.56687010459973
106,NS01,65,21,male,likert,3,106,NA,NA,1908,5.28,480,540,4,1.35018046202458
107,NS01,65,21,male,likert,3,107,NA,NA,7057,5.35,480,450.9,5,1.26693807081756
108,NS01,65,21,male,likert,3,108,NA,NA,5020,6.32,480,450.9,5,1.38346437813016
109,NS01,65,21,male,likert,3,109,NA,NA,2880,5.18,480,540,4,1.41692346799573
110,NS01,65,21,male,likert,3,110,NA,NA,2575,5.46,480,540,4,1.05010660660628
111,NS01,65,21,male,likert,3,111,NA,NA,1903,5.5,480,540,4,2.00017757751812
112,NS01,65,21,male,likert,3,112,NA,NA,7440,6.32,480,450.9,5,1.38353949552402
113,NS01,65,21,male,likert,3,113,NA,NA,7052,5.33,480,540,4,1.90022457095984
114,NS01,65,21,male,likert,3,114,NA,NA,7390,6.84,480,540,4,3.13363804954497
115,NS01,65,21,male,likert,3,115,NA,NA,7019,5.2,480,450.9,5,2.10025738223703
116,NS01,65,21,male,likert,3,116,NA,NA,7512,5.38,480,540,4,1.26677942288188
117,NS01,65,21,male,likert,3,117,NA,NA,8179,6.48,480,361.8,6,2.11685171586032
118,NS01,65,21,male,likert,3,118,NA,NA,5875,6.03,480,450.9,5,1.51684462477897
119,NS01,65,21,male,likert,3,119,NA,NA,8465,5.96,480,540,4,1.9501292620098
120,NS01,65,21,male,likert,3,120,NA,NA,8312,5.37,480,629.1,3,2.30036801513415
121,NS01,65,21,male,likert,3,121,NA,NA,7451,6.68,480,361.8,6,1.4501028206887
122,NS01,65,21,male,likert,3,122,NA,NA,2384,5.92,480,540,4,2.33362759320335
123,NS01,65,21,male,likert,3,123,NA,NA,1333,6.11,480,450.9,5,1.93369117256589
124,NS01,65,21,male,likert,3,124,NA,NA,1640,6.27,480,361.8,6,2.21697238444358
125,NS01,65,21,male,likert,3,125,NA,NA,4598,6.33,480,270,7,1.43368606458171
126,NS01,65,21,male,likert,3,126,NA,NA,7352,6.2,480,450.9,5,4.85018226484317
127,NS01,65,21,male,likert,3,127,NA,NA,2020,5.68,480,718.2,2,2.06695333466996
128,NS01,65,21,male,likert,3,128,NA,NA,7017,5.18,480,450.9,5,1.50027943670466
129,NS01,65,21,male,likert,3,129,NA,NA,7279,6.22,480,540,4,1.70021219161208
130,NS01,65,21,male,likert,3,130,NA,NA,5665,6.15,480,540,4,2.51681007077786
131,NS01,65,21,male,likert,3,131,NA,NA,7238,6.43,480,629.1,3,1.80018292587738
132,NS01,65,21,male,likert,3,132,NA,NA,7900,6.5,480,361.8,6,1.53354262040739
133,NS01,65,21,male,likert,3,133,NA,NA,8161,6.71,480,361.8,6,1.78365860166195
134,NS01,65,21,male,likert,3,134,NA,NA,7500,5.33,480,540,4,1.75022925828489
135,NS01,65,21,male,likert,3,135,NA,NA,2593,5.8,480,450.9,5,1.6834796419862
136,NS01,65,21,male,likert,3,136,NA,NA,2597,5.61,480,718.2,2,1.80018442822438
137,NS01,65,21,male,likert,3,137,NA,NA,7620,5.78,480,270,7,1.7501246948741
138,NS01,65,21,male,likert,3,138,NA,NA,2377,5.19,480,361.8,6,2.16682942101943
139,NS01,65,21,male,likert,3,139,NA,NA,2489,5.66,480,540,4,2.33360535845532
140,NS01,65,21,male,likert,3,140,NA,NA,5250,6.08,480,361.8,6,1.5668670999039
141,NS01,65,21,male,likert,3,141,NA,NA,7450,6.4,480,450.9,5,1.60015642445978
142,NS01,65,21,male,likert,3,142,NA,NA,5622,6.33,480,450.9,5,1.63358366455032
143,NS01,65,21,male,likert,3,143,NA,NA,5530,5.38,480,718.2,2,1.76678152616842
144,NS01,65,21,male,likert,3,144,NA,NA,2235,5.64,480,361.8,6,1.73348048329899
145,NS01,65,21,male,likert,3,145,NA,NA,5661,5.96,480,450.9,5,1.90026333153401
146,NS01,65,21,male,likert,3,146,NA,NA,8191,6.07,480,450.9,5,1.90018160381078
147,NS01,65,21,male,likert,3,147,NA,NA,5720,6.31,480,450.9,5,5.00027372778095
148,NS01,65,21,male,likert,3,148,NA,NA,5500,5.42,480,629.1,3,1.21684738909971
149,NS01,65,21,male,likert,3,149,NA,NA,7205,5.56,480,540,4,2.10030125079538
150,NS01,65,21,male,likert,3,150,NA,NA,2606,5.92,480,450.9,5,2.40016958502747
151,NS01,65,21,male,likert,3,151,NA,NA,7179,5.06,480,629.1,3,2.68347934151643
152,NS01,65,21,male,likert,3,152,NA,NA,7237,5.43,480,629.1,3,1.16674559000785
153,NS01,65,21,male,likert,3,153,NA,NA,8130,6.58,480,450.9,5,1.38345085699802
154,NS01,65,21,male,likert,3,154,NA,NA,2605,6.26,480,450.9,5,1.36700765956994
155,NS01,65,21,male,likert,3,155,NA,NA,5990,6.54,480,361.8,6,1.9334039236528
156,NS01,65,21,male,likert,3,156,NA,NA,7039,5.93,480,450.9,5,1.46677167076632
157,NS01,65,21,male,likert,3,157,NA,NA,7546,5.4,480,450.9,5,1.66681199378399
158,NS01,65,21,male,likert,3,158,NA,NA,5731,5.39,480,540,4,1.25014422539425
159,NS01,65,21,male,likert,3,159,NA,NA,7195,6.02,480,629.1,3,1.81677004823177
160,NS01,65,21,male,likert,3,160,NA,NA,2032,5.58,480,450.9,5,1.83349989363342
161,NS01,65,21,male,likert,3,161,NA,NA,8341,6.25,480,361.8,6,2.91690063230817
162,NS01,65,21,male,likert,3,162,NA,NA,4600,6.41,480,270,7,2.28345278000415
163,NS01,65,21,male,likert,3,163,NA,NA,2500,6.16,480,540,4,1.28344226356967
164,NS01,65,21,male,likert,3,164,NA,NA,2411,5.07,480,718.2,2,1.45027258599657
