rowN,DAU,participantN,age,gender,task,taskOrder,trial,lImage,lValue,rImage,rValue,xBoxPos,yBoxPos,response,RT
1,NS01,26,22,Male,binary,1,1,8250,6.19,5661,5.96,1440,972,2,1.30027979711303
2,NS01,26,22,Male,binary,1,2,7460,6.81,5040,5.39,1440,972,2,5.76697066158522
3,NS01,26,22,Male,binary,1,3,7900,6.5,8205,6.62,480,972,1,2.01694557239534
4,NS01,26,22,Male,binary,1,4,7440,6.32,5390,5.59,1440,972,2,3.13361663592514
5,NS01,26,22,Male,binary,1,5,5900,5.93,7033,5.4,480,972,1,2.53368201805279
6,NS01,26,22,Male,binary,1,6,5740,5.21,7513,5.45,480,972,1,2.46685702400282
7,NS01,26,22,Male,binary,1,7,7482,6.36,2593,5.8,480,972,1,1.46683298650896
8,NS01,26,22,Male,binary,1,8,7710,5.42,2720,5.43,480,972,1,1.85021210130071
9,NS01,26,22,Male,binary,1,9,7512,5.38,7195,6.02,480,972,1,2.18355044245254
10,NS01,26,22,Male,binary,1,10,2217,6.24,5635,6.25,1440,972,2,1.90015732578468
11,NS01,26,22,Male,binary,1,11,5471,5.21,7039,5.93,1440,972,2,1.88350981904659
12,NS01,26,22,Male,binary,1,12,5250,6.08,7320,6.54,480,972,1,2.61676541093038
13,NS01,26,22,Male,binary,1,13,7061,5.4,7505,6.1,1440,972,2,3.86679951421684
14,NS01,26,22,Male,binary,1,14,2339,6.72,2560,6.34,1440,972,2,1.60012301214738
15,NS01,26,22,Male,binary,1,15,2511,6.21,7461,5.8,1440,972,2,1.25014828162966
16,NS01,26,22,Male,binary,1,16,2351,5.49,2025,5.78,1440,972,2,1.7835316330893
17,NS01,26,22,Male,binary,1,17,7632,5.22,7495,5.9,1440,972,2,1.96689939021599
18,NS01,26,22,Male,binary,1,18,7546,5.4,7488,6.19,1440,972,2,2.61679065035423
19,NS01,26,22,Male,binary,1,19,5750,6.6,2411,5.07,480,972,1,1.01679804193554
20,NS01,26,22,Male,binary,1,20,2442,6.17,7205,5.56,1440,972,2,1.33344380592462
21,NS01,26,22,Male,binary,1,21,7026,5.38,7497,5.19,480,972,1,1.48350092518376
22,NS01,26,22,Male,binary,1,22,5890,6.67,8206,6.43,480,972,1,3.06692114425823
23,NS01,26,22,Male,binary,1,23,2020,5.68,2036,5.8,1440,972,2,1.13367162179202
24,NS01,26,22,Male,binary,1,24,1903,5.5,7096,5.54,480,972,1,2.26679969450925
25,NS01,26,22,Male,binary,1,25,2357,5.41,5020,6.32,1440,972,2,1.98342640872579
26,NS01,26,22,Male,binary,1,26,4100,6.11,7192,5.77,1440,972,2,1.73344879370416
27,NS01,26,22,Male,binary,1,27,7237,5.43,5533,5.31,1440,972,2,1.13355143403169
28,NS01,26,22,Male,binary,1,28,1900,6.65,1560,5.97,1440,972,2,2.28336998057785
29,NS01,26,22,Male,binary,1,29,5215,6.83,7390,6.84,480,972,1,1.30008389102295
30,NS01,26,22,Male,binary,1,30,2374,6.29,1616,5.21,480,972,1,3.46682847943157
31,NS01,26,22,Male,binary,1,31,8192,5.52,8161,6.71,1440,972,2,1.48344503779663
32,NS01,26,22,Male,binary,1,32,5530,5.38,2389,6.61,480,972,1,1.13330294581829
33,NS01,26,22,Male,binary,1,33,2500,6.16,5531,5.15,1440,972,2,1.150143353967
34,NS01,26,22,Male,binary,1,34,2010,6.25,2032,5.58,480,972,1,1.30014098028187
35,NS01,26,22,Male,binary,1,35,7515,6.19,7496,5.92,1440,972,2,1.71678596304264
36,NS01,26,22,Male,binary,1,36,5395,5.34,8465,5.96,1440,972,2,1.33349578711204
37,NS01,26,22,Male,binary,1,37,2620,5.93,7354,5.51,480,972,1,2.46677770011593
38,NS01,26,22,Male,binary,1,38,7820,5.39,1659,6.57,480,972,1,4.35015320935054
39,NS01,26,22,Male,binary,1,39,5800,6.36,8320,6.24,480,972,1,1.96689187851734
40,NS01,26,22,Male,binary,1,40,7472,6.25,4536,6.01,1440,972,2,3.20002397743519
41,NS01,26,22,Male,binary,1,41,1605,6.59,7182,5.16,480,972,1,1.1334321477334
42,NS01,26,22,Male,binary,1,42,8130,6.58,7183,5.58,480,972,1,0.916911499109119
43,NS01,26,22,Male,binary,1,43,2489,5.66,8031,6.76,1440,972,2,1.56688118178863
44,NS01,26,22,Male,binary,1,44,2597,5.61,2037,6.42,1440,972,2,2.00028123933589
45,NS01,26,22,Male,binary,1,45,7490,5.52,7830,5.26,1440,972,2,2.05016667034943
46,NS01,26,22,Male,binary,1,46,1450,6.37,7451,6.68,480,972,1,1.33343629416777
47,NS01,26,22,Male,binary,1,47,7291,6.35,2359,5.87,480,972,1,2.16686717991251
48,NS01,26,22,Male,binary,1,48,2056,6.34,5849,6.65,1440,972,2,1.98362592037302
49,NS01,26,22,Male,binary,1,49,7501,6.85,9156,6.43,480,972,1,1.7167811554973
50,NS01,26,22,Male,binary,1,50,2305,5.41,2019,6.07,1440,972,2,1.63350726506906
51,NS01,26,22,Male,continuous,2,51,7042,5.55,7240,6.02,1286,972,84,5.73358190164436
52,NS01,26,22,Male,continuous,2,52,2488,5.73,5510,5.15,1036,972,58,3.83363640680909
53,NS01,26,22,Male,continuous,2,53,2107,5.53,8620,6.04,608,972,14,3.63352709601168
54,NS01,26,22,Male,continuous,2,54,7300,5.64,2102,5.16,1080,972,63,2.95014341402566
55,NS01,26,22,Male,continuous,2,55,7001,5.32,1640,6.16,1313,972,87,3.00024338020012
56,NS01,26,22,Male,continuous,2,56,2377,5.19,7019,5.2,519,972,5,2.85018445819151
57,NS01,26,22,Male,continuous,2,57,7547,5.21,1675,5.24,529,972,6,2.65032273414545
58,NS01,26,22,Male,continuous,2,58,8117,6.02,1333,6.11,1304,972,86,1.61688920430606
59,NS01,26,22,Male,continuous,2,59,8118,6.14,2606,5.92,841,972,38,6.71695843245834
60,NS01,26,22,Male,continuous,2,60,7017,5.18,5410,6.11,1372,972,93,2.73350888758432
61,NS01,26,22,Male,continuous,2,61,7242,5.28,1660,6.49,1291,972,85,3.6668572644121
62,NS01,26,22,Male,continuous,2,62,2514,5.19,2382,5.67,606,972,14,4.31692640238907
63,NS01,26,22,Male,continuous,2,63,8312,5.37,1942,6.26,1440,972,100,2.43352024530759
64,NS01,26,22,Male,continuous,2,64,2152,6.93,1850,6.15,1327,972,88,2.13350636360701
65,NS01,26,22,Male,continuous,2,65,7477,6.12,7620,5.78,877,972,42,2.50033682619687
66,NS01,26,22,Male,continuous,2,66,2390,5.4,7279,6.22,733,972,27,3.26679668982979
67,NS01,26,22,Male,continuous,2,67,7499,6.47,5720,6.31,1440,972,100,1.61674557998776
68,NS01,26,22,Male,continuous,2,68,2635,5.22,8021,6.79,1168,972,72,2.43369541899301
69,NS01,26,22,Male,continuous,2,69,2372,5.48,1670,5.82,869,972,41,3.1502941896324
70,NS01,26,22,Male,continuous,2,70,4598,6.33,7500,5.33,800,972,34,3.75029971823096
71,NS01,26,22,Male,continuous,2,71,5726,6.23,2605,6.26,480,972,1,2.20031122618821
72,NS01,26,22,Male,continuous,2,72,8260,6.18,7100,5.24,1046,972,59,6.55030278302729
73,NS01,26,22,Male,continuous,2,73,5875,6.03,1650,6.65,1306,972,86,3.25019094831077
74,NS01,26,22,Male,continuous,2,74,7503,5.77,7250,6.62,660,972,20,3.26688893389655
75,NS01,26,22,Male,continuous,2,75,2900,6.62,7165,6.09,1114,972,66,2.78355627157725
76,NS01,26,22,Male,continuous,2,76,7238,6.43,2980,5.61,1233,972,79,2.36683256586548
77,NS01,26,22,Male,continuous,2,77,8040,6.64,8311,5.88,1326,972,88,2.71690344659146
78,NS01,26,22,Male,continuous,2,78,2521,5.78,7510,6.05,984,972,53,4.33340805006446
79,NS01,26,22,Male,continuous,2,79,1947,5.85,5665,6.15,1221,972,77,3.06699145404855
80,NS01,26,22,Male,continuous,2,80,5593,6.47,2362,6.74,577,972,11,2.56678803625982
81,NS01,26,22,Male,continuous,2,81,4617,6.6,2018,5.56,827,972,37,3.08360200305469
82,NS01,26,22,Male,continuous,2,82,2302,6.43,1910,6.71,1173,972,72,2.41683217522223
83,NS01,26,22,Male,continuous,2,83,7509,6.03,7140,5.5,633,972,17,1.96679723064881
84,NS01,26,22,Male,continuous,2,84,2038,5.09,2870,5.31,863,972,40,6.30036933696829
85,NS01,26,22,Male,continuous,2,85,7450,6.4,1810,6.52,1166,972,72,2.95021763001569
86,NS01,26,22,Male,continuous,2,86,7340,6.68,7352,6.2,704,972,24,3.11692405876238
87,NS01,26,22,Male,continuous,2,87,8600,6.38,5622,6.33,914,972,46,3.2167928738636
88,NS01,26,22,Male,continuous,2,88,1720,6.79,7179,5.06,515,972,5,2.45024587411899
89,NS01,26,22,Male,continuous,2,89,5731,5.39,5520,5.33,695,972,23,2.40012066852069
90,NS01,26,22,Male,continuous,2,90,2342,6.2,5990,6.54,1440,972,100,2.48345825850265
91,NS01,26,22,Male,continuous,2,91,7052,5.33,7014,5.15,961,972,51,2.31679810199421
92,NS01,26,22,Male,continuous,2,92,8158,6.53,1908,5.28,758,972,30,3.66683563066181
93,NS01,26,22,Male,continuous,2,93,7600,5.9,2435,5.84,561,972,9,2.85026798868785
94,NS01,26,22,Male,continuous,2,94,8208,6.79,1640,6.27,1313,972,87,1.91691270103911
95,NS01,26,22,Male,continuous,2,95,1595,6.22,5628,6.51,1218,972,77,2.66679176210891
96,NS01,26,22,Male,continuous,2,96,7233,5.09,8191,6.07,1331,972,89,2.05018169386312
97,NS01,26,22,Male,continuous,2,97,2594,6.05,7080,5.27,535,972,7,2.033356910164
98,NS01,26,22,Male,continuous,2,98,7530,6.71,8211,5.76,508,972,4,2.15019082813524
99,NS01,26,22,Male,continuous,2,99,4619,6.46,2235,5.64,872,972,41,2.73350167629542
100,NS01,26,22,Male,continuous,2,100,7351,5.82,5301,6.54,483,972,1,1.8501772469026
101,NS01,26,22,Male,likert,3,101,NA,NA,5040,5.39,480,361.8,6,6.10030960367294
102,NS01,26,22,Male,likert,3,102,NA,NA,5301,6.54,480,629.1,3,4.11678854702041
103,NS01,26,22,Male,likert,3,103,NA,NA,8208,6.79,480,629.1,3,2.71677634801017
104,NS01,26,22,Male,likert,3,104,NA,NA,7503,5.77,480,361.8,6,2.56688869354548
105,NS01,26,22,Male,likert,3,105,NA,NA,2056,6.34,480,629.1,3,2.65009227418341
106,NS01,26,22,Male,likert,3,106,NA,NA,9156,6.43,480,718.2,2,2.53345636551967
107,NS01,26,22,Male,likert,3,107,NA,NA,7390,6.84,480,450.9,5,3.41682075738208
108,NS01,26,22,Male,likert,3,108,NA,NA,2032,5.58,480,718.2,2,1.55035206000321
109,NS01,26,22,Male,likert,3,109,NA,NA,2342,6.2,480,629.1,3,2.13358839176362
110,NS01,26,22,Male,likert,3,110,NA,NA,7052,5.33,480,810,1,1.50021603744244
111,NS01,26,22,Male,likert,3,111,NA,NA,8320,6.24,480,810,1,1.68346601061057
112,NS01,26,22,Male,likert,3,112,NA,NA,8118,6.14,480,450.9,5,2.05016066099051
113,NS01,26,22,Male,likert,3,113,NA,NA,7019,5.2,480,718.2,2,1.50008803751552
114,NS01,26,22,Male,likert,3,114,NA,NA,2593,5.8,480,540,4,2.31678848696174
115,NS01,26,22,Male,likert,3,115,NA,NA,4536,6.01,480,270,7,1.53349091956625
116,NS01,26,22,Male,likert,3,116,NA,NA,2389,6.61,480,718.2,2,2.0501657690038
117,NS01,26,22,Male,likert,3,117,NA,NA,2489,5.66,480,629.1,3,2.01688547851518
118,NS01,26,22,Male,likert,3,118,NA,NA,7352,6.2,480,450.9,5,1.48357273737201
119,NS01,26,22,Male,likert,3,119,NA,NA,4619,6.46,480,540,4,1.56680095643969
120,NS01,26,22,Male,likert,3,120,NA,NA,2488,5.73,480,629.1,3,3.21683614142239
121,NS01,26,22,Male,likert,3,121,NA,NA,7279,6.22,480,718.2,2,1.95016624970594
122,NS01,26,22,Male,likert,3,122,NA,NA,8312,5.37,480,540,4,2.36691609636182
123,NS01,26,22,Male,likert,3,123,NA,NA,5533,5.31,480,361.8,6,1.5835253833211
124,NS01,26,22,Male,likert,3,124,NA,NA,5628,6.51,480,270,7,1.3501634253189
125,NS01,26,22,Male,likert,3,125,NA,NA,7014,5.15,480,718.2,2,1.5668298015371
126,NS01,26,22,Male,likert,3,126,NA,NA,7820,5.39,480,361.8,6,4.56676550104748
127,NS01,26,22,Male,likert,3,127,NA,NA,1908,5.28,480,450.9,5,2.43349109980045
128,NS01,26,22,Male,likert,3,128,NA,NA,7192,5.77,480,270,7,1.70019344222965
129,NS01,26,22,Male,likert,3,129,NA,NA,7242,5.28,480,718.2,2,2.33344681060407
130,NS01,26,22,Male,likert,3,130,NA,NA,1903,5.5,480,629.1,3,1.85022622341057
131,NS01,26,22,Male,likert,3,131,NA,NA,7451,6.68,480,361.8,6,1.35013397934381
132,NS01,26,22,Male,likert,3,132,NA,NA,5622,6.33,480,629.1,3,1.71674059215002
133,NS01,26,22,Male,likert,3,133,NA,NA,2235,5.64,480,718.2,2,1.68341883691028
134,NS01,26,22,Male,likert,3,134,NA,NA,5510,5.15,480,450.9,5,1.1667884569033
135,NS01,26,22,Male,likert,3,135,NA,NA,5471,5.21,480,540,4,1.51679443626199
136,NS01,26,22,Male,likert,3,136,NA,NA,2362,6.74,480,450.9,5,2.26678737526527
137,NS01,26,22,Male,likert,3,137,NA,NA,1640,6.16,480,270,7,1.4001882741577
138,NS01,26,22,Male,likert,3,138,NA,NA,2107,5.53,480,270,7,2.13349524629302
139,NS01,26,22,Male,likert,3,139,NA,NA,7547,5.21,480,450.9,5,2.48355380777502
140,NS01,26,22,Male,likert,3,140,NA,NA,2720,5.43,480,810,1,1.26679729070747
141,NS01,26,22,Male,likert,3,141,NA,NA,5740,5.21,480,540,4,1.91683127381839
142,NS01,26,22,Male,likert,3,142,NA,NA,2037,6.42,480,361.8,6,1.53348911670037
143,NS01,26,22,Male,likert,3,143,NA,NA,2217,6.24,480,718.2,2,1.86685059400043
144,NS01,26,22,Male,likert,3,144,NA,NA,2514,5.19,480,450.9,5,1.43346495897276
145,NS01,26,22,Male,likert,3,145,NA,NA,2435,5.84,480,718.2,2,1.36684097896796
146,NS01,26,22,Male,likert,3,146,NA,NA,7240,6.02,480,270,7,1.35013367887586
147,NS01,26,22,Male,likert,3,147,NA,NA,7039,5.93,480,361.8,6,1.48347177961841
148,NS01,26,22,Male,likert,3,148,NA,NA,7042,5.55,480,361.8,6,1.66699067282025
149,NS01,26,22,Male,likert,3,149,NA,NA,7182,5.16,480,810,1,1.23361795797246
150,NS01,26,22,Male,likert,3,150,NA,NA,7530,6.71,480,270,7,1.28353283496108
151,NS01,26,22,Male,likert,3,151,NA,NA,7195,6.02,480,718.2,2,2.60015996993752
152,NS01,26,22,Male,likert,3,152,NA,NA,7354,5.51,480,629.1,3,1.45023625908652
153,NS01,26,22,Male,likert,3,153,NA,NA,2038,5.09,480,718.2,2,1.46684109914349
154,NS01,26,22,Male,likert,3,154,NA,NA,7482,6.36,480,361.8,6,1.11678313859738
155,NS01,26,22,Male,likert,3,155,NA,NA,2511,6.21,480,629.1,3,2.51676078373566
156,NS01,26,22,Male,likert,3,156,NA,NA,4617,6.6,480,629.1,3,1.16681700147456
157,NS01,26,22,Male,likert,3,157,NA,NA,7033,5.4,480,450.9,5,1.31679479684681
158,NS01,26,22,Male,likert,3,158,NA,NA,2870,5.31,480,718.2,2,1.16672926448518
159,NS01,26,22,Male,likert,3,159,NA,NA,2620,5.93,480,450.9,5,1.06688779208343
160,NS01,26,22,Male,likert,3,160,NA,NA,1810,6.52,480,270,7,1.2335722866701
161,NS01,26,22,Male,likert,3,161,NA,NA,8040,6.64,480,718.2,2,1.63345768756699
162,NS01,26,22,Male,likert,3,162,NA,NA,7061,5.4,480,718.2,2,1.50009284500265
163,NS01,26,22,Male,likert,3,163,NA,NA,7513,5.45,480,718.2,2,2.35008500277763
164,NS01,26,22,Male,likert,3,164,NA,NA,8620,6.04,480,540,4,1.15008025534917
165,NS01,26,22,Male,likert,3,165,NA,NA,5849,6.65,480,361.8,6,1.55028475483414
166,NS01,26,22,Male,likert,3,166,NA,NA,2351,5.49,480,810,1,1.23354975139955
167,NS01,26,22,Male,likert,3,167,NA,NA,1900,6.65,480,629.1,3,1.7501131267054
168,NS01,26,22,Male,likert,3,168,NA,NA,7515,6.19,480,810,1,1.50028093886795
169,NS01,26,22,Male,likert,3,169,NA,NA,8158,6.53,480,361.8,6,1.15008836804191
170,NS01,26,22,Male,likert,3,170,NA,NA,5665,6.15,480,270,7,1.35014659899753
