rowN,DAU,participantN,age,gender,task,taskOrder,trial,lImage,lValue,rImage,rValue,xBoxPos,yBoxPos,response,RT
1,NS01,48,21,F,binary,1,1,2389,6.61,4619,6.46,480,972,1,18.6336936661246
2,NS01,48,21,F,binary,1,2,5740,5.21,2616,5.97,1440,972,2,9.40025515852903
3,NS01,48,21,F,binary,1,3,2579,5.53,2880,5.18,480,972,1,15.1836450351839
4,NS01,48,21,F,binary,1,4,7460,6.81,2032,5.58,480,972,1,9.03359216760146
5,NS01,48,21,F,binary,1,5,8117,6.02,5626,6.71,1440,972,2,4.90029016320477
6,NS01,48,21,F,binary,1,6,5410,6.11,5950,5.99,480,972,1,4.70026955101639
7,NS01,48,21,F,binary,1,7,7507,6.25,6250,6.32,480,972,1,3.3835475629312
8,NS01,48,21,F,binary,1,8,7240,6.02,5900,5.93,1440,972,2,2.2501644318254
9,NS01,48,21,F,binary,1,9,8325,5.63,7017,5.18,480,972,1,4.65011641682941
10,NS01,48,21,F,binary,1,10,2056,6.34,7182,5.16,480,972,1,9.28349579207134
11,NS01,48,21,F,binary,1,11,5731,5.39,8031,6.76,480,972,1,2.93347940148669
12,NS01,48,21,F,binary,1,12,7482,6.36,7632,5.22,480,972,1,3.33355908593512
13,NS01,48,21,F,binary,1,13,2362,6.74,7019,5.2,480,972,1,9.30026798856852
14,NS01,48,21,F,binary,1,14,8118,6.14,2107,5.53,1440,972,2,3.70022958859045
15,NS01,48,21,F,binary,1,15,7450,6.4,1640,6.16,1440,972,2,3.35022221207328
16,NS01,48,21,F,binary,1,16,7500,5.33,1616,5.21,480,972,1,3.01691341707192
17,NS01,48,21,F,binary,1,17,7233,5.09,5520,5.33,480,972,1,8.03365226146707
18,NS01,48,21,F,binary,1,18,2302,6.43,1560,5.97,480,972,1,7.68349014325941
19,NS01,48,21,F,binary,1,19,1660,6.49,7820,5.39,480,972,1,3.86688068092917
20,NS01,48,21,F,binary,1,20,8341,6.25,7192,5.77,480,972,1,2.98350934324844
21,NS01,48,21,F,binary,1,21,5455,5.79,2018,5.56,1440,972,2,3.50020927687001
22,NS01,48,21,F,binary,1,22,2038,5.09,2377,5.19,480,972,1,6.98349552165018
23,NS01,48,21,F,binary,1,23,5395,5.34,5500,5.42,480,972,1,5.30027339702065
24,NS01,48,21,F,binary,1,24,8312,5.37,2593,5.8,1440,972,2,2.78359840234043
25,NS01,48,21,F,binary,1,25,2605,6.26,7026,5.38,480,972,1,6.16686172132904
26,NS01,48,21,F,binary,1,26,1659,6.57,7472,6.25,1440,972,2,7.51692288184131
27,NS01,48,21,F,binary,1,27,8260,6.18,5250,6.08,1440,972,2,2.58361865398183
28,NS01,48,21,F,binary,1,28,7238,6.43,2870,5.31,1440,972,2,2.95026632095687
29,NS01,48,21,F,binary,1,29,1910,6.71,2594,6.05,1440,972,2,2.15018236984906
30,NS01,48,21,F,binary,1,30,7451,6.68,5301,6.54,1440,972,2,2.43354355168412
31,NS01,48,21,F,binary,1,31,7053,5.22,4100,6.11,1440,972,2,2.44977168549667
32,NS01,48,21,F,binary,1,32,5720,6.31,7279,6.22,480,972,1,3.70026594538649
33,NS01,48,21,F,binary,1,33,2342,6.2,5990,6.54,480,972,1,5.23369150275539
34,NS01,48,21,F,binary,1,34,7493,5.35,7660,6.61,480,972,1,2.90025530876301
35,NS01,48,21,F,binary,1,35,1640,6.27,7237,5.43,480,972,1,4.61691005181638
36,NS01,48,21,F,binary,1,36,1900,6.65,2488,5.73,1440,972,2,2.03358105024381
37,NS01,48,21,F,binary,1,37,8205,6.62,7461,5.8,480,972,1,2.10019809941878
38,NS01,48,21,F,binary,1,38,7052,5.33,7495,5.9,1440,972,2,1.55016019521281
39,NS01,48,21,F,binary,1,39,2308,5.22,7512,5.38,480,972,1,2.28357151034288
40,NS01,48,21,F,binary,1,40,7352,6.2,8191,6.07,1440,972,2,1.91696891374886
41,NS01,48,21,F,binary,1,41,8465,5.96,5531,5.15,480,972,1,1.36731170414714
42,NS01,48,21,F,binary,1,42,7390,6.84,7547,5.21,1440,972,2,2.33355608124111
43,NS01,48,21,F,binary,1,43,7100,5.24,7900,6.5,480,972,1,3.78362514411856
44,NS01,48,21,F,binary,1,44,5635,6.25,7515,6.19,480,972,1,3.43351380521199
45,NS01,48,21,F,binary,1,45,2010,6.25,8208,6.79,480,972,1,2.15016674544313
46,NS01,48,21,F,binary,1,46,2305,5.41,5875,6.03,1440,972,2,3.4001716280618
47,NS01,48,21,F,binary,1,47,5593,6.47,1605,6.59,480,972,1,7.88366639854212
48,NS01,48,21,F,binary,1,48,7096,5.54,5390,5.59,1440,972,2,2.96681106218603
49,NS01,48,21,F,binary,1,49,4536,6.01,5890,6.67,1440,972,2,14.7504353049007
50,NS01,48,21,F,binary,1,50,2351,5.49,5215,6.83,1440,972,2,7.73366881732363
51,NS01,48,21,F,continuous,2,51,7503,5.77,7165,6.09,1175,972,73,12.6669333832542
52,NS01,48,21,F,continuous,2,52,2500,6.16,8040,6.64,1016,972,56,11.1503368110716
53,NS01,48,21,F,continuous,2,53,7248,5.22,2720,5.43,1243,972,80,6.75014384968381
54,NS01,48,21,F,continuous,2,54,2411,5.07,2514,5.19,1122,972,67,5.01689028093824
55,NS01,48,21,F,continuous,2,55,7183,5.58,2372,5.48,1224,972,78,4.26685730442114
56,NS01,48,21,F,continuous,2,56,7499,6.47,5040,5.39,559,972,9,3.53346972637519
57,NS01,48,21,F,continuous,2,57,2020,5.68,2390,5.4,1031,972,58,9.26697328557202
58,NS01,48,21,F,continuous,2,58,7513,5.45,1450,6.37,955,972,50,3.68367823703738
59,NS01,48,21,F,continuous,2,59,8251,6.16,7014,5.15,660,972,20,3.68360402112012
60,NS01,48,21,F,continuous,2,60,7242,5.28,1720,6.79,897,972,44,6.50032045051921
61,NS01,48,21,F,continuous,2,61,2620,5.93,7190,5.55,721,972,26,6.85019201491377
62,NS01,48,21,F,continuous,2,62,2358,6.56,7620,5.78,836,972,38,19.7003143209295
63,NS01,48,21,F,continuous,2,63,1675,5.24,7497,5.19,1037,972,58,3.36689976074558
64,NS01,48,21,F,continuous,2,64,7001,5.32,1670,5.82,960,972,50,2.13346425782947
65,NS01,48,21,F,continuous,2,65,2359,5.87,5020,6.32,887,972,43,4.46688753164199
66,NS01,48,21,F,continuous,2,66,5471,5.21,7546,5.4,889,972,43,4.68362625584996
67,NS01,48,21,F,continuous,2,67,7440,6.32,8192,5.52,1067,972,62,5.43356819015753
68,NS01,48,21,F,continuous,2,68,2217,6.24,7509,6.03,954,972,50,4.90021414446528
69,NS01,48,21,F,continuous,2,69,5628,6.51,2037,6.42,849,972,39,7.28358352911891
70,NS01,48,21,F,continuous,2,70,8193,6.73,5533,5.31,480,972,1,3.63357948781049
71,NS01,48,21,F,continuous,2,71,8179,6.48,7477,6.12,574,972,11,3.98359978450753
72,NS01,48,21,F,continuous,2,72,2273,5.41,2445,5.39,706,972,24,4.06702238225262
73,NS01,48,21,F,continuous,2,73,1595,6.22,7475,6.33,884,972,43,5.88354500895366
74,NS01,48,21,F,continuous,2,74,2060,6.49,7250,6.62,930,972,47,4.28351742587984
75,NS01,48,21,F,continuous,2,75,7320,6.54,7550,5.27,943,972,49,2.65017891445314
76,NS01,48,21,F,continuous,2,76,7095,5.99,8467,6.35,1057,972,61,6.83365238165425
77,NS01,48,21,F,continuous,2,77,5510,5.15,5849,6.65,1440,972,100,4.00027763363323
78,NS01,48,21,F,continuous,2,78,2900,6.62,7291,6.35,845,972,39,6.40027378762898
79,NS01,48,21,F,continuous,2,79,7510,6.05,5800,6.36,817,972,36,3.86694618324691
80,NS01,48,21,F,continuous,2,80,2575,5.46,8320,6.24,859,972,40,6.4169104724715
81,NS01,48,21,F,continuous,2,81,2339,6.72,7042,5.55,580,972,11,2.8169706264307
82,NS01,48,21,F,continuous,2,82,2606,5.92,8211,5.76,1207,972,76,6.717054066743
83,NS01,48,21,F,continuous,2,83,2442,6.17,7496,5.92,1093,972,64,5.10015753605694
84,NS01,48,21,F,continuous,2,84,2357,5.41,7351,5.82,789,972,33,2.73356185025477
85,NS01,48,21,F,continuous,2,85,1942,6.26,5665,6.15,1155,972,71,6.51684445935825
86,NS01,48,21,F,continuous,2,86,2102,5.16,2036,5.8,690,972,23,2.83357155541307
87,NS01,48,21,F,continuous,2,87,8130,6.58,2635,5.22,1230,972,78,4.15020851067675
88,NS01,48,21,F,continuous,2,88,7021,5.21,2025,5.78,1440,972,100,2.48358761549753
89,NS01,48,21,F,continuous,2,89,5300,6.91,7061,5.4,480,972,1,3.60025954539014
90,NS01,48,21,F,continuous,2,90,5622,6.33,7188,5.5,500,972,3,4.76683431852143
91,NS01,48,21,F,continuous,2,91,2122,5.15,1650,6.65,1032,972,58,6.56692247620958
92,NS01,48,21,F,continuous,2,92,7600,5.9,1810,6.52,912,972,46,8.80021014822705
93,NS01,48,21,F,continuous,2,93,4617,6.6,5750,6.6,480,972,1,2.65031713031931
94,NS01,48,21,F,continuous,2,94,7179,5.06,7710,5.42,1058,972,61,2.55018092758837
95,NS01,48,21,F,continuous,2,95,4598,6.33,8280,6.38,809,972,35,5.20012036801199
96,NS01,48,21,F,continuous,2,96,5711,6.62,2235,5.64,1055,972,60,9.61684695325675
97,NS01,48,21,F,continuous,2,97,5726,6.23,1947,5.85,480,972,1,2.7168175974075
98,NS01,48,21,F,continuous,2,98,4625,6.4,8161,6.71,1072,972,62,3.78357346338453
99,NS01,48,21,F,continuous,2,99,8021,6.79,2191,5.3,633,972,17,2.28357661831251
100,NS01,48,21,F,continuous,2,100,1908,5.28,7140,5.5,1001,972,55,4.23357552160451
101,NS01,48,21,F,likert,3,101,NA,NA,2217,6.24,480,629.1,3,6.66698055693996
102,NS01,48,21,F,likert,3,102,NA,NA,1947,5.85,480,718.2,2,3.4669223860692
103,NS01,48,21,F,likert,3,103,NA,NA,7510,6.05,480,450.9,5,4.33351341460366
104,NS01,48,21,F,likert,3,104,NA,NA,2389,6.61,480,361.8,6,6.76693167057238
105,NS01,48,21,F,likert,3,105,NA,NA,7600,5.9,480,540,4,2.31702756535378
106,NS01,48,21,F,likert,3,106,NA,NA,6250,6.32,480,629.1,3,3.06688146216038
107,NS01,48,21,F,likert,3,107,NA,NA,7248,5.22,480,718.2,2,3.21699412312591
108,NS01,48,21,F,likert,3,108,NA,NA,5390,5.59,480,629.1,3,3.18355339203845
109,NS01,48,21,F,likert,3,109,NA,NA,2038,5.09,480,450.9,5,3.63356536574429
110,NS01,48,21,F,likert,3,110,NA,NA,1640,6.27,480,540,4,3.11694385460578
111,NS01,48,21,F,likert,3,111,NA,NA,2122,5.15,480,540,4,2.93361551407725
112,NS01,48,21,F,likert,3,112,NA,NA,5533,5.31,480,629.1,3,4.71705466769345
113,NS01,48,21,F,likert,3,113,NA,NA,1616,5.21,480,629.1,3,6.63366902765119
114,NS01,48,21,F,likert,3,114,NA,NA,2359,5.87,480,450.9,5,2.23352624464314
115,NS01,48,21,F,likert,3,115,NA,NA,5300,6.91,480,450.9,5,5.01679683497059
116,NS01,48,21,F,likert,3,116,NA,NA,1810,6.52,480,450.9,5,3.05021142523037
117,NS01,48,21,F,likert,3,117,NA,NA,2060,6.49,480,540,4,4.05020301208424
118,NS01,48,21,F,likert,3,118,NA,NA,5395,5.34,480,450.9,5,6.10025608999422
119,NS01,48,21,F,likert,3,119,NA,NA,8280,6.38,480,450.9,5,3.01695998980722
120,NS01,48,21,F,likert,3,120,NA,NA,5593,6.47,480,540,4,1.80010047693213
121,NS01,48,21,F,likert,3,121,NA,NA,5471,5.21,480,361.8,6,2.40027799419477
122,NS01,48,21,F,likert,3,122,NA,NA,7291,6.35,480,450.9,5,3.4168389607803
123,NS01,48,21,F,likert,3,123,NA,NA,4100,6.11,480,450.9,5,2.46685538141173
124,NS01,48,21,F,likert,3,124,NA,NA,5731,5.39,480,270,7,4.11684650255484
125,NS01,48,21,F,likert,3,125,NA,NA,5950,5.99,480,450.9,5,7.10039340445655
126,NS01,48,21,F,likert,3,126,NA,NA,8320,6.24,480,540,4,4.38360405116691
127,NS01,48,21,F,likert,3,127,NA,NA,1560,5.97,480,540,4,4.250239849629
128,NS01,48,21,F,likert,3,128,NA,NA,5455,5.79,480,270,7,2.05022254260257
129,NS01,48,21,F,likert,3,129,NA,NA,7482,6.36,480,450.9,5,2.05020661771414
130,NS01,48,21,F,likert,3,130,NA,NA,1675,5.24,480,450.9,5,4.18309338399558
131,NS01,48,21,F,likert,3,131,NA,NA,7250,6.62,480,629.1,3,2.8669146339671
132,NS01,48,21,F,likert,3,132,NA,NA,2342,6.2,480,361.8,6,2.33358763052092
133,NS01,48,21,F,likert,3,133,NA,NA,8205,6.62,480,270,7,2.88337584472902
134,NS01,48,21,F,likert,3,134,NA,NA,7820,5.39,480,629.1,3,2.51674079745135
135,NS01,48,21,F,likert,3,135,NA,NA,2010,6.25,480,450.9,5,1.50019275106024
136,NS01,48,21,F,likert,3,136,NA,NA,2500,6.16,480,450.9,5,1.10023115103832
137,NS01,48,21,F,likert,3,137,NA,NA,5520,5.33,480,718.2,2,2.31694583770877
138,NS01,48,21,F,likert,3,138,NA,NA,1660,6.49,480,450.9,5,2.56678035424557
