rowN,DAU,participantN,age,gender,task,taskOrder,trial,lImage,lValue,rImage,rValue,xBoxPos,yBoxPos,response,RT
1,NS01,46,23,male,binary,1,1,2217,6.24,4617,6.6,1440,972,2,8.53361665585544
2,NS01,46,23,male,binary,1,2,7547,5.21,1675,5.24,1440,972,2,3.8502220618393
3,NS01,46,23,male,binary,1,3,7021,5.21,5731,5.39,1440,972,2,4.63344878365388
4,NS01,46,23,male,binary,1,4,7279,6.22,7320,6.54,480,972,1,3.56686959361832
5,NS01,46,23,male,binary,1,5,7001,5.32,5740,5.21,1440,972,2,5.26719473145204
6,NS01,46,23,male,binary,1,6,2594,6.05,2305,5.41,480,972,1,2.80028256133301
7,NS01,46,23,male,binary,1,7,4613,5.34,7192,5.77,480,972,1,3.8500715267146
8,NS01,46,23,male,binary,1,8,8118,6.14,4536,6.01,1440,972,2,3.51703585830546
9,NS01,46,23,male,binary,1,9,7503,5.77,5870,6.78,480,972,1,3.1003288035572
10,NS01,46,23,male,binary,1,10,2374,6.29,2980,5.61,480,972,1,5.11687384525794
11,NS01,46,23,male,binary,1,11,2442,6.17,5530,5.38,1440,972,2,4.0001748731338
12,NS01,46,23,male,binary,1,12,2358,6.56,7190,5.55,1440,972,2,2.05022073977307
13,NS01,46,23,male,binary,1,13,5626,6.71,7238,6.43,480,972,1,2.48361375632521
14,NS01,46,23,male,binary,1,14,2302,6.43,2435,5.84,1440,972,2,2.76694909779326
15,NS01,46,23,male,binary,1,15,1640,6.16,7507,6.25,480,972,1,6.21678920305567
16,NS01,46,23,male,binary,1,16,2514,5.19,8205,6.62,480,972,1,4.616865882821
17,NS01,46,23,male,binary,1,17,7179,5.06,2616,5.97,1440,972,2,2.15011686753496
18,NS01,46,23,male,binary,1,18,5661,5.96,5764,6.74,1440,972,2,4.93353348595338
19,NS01,46,23,male,binary,1,19,8251,6.16,7026,5.38,480,972,1,3.05015073042523
20,NS01,46,23,male,binary,1,20,7461,5.8,2515,6.09,1440,972,2,7.26696457196522
21,NS01,46,23,male,binary,1,21,7477,6.12,8320,6.24,1440,972,2,4.23363351218359
22,NS01,46,23,male,binary,1,22,1560,5.97,8280,6.38,1440,972,2,3.4334996831567
23,NS01,46,23,male,binary,1,23,7440,6.32,2092,6.28,1440,972,2,6.08354939580386
24,NS01,46,23,male,binary,1,24,2411,5.07,8600,6.38,1440,972,2,5.5169445156389
25,NS01,46,23,male,binary,1,25,7501,6.85,7080,5.27,480,972,1,3.16674483876341
26,NS01,46,23,male,binary,1,26,8179,6.48,1720,6.79,480,972,1,3.18350922305763
27,NS01,46,23,male,binary,1,27,4619,6.46,5890,6.67,480,972,1,2.4834749395086
28,NS01,46,23,male,binary,1,28,5395,5.34,8208,6.79,480,972,1,3.66681830350717
29,NS01,46,23,male,binary,1,29,7475,6.33,2389,6.61,1440,972,2,2.30020999799672
30,NS01,46,23,male,binary,1,30,5215,6.83,1947,5.85,480,972,1,2.58337437243244
31,NS01,46,23,male,binary,1,31,7242,5.28,5622,6.33,1440,972,2,4.28352043055929
32,NS01,46,23,male,binary,1,32,7660,6.61,5500,5.42,480,972,1,4.35011734828731
33,NS01,46,23,male,binary,1,33,2635,5.22,8040,6.64,1440,972,2,2.83349253198685
34,NS01,46,23,male,binary,1,34,5040,5.39,1450,6.37,1440,972,2,5.18354557983912
35,NS01,46,23,male,binary,1,35,8031,6.76,5020,6.32,480,972,1,3.38352052069968
36,NS01,46,23,male,binary,1,36,7830,5.26,9156,6.43,1440,972,2,3.35018134824713
37,NS01,46,23,male,binary,1,37,5711,6.62,1903,5.5,480,972,1,2.41695073535448
38,NS01,46,23,male,binary,1,38,7057,5.35,7499,6.47,480,972,1,3.85011389289139
39,NS01,46,23,male,binary,1,39,1810,6.52,1908,5.28,1440,972,2,2.23358032911347
40,NS01,46,23,male,binary,1,40,2032,5.58,2513,5.8,480,972,1,4.75012762433835
41,NS01,46,23,male,binary,1,41,7053,5.22,7820,5.39,1440,972,2,6.06684390349255
42,NS01,46,23,male,binary,1,42,7451,6.68,7017,5.18,1440,972,2,4.38342557240321
43,NS01,46,23,male,binary,1,43,2880,5.18,7620,5.78,1440,972,2,2.98355140894637
44,NS01,46,23,male,binary,1,44,8130,6.58,2037,6.42,1440,972,2,3.00024097638379
45,NS01,46,23,male,binary,1,45,2351,5.49,1659,6.57,480,972,1,4.30026888997963
46,NS01,46,23,male,binary,1,46,7530,6.71,1650,6.65,480,972,1,5.333527236191
47,NS01,46,23,male,binary,1,47,7205,5.56,2339,6.72,1440,972,2,3.50026816885293
48,NS01,46,23,male,binary,1,48,1595,6.22,7250,6.62,480,972,1,4.41679479178492
49,NS01,46,23,male,binary,1,49,4625,6.4,7352,6.2,480,972,1,2.70015687502382
50,NS01,46,23,male,binary,1,50,7183,5.58,5635,6.25,1440,972,2,4.56682031664968
51,NS01,46,23,male,continuous,2,51,5410,6.11,7506,5.34,1067,972,62,5.00020011255765
52,NS01,46,23,male,continuous,2,52,5533,5.31,2018,5.56,1214,972,77,4.06693224146875
53,NS01,46,23,male,continuous,2,53,5531,5.15,7510,6.05,1440,972,100,2.78347731321264
54,NS01,46,23,male,continuous,2,54,2500,6.16,7100,5.24,737,972,28,3.25012206565589
55,NS01,46,23,male,continuous,2,55,7286,6.36,2392,6.15,763,972,30,3.98343632920296
56,NS01,46,23,male,continuous,2,56,1605,6.59,5471,5.21,1079,972,63,6.61701731935318
57,NS01,46,23,male,continuous,2,57,2390,5.4,7052,5.33,480,972,1,3.50027057260741
58,NS01,46,23,male,continuous,2,58,2102,5.16,7495,5.9,725,972,26,4.13357813569019
59,NS01,46,23,male,continuous,2,59,7490,5.52,7039,5.93,1387,972,95,4.13343120619902
60,NS01,46,23,male,continuous,2,60,4600,6.41,7354,5.51,1291,972,85,4.83344085126373
61,NS01,46,23,male,continuous,2,61,7351,5.82,2900,6.62,1440,972,100,4.10018547969958
62,NS01,46,23,male,continuous,2,62,4598,6.33,7900,6.5,480,972,1,4.5169631447352
63,NS01,46,23,male,continuous,2,63,5300,6.91,2870,5.31,480,972,1,2.90023307404044
64,NS01,46,23,male,continuous,2,64,7509,6.03,2605,6.26,1192,972,74,3.2502473613531
65,NS01,46,23,male,continuous,2,65,7489,6.54,2122,5.15,480,972,1,2.18350681929951
66,NS01,46,23,male,continuous,2,66,8311,5.88,2620,5.93,480,972,1,5.8833932719499
67,NS01,46,23,male,continuous,2,67,7248,5.22,5628,6.51,1440,972,100,4.05027602612245
68,NS01,46,23,male,continuous,2,68,5390,5.59,2372,5.48,737,972,28,4.5001164318528
69,NS01,46,23,male,continuous,2,69,2560,6.34,2506,5.67,480,972,1,4.5668719973728
70,NS01,46,23,male,continuous,2,70,1616,5.21,7460,6.81,635,972,17,2.05009304031773
71,NS01,46,23,male,continuous,2,71,7340,6.68,7061,5.4,480,972,1,3.00025870406898
72,NS01,46,23,male,continuous,2,72,2060,6.49,2579,5.53,1440,972,100,3.51698808368747
73,NS01,46,23,male,continuous,2,73,5510,5.15,7095,5.99,1440,972,100,5.65029759982281
74,NS01,46,23,male,continuous,2,74,8161,6.71,7546,5.4,480,972,1,3.06683008190521
75,NS01,46,23,male,continuous,2,75,7500,5.33,6250,6.32,1158,972,71,2.60023520737013
76,NS01,46,23,male,continuous,2,76,5849,6.65,2521,5.78,480,972,1,6.66687208751318
77,NS01,46,23,male,continuous,2,77,2020,5.68,5875,6.03,1440,972,100,4.35022371441664
78,NS01,46,23,male,continuous,2,78,8341,6.25,8312,5.37,611,972,15,4.20016243370264
79,NS01,46,23,male,continuous,2,79,2025,5.78,5665,6.15,1440,972,100,3.55029059888693
80,NS01,46,23,male,continuous,2,80,7019,5.2,2511,6.21,1254,972,81,3.00022745526439
81,NS01,46,23,male,continuous,2,81,4645,6.73,2720,5.43,480,972,1,3.38343879305103
82,NS01,46,23,male,continuous,2,82,8325,5.63,8193,6.73,1440,972,100,3.41674341153339
83,NS01,46,23,male,continuous,2,83,2377,5.19,5301,6.54,1043,972,59,4.05025889937315
84,NS01,46,23,male,continuous,2,84,2308,5.22,8206,6.43,1440,972,100,3.65033816317737
85,NS01,46,23,male,continuous,2,85,2382,5.67,7513,5.45,480,972,1,4.8501727848743
86,NS01,46,23,male,continuous,2,86,7182,5.16,7188,5.5,480,972,1,4.21685560676997
87,NS01,46,23,male,continuous,2,87,2488,5.73,2152,6.93,678,972,21,5.98354449815088
88,NS01,46,23,male,continuous,2,88,2597,5.61,2019,6.07,1436,972,100,5.26696126680326
89,NS01,46,23,male,continuous,2,89,8211,5.76,7497,5.19,480,972,1,3.60015017455953
90,NS01,46,23,male,continuous,2,90,1419,6.54,8250,6.19,776,972,32,4.80014945342919
91,NS01,46,23,male,continuous,2,91,7237,5.43,8191,6.07,1440,972,100,3.70016498769473
92,NS01,46,23,male,continuous,2,92,2593,5.8,2445,5.39,1079,972,63,3.26673651576493
93,NS01,46,23,male,continuous,2,93,7632,5.22,7450,6.4,480,972,1,2.24998204696021
94,NS01,46,23,male,continuous,2,94,2107,5.53,7472,6.25,1203,972,76,2.76684243119234
95,NS01,46,23,male,continuous,2,95,5900,5.93,2575,5.46,709,972,25,3.3835160136623
96,NS01,46,23,male,continuous,2,96,7550,5.27,8467,6.35,1440,972,100,3.41694983394336
97,NS01,46,23,male,continuous,2,97,1660,6.49,5250,6.08,1206,972,76,2.9835129488747
98,NS01,46,23,male,continuous,2,98,5990,6.54,2273,5.41,1400,972,96,2.8500201464667
99,NS01,46,23,male,continuous,2,99,5520,5.33,2036,5.8,1250,972,80,2.6334172343777
100,NS01,46,23,male,continuous,2,100,2606,5.92,1333,6.11,480,972,1,3.05017296515507
101,NS01,46,23,male,likert,3,101,NA,NA,5500,5.42,480,629.1,3,2.68361573942457
102,NS01,46,23,male,likert,3,102,NA,NA,1450,6.37,480,450.9,5,3.66688140206315
103,NS01,46,23,male,likert,3,103,NA,NA,2102,5.16,480,450.9,5,3.78345898458792
104,NS01,46,23,male,likert,3,104,NA,NA,5410,6.11,480,361.8,6,2.18367177695109
105,NS01,46,23,male,likert,3,105,NA,NA,2445,5.39,480,629.1,3,1.78344816769459
106,NS01,46,23,male,likert,3,106,NA,NA,5870,6.78,480,540,4,1.28350240240252
107,NS01,46,23,male,likert,3,107,NA,NA,8205,6.62,480,540,4,3.66681409693774
108,NS01,46,23,male,likert,3,108,NA,NA,7489,6.54,480,270,7,1.90009696144261
109,NS01,46,23,male,likert,3,109,NA,NA,2579,5.53,480,450.9,5,2.66683332697357
110,NS01,46,23,male,likert,3,110,NA,NA,7320,6.54,480,540,4,3.11692853067143
111,NS01,46,23,male,likert,3,111,NA,NA,7053,5.22,480,629.1,3,1.93362362674088
112,NS01,46,23,male,likert,3,112,NA,NA,2720,5.43,480,810,1,1.93345686627799
113,NS01,46,23,male,likert,3,113,NA,NA,7477,6.12,480,629.1,3,3.25007969948274
114,NS01,46,23,male,likert,3,114,NA,NA,4613,5.34,480,450.9,5,1.98346247003064
115,NS01,46,23,male,likert,3,115,NA,NA,7440,6.32,480,540,4,1.85024309469009
116,NS01,46,23,male,likert,3,116,NA,NA,2107,5.53,480,629.1,3,1.41692579639857
117,NS01,46,23,male,likert,3,117,NA,NA,7242,5.28,480,540,4,1.26680051572839
