rowN,DAU,participantN,age,gender,task,taskOrder,trial,lImage,lValue,rImage,rValue,xBoxPos,yBoxPos,response,RT
74,NS01,25,18,male,binary,2,74,2152,6.93,7547,5.21,1440,972,2,12.9502077144571
75,NS01,25,18,male,binary,2,75,4613,5.34,8312,5.37,1440,972,2,4.83365443500225
76,NS01,25,18,male,binary,2,76,5990,6.54,8191,6.07,1440,972,2,2.0668796794489
77,NS01,25,18,male,binary,2,77,7340,6.68,2392,6.15,480,972,1,1.85017634549877
78,NS01,25,18,male,binary,2,78,7190,5.55,7182,5.16,480,972,1,3.56691303156549
79,NS01,25,18,male,binary,2,79,7620,5.78,2390,5.4,480,972,1,2.21688000997528
80,NS01,25,18,male,binary,2,80,2511,6.21,7530,6.71,1440,972,2,1.416826766741
81,NS01,25,18,male,binary,2,81,2597,5.61,5040,5.39,1440,972,2,1.86682174896123
82,NS01,25,18,male,binary,2,82,7475,6.33,7500,5.33,480,972,1,1.4835589157301
83,NS01,25,18,male,binary,2,83,7057,5.35,2616,5.97,480,972,1,3.10021585720824
84,NS01,25,18,male,binary,2,84,2217,6.24,7017,5.18,1440,972,2,5.20029470039299
85,NS01,25,18,male,binary,2,85,7510,6.05,2506,5.67,480,972,1,3.95017135766102
86,NS01,25,18,male,binary,2,86,2377,5.19,2445,5.39,480,972,1,8.71694851695793
87,NS01,25,18,male,binary,2,87,2018,5.56,7080,5.27,480,972,1,5.06685504096095
88,NS01,25,18,male,binary,2,88,2411,5.07,7183,5.58,480,972,1,8.1170054859831
89,NS01,25,18,male,binary,2,89,5890,6.67,7489,6.54,1440,972,2,5.33363129885402
90,NS01,25,18,male,binary,2,90,2620,5.93,1810,6.52,1440,972,2,1.25015939900186
91,NS01,25,18,male,binary,2,91,4617,6.6,1947,5.85,1440,972,2,1.16684224095661
92,NS01,25,18,male,binary,2,92,8465,5.96,2342,6.2,480,972,1,2.10017078678356
93,NS01,25,18,male,binary,2,93,8600,6.38,5665,6.15,1440,972,2,2.1336334621883
94,NS01,25,18,male,binary,2,94,5250,6.08,5301,6.54,1440,972,2,1.41687153669773
95,NS01,25,18,male,binary,2,95,2635,5.22,5020,6.32,1440,972,2,2.78362177393865
96,NS01,25,18,male,binary,2,96,5533,5.31,7300,5.64,1440,972,2,2.91686432546703
97,NS01,25,18,male,binary,2,97,9156,6.43,1720,6.79,480,972,1,2.80030052945949
98,NS01,25,18,male,binary,2,98,7291,6.35,8320,6.24,480,972,1,2.31695825216593
99,NS01,25,18,male,binary,2,99,4600,6.41,2880,5.18,480,972,1,2.33358803123701
100,NS01,25,18,male,binary,2,100,2382,5.67,7052,5.33,480,972,1,4.3835092181107
101,NS01,25,18,male,likert,3,101,NA,NA,7165,6.09,480,361.8,6,6.96698472352
102,NS01,25,18,male,likert,3,102,NA,NA,7195,6.02,480,810,1,3.86687312921276
103,NS01,25,18,male,likert,3,103,NA,NA,7205,5.56,480,629.1,3,2.80020768445684
104,NS01,25,18,male,likert,3,104,NA,NA,7510,6.05,480,450.9,5,1.8001451867749
105,NS01,25,18,male,likert,3,105,NA,NA,7300,5.64,480,361.8,6,1.81696245877538
106,NS01,25,18,male,likert,3,106,NA,NA,1908,5.28,480,270,7,2.73351309413556
107,NS01,25,18,male,likert,3,107,NA,NA,8600,6.38,480,629.1,3,5.05013361870078
108,NS01,25,18,male,likert,3,108,NA,NA,2010,6.25,480,718.2,2,1.86695756111294
109,NS01,25,18,male,likert,3,109,NA,NA,7499,6.47,480,450.9,5,2.15011931641493
110,NS01,25,18,male,likert,3,110,NA,NA,5740,5.21,480,450.9,5,1.53349993360462
111,NS01,25,18,male,likert,3,111,NA,NA,2616,5.97,480,718.2,2,2.83355798426783
112,NS01,25,18,male,likert,3,112,NA,NA,5665,6.15,480,450.9,5,3.91675435367506
113,NS01,25,18,male,likert,3,113,NA,NA,2102,5.16,480,540,4,1.36693202122115
114,NS01,25,18,male,likert,3,114,NA,NA,4100,6.11,480,540,4,1.4667611742625
115,NS01,25,18,male,likert,3,115,NA,NA,1947,5.85,480,270,7,2.15014425537083
116,NS01,25,18,male,likert,3,116,NA,NA,5635,6.25,480,361.8,6,3.46683659212431
117,NS01,25,18,male,likert,3,117,NA,NA,7140,5.5,480,450.9,5,1.43351423589047
118,NS01,25,18,male,likert,3,118,NA,NA,2019,6.07,480,361.8,6,1.55014383466914
119,NS01,25,18,male,likert,3,119,NA,NA,4600,6.41,480,361.8,6,2.28349257208174
120,NS01,25,18,male,likert,3,120,NA,NA,2374,6.29,480,361.8,6,2.58347340213368
121,NS01,25,18,male,likert,3,121,NA,NA,7100,5.24,480,450.9,5,1.45017556427047
122,NS01,25,18,male,likert,3,122,NA,NA,9156,6.43,480,450.9,5,1.33347535517532
123,NS01,25,18,male,likert,3,123,NA,NA,7250,6.62,480,629.1,3,1.46679693018086
124,NS01,25,18,male,likert,3,124,NA,NA,2560,6.34,480,629.1,3,2.0670888061286
125,NS01,25,18,male,likert,3,125,NA,NA,2018,5.56,480,540,4,4.41680603439454
126,NS01,25,18,male,likert,3,126,NA,NA,5875,6.03,480,361.8,6,2.15020855580224
127,NS01,25,18,male,likert,3,127,NA,NA,7242,5.28,480,629.1,3,1.28352742659627
128,NS01,25,18,male,likert,3,128,NA,NA,5890,6.67,480,361.8,6,1.21680909919087
129,NS01,25,18,male,likert,3,129,NA,NA,2435,5.84,480,450.9,5,1.50012078869622
130,NS01,25,18,male,likert,3,130,NA,NA,7547,5.21,480,361.8,6,2.1000857540057
131,NS01,25,18,male,likert,3,131,NA,NA,1419,6.54,480,450.9,5,2.51685753487982
132,NS01,25,18,male,likert,3,132,NA,NA,7279,6.22,480,361.8,6,1.05017117742682
133,NS01,25,18,male,likert,3,133,NA,NA,2302,6.43,480,718.2,2,1.25012634735322
134,NS01,25,18,male,likert,3,134,NA,NA,7233,5.09,480,450.9,5,0.850156814965885
135,NS01,25,18,male,likert,3,135,NA,NA,8193,6.73,480,718.2,2,0.850284514483064
136,NS01,25,18,male,likert,3,136,NA,NA,7489,6.54,480,361.8,6,1.50015654455638
137,NS01,25,18,male,likert,3,137,NA,NA,7477,6.12,480,270,7,1.01679083064664
138,NS01,25,18,male,likert,3,138,NA,NA,7505,6.1,480,629.1,3,1.51675297151087
139,NS01,25,18,male,likert,3,139,NA,NA,2152,6.93,480,450.9,5,1.08354671666166
140,NS01,25,18,male,likert,3,140,NA,NA,7340,6.68,480,270,7,1.15013914741576
141,NS01,25,18,male,likert,3,141,NA,NA,2038,5.09,480,718.2,2,1.11681829352165
142,NS01,25,18,male,likert,3,142,NA,NA,4617,6.6,480,629.1,3,3.18353451759322
143,NS01,25,18,male,likert,3,143,NA,NA,7450,6.4,480,270,7,0.850028214103077
144,NS01,25,18,male,likert,3,144,NA,NA,2191,5.3,480,629.1,3,1.58360801247181
145,NS01,25,18,male,likert,3,145,NA,NA,2575,5.46,480,450.9,5,1.41679942404153
146,NS01,25,18,male,likert,3,146,NA,NA,7026,5.38,480,629.1,3,1.06682559498586
147,NS01,25,18,male,likert,3,147,NA,NA,4625,6.4,480,629.1,3,1.45007911359426
148,NS01,25,18,male,likert,3,148,NA,NA,7509,6.03,480,540,4,1.6835107805673
149,NS01,25,18,male,likert,3,149,NA,NA,2597,5.61,480,540,4,0.833445007796399
150,NS01,25,18,male,likert,3,150,NA,NA,2020,5.68,480,629.1,3,1.71686108037829
151,NS01,25,18,male,likert,3,151,NA,NA,8280,6.38,480,629.1,3,1.98363613639958
152,NS01,25,18,male,likert,3,152,NA,NA,2605,6.26,480,718.2,2,1.20005552674411
153,NS01,25,18,male,likert,3,153,NA,NA,7080,5.27,480,629.1,3,1.53347409324488
154,NS01,25,18,male,likert,3,154,NA,NA,8130,6.58,480,629.1,3,1.18359611387132
155,NS01,25,18,male,likert,3,155,NA,NA,5849,6.65,480,450.9,5,1.15009077184368
156,NS01,25,18,male,likert,3,156,NA,NA,5020,6.32,480,361.8,6,0.866755645663943
157,NS01,25,18,male,likert,3,157,NA,NA,2500,6.16,480,718.2,2,0.850121059105732
158,NS01,25,18,male,likert,3,158,NA,NA,1942,6.26,480,450.9,5,1.16682962124469
159,NS01,25,18,male,likert,3,159,NA,NA,2392,6.15,480,629.1,3,1.48348289699061
160,NS01,25,18,male,likert,3,160,NA,NA,5900,5.93,480,270,7,1.60016297461698
161,NS01,25,18,male,likert,3,161,NA,NA,5622,6.33,480,450.9,5,1.38359845749801
162,NS01,25,18,male,likert,3,162,NA,NA,2442,6.17,480,629.1,3,1.75025134265888
163,NS01,25,18,male,likert,3,163,NA,NA,7512,5.38,480,450.9,5,0.86680942971725
164,NS01,25,18,male,likert,3,164,NA,NA,8341,6.25,480,450.9,5,0.850065472302958
165,NS01,25,18,male,likert,3,165,NA,NA,8467,6.35,480,629.1,3,1.08341120497789
166,NS01,25,18,male,likert,3,166,NA,NA,7014,5.15,480,540,4,1.5333641213947
167,NS01,25,18,male,likert,3,167,NA,NA,7830,5.26,480,629.1,3,0.933452339260839
168,NS01,25,18,male,likert,3,168,NA,NA,7019,5.2,480,270,7,1.03351225279039
169,NS01,25,18,male,likert,3,169,NA,NA,7179,5.06,480,450.9,5,1.18336174770957
170,NS01,25,18,male,likert,3,170,NA,NA,7550,5.27,480,450.9,5,1.35021991352551
171,NS01,25,18,male,likert,3,171,NA,NA,7620,5.78,480,450.9,5,1.25013536144979
172,NS01,25,18,male,likert,3,172,NA,NA,5510,5.15,480,629.1,3,1.08350645378232
173,NS01,25,18,male,likert,3,173,NA,NA,7900,6.5,480,450.9,5,0.716844254056923
174,NS01,25,18,male,likert,3,174,NA,NA,5301,6.54,480,361.8,6,0.716743296361528
175,NS01,25,18,male,likert,3,175,NA,NA,7354,5.51,480,450.9,5,1.00014662905596
176,NS01,25,18,male,likert,3,176,NA,NA,7188,5.5,480,270,7,2.05011679243762
177,NS01,25,18,male,likert,3,177,NA,NA,7192,5.77,480,450.9,5,0.933513334544841
178,NS01,25,18,male,likert,3,178,NA,NA,7095,5.99,480,450.9,5,1.16681159310974
179,NS01,25,18,male,likert,3,179,NA,NA,2107,5.53,480,450.9,5,1.45020440930966
180,NS01,25,18,male,likert,3,180,NA,NA,1900,6.65,480,450.9,5,1.2167457001633
181,NS01,25,18,male,likert,3,181,NA,NA,7501,6.85,480,361.8,6,2.88342779088998
182,NS01,25,18,male,likert,3,182,NA,NA,1605,6.59,480,361.8,6,1.11698896018788
183,NS01,25,18,male,likert,3,183,NA,NA,8040,6.64,480,629.1,3,1.30011724319775
184,NS01,25,18,male,likert,3,184,NA,NA,7182,5.16,480,718.2,2,1.93348659272306
185,NS01,25,18,male,likert,3,185,NA,NA,7351,5.82,480,270,7,0.916830672882497
186,NS01,25,18,male,likert,3,186,NA,NA,8158,6.53,480,361.8,6,2.03338755806908
187,NS01,25,18,male,likert,3,187,NA,NA,8191,6.07,480,270,7,1.23348454956431
188,NS01,25,18,male,likert,3,188,NA,NA,8192,5.52,480,718.2,2,1.78350909793517
189,NS01,25,18,male,likert,3,189,NA,NA,2372,5.48,480,629.1,3,1.68347712798277
190,NS01,25,18,male,likert,3,190,NA,NA,2339,6.72,480,629.1,3,1.28357970825164
191,NS01,25,18,male,likert,3,191,NA,NA,2390,5.4,480,361.8,6,1.38350471103331
192,NS01,25,18,male,likert,3,192,NA,NA,7021,5.21,480,270,7,0.916836381773464
193,NS01,25,18,male,likert,3,193,NA,NA,5040,5.39,480,270,7,1.2835715955589
194,NS01,25,18,male,likert,3,194,NA,NA,8211,5.76,480,450.9,5,1.01677851140266
195,NS01,25,18,male,likert,3,195,NA,NA,7513,5.45,480,718.2,2,1.03357475047233
196,NS01,25,18,male,likert,3,196,NA,NA,7061,5.4,480,629.1,3,1.30004362814361
197,NS01,25,18,male,likert,3,197,NA,NA,8320,6.24,480,629.1,3,1.98344684066251
198,NS01,25,18,male,likert,3,198,NA,NA,5720,6.31,480,450.9,5,1.90019067790126
199,NS01,25,18,male,likert,3,199,NA,NA,2382,5.67,480,450.9,5,2.06682619592175
200,NS01,25,18,male,likert,3,200,NA,NA,2511,6.21,480,540,4,1.23346742277499
201,NS01,25,18,male,likert,3,1,NA,NA,5593,6.47,480,270,7,1.91676847572671
202,NS01,25,18,male,likert,3,2,NA,NA,7248,5.22,480,450.9,5,1.23351669975091
203,NS01,25,18,male,likert,3,3,NA,NA,1560,5.97,480,629.1,3,1.016757778998
204,NS01,25,18,male,likert,3,4,NA,NA,5533,5.31,480,540,4,1.06682619586354
205,NS01,25,18,male,likert,3,5,NA,NA,8161,6.71,480,540,4,0.9169493583031
206,NS01,25,18,male,likert,3,6,NA,NA,8325,5.63,480,450.9,5,1.03347890073201
207,NS01,25,18,male,likert,3,7,NA,NA,8250,6.19,480,450.9,5,0.916722804366145
208,NS01,25,18,male,likert,3,8,NA,NA,2235,5.64,480,450.9,5,1.08354641619371
209,NS01,25,18,male,likert,3,9,NA,NA,7451,6.68,480,270,7,0.883525743964128
210,NS01,25,18,male,likert,3,10,NA,NA,2980,5.61,480,450.9,5,1.48344623972662
211,NS01,25,18,male,likert,3,11,NA,NA,1595,6.22,480,629.1,3,1.00017096707597
212,NS01,25,18,male,likert,3,12,NA,NA,4645,6.73,480,629.1,3,0.966807747026905
213,NS01,25,18,male,likert,3,13,NA,NA,5731,5.39,480,361.8,6,1.18364959739847
214,NS01,25,18,male,likert,3,14,NA,NA,7052,5.33,480,450.9,5,1.00012950232485
215,NS01,25,18,male,likert,3,15,NA,NA,8205,6.62,480,450.9,5,0.850103932374623
216,NS01,25,18,male,likert,3,16,NA,NA,1616,5.21,480,810,1,1.55010206945008
217,NS01,25,18,male,likert,3,17,NA,NA,7096,5.54,480,629.1,3,1.36685480060987
218,NS01,25,18,male,likert,3,18,NA,NA,7546,5.4,480,450.9,5,0.666802879481111
219,NS01,25,18,male,likert,3,19,NA,NA,8620,6.04,480,629.1,3,0.816826346097514
220,NS01,25,18,male,likert,3,20,NA,NA,8021,6.79,480,629.1,3,0.750250140787102
221,NS01,25,18,male,likert,3,21,NA,NA,2720,5.43,480,629.1,3,1.46694055455737
222,NS01,25,18,male,likert,3,22,NA,NA,7503,5.77,480,270,7,1.11683662218275
223,NS01,25,18,male,likert,3,23,NA,NA,8312,5.37,480,718.2,2,0.983500324189663
224,NS01,25,18,male,likert,3,24,NA,NA,2620,5.93,480,361.8,6,1.68366642366163
225,NS01,25,18,male,likert,3,25,NA,NA,1659,6.57,480,629.1,3,1.13348653266439
226,NS01,25,18,male,likert,3,26,NA,NA,2025,5.78,480,270,7,2.25017772760475
227,NS01,25,18,male,likert,3,27,NA,NA,4536,6.01,480,450.9,5,2.0835437119822
228,NS01,25,18,male,likert,3,28,NA,NA,5661,5.96,480,540,4,1.35019257082604
229,NS01,25,18,male,likert,3,29,NA,NA,7472,6.25,480,361.8,6,1.73366332880687
230,NS01,25,18,male,likert,3,30,NA,NA,2056,6.34,480,718.2,2,2.85017484315904
231,NS01,25,18,male,likert,3,31,NA,NA,1450,6.37,480,450.9,5,0.700044709839858
232,NS01,25,18,male,likert,3,32,NA,NA,2342,6.2,480,540,4,0.933552696020342
233,NS01,25,18,male,likert,3,33,NA,NA,7500,5.33,480,450.9,5,0.783569792751223
234,NS01,25,18,male,likert,3,34,NA,NA,2359,5.87,480,450.9,5,0.933563212456647
235,NS01,25,18,male,likert,3,35,NA,NA,1903,5.5,480,450.9,5,1.61691654700553
236,NS01,25,18,male,likert,3,36,NA,NA,2308,5.22,480,540,4,1.16684825031552
237,NS01,25,18,male,likert,3,37,NA,NA,8311,5.88,480,540,4,0.700094287283719
238,NS01,25,18,male,likert,3,38,NA,NA,2377,5.19,480,629.1,3,1.33343479182804
239,NS01,25,18,male,likert,3,39,NA,NA,2488,5.73,480,540,4,0.800162914500106
240,NS01,25,18,male,likert,3,40,NA,NA,2217,6.24,480,629.1,3,1.38349389418727
241,NS01,25,18,male,likert,3,41,NA,NA,7460,6.81,480,270,7,0.783417755214032
242,NS01,25,18,male,likert,3,42,NA,NA,5395,5.34,480,540,4,0.666822109487839
243,NS01,25,18,male,likert,3,43,NA,NA,2635,5.22,480,540,4,0.716935596778058
244,NS01,25,18,male,likert,3,44,NA,NA,1650,6.65,480,718.2,2,0.833572106377687
245,NS01,25,18,male,likert,3,45,NA,NA,1810,6.52,480,629.1,3,1.38347406318644
246,NS01,25,18,male,likert,3,46,NA,NA,7710,5.42,480,540,4,1.40017445251578
247,NS01,25,18,male,likert,3,47,NA,NA,7440,6.32,480,270,7,1.26678707479732
248,NS01,25,18,male,likert,3,48,NA,NA,2358,6.56,480,540,4,1.10011580091668
249,NS01,25,18,male,likert,3,49,NA,NA,1670,5.82,480,540,4,0.700217179313768
250,NS01,25,18,male,likert,3,50,NA,NA,1720,6.79,480,540,4,0.583600801182911
251,NS01,25,18,male,likert,3,1,NA,NA,2037,6.42,480,450.9,5,1.28346432797844
252,NS01,25,18,male,likert,3,2,NA,NA,8118,6.14,480,450.9,5,0.75014227227075
253,NS01,25,18,male,likert,3,3,NA,NA,5764,6.74,480,450.9,5,0.666711536759976
254,NS01,25,18,male,likert,3,4,NA,NA,2506,5.67,480,450.9,5,0.900214114517439
255,NS01,25,18,male,likert,3,5,NA,NA,7057,5.35,480,450.9,5,0.93342709983699
256,NS01,25,18,male,likert,3,6,NA,NA,2579,5.53,480,361.8,6,0.933548789937049
257,NS01,25,18,male,likert,3,7,NA,NA,7495,5.9,480,450.9,5,0.833573909127153
258,NS01,25,18,male,likert,3,8,NA,NA,2389,6.61,480,450.9,5,0.883493894187268
259,NS01,25,18,male,likert,3,9,NA,NA,8208,6.79,480,450.9,5,0.733458108210471
260,NS01,25,18,male,likert,3,10,NA,NA,7190,5.55,480,540,4,1.15007965441328
261,NS01,25,18,male,likert,3,11,NA,NA,5990,6.54,480,540,4,0.950090531434398
262,NS01,25,18,male,likert,3,12,NA,NA,2593,5.8,480,450.9,5,0.733509488520212
263,NS01,25,18,male,likert,3,13,NA,NA,8465,5.96,480,361.8,6,1.25013175583445
264,NS01,25,18,male,likert,3,14,NA,NA,7496,5.92,480,361.8,6,1.26674410764826
265,NS01,25,18,male,likert,3,15,NA,NA,5250,6.08,480,629.1,3,0.916992325452156
266,NS01,25,18,male,likert,3,16,NA,NA,2515,6.09,480,450.9,5,0.916806935798377
267,NS01,25,18,male,likert,3,17,NA,NA,7039,5.93,480,361.8,6,1.15019473421853
268,NS01,25,18,male,likert,3,18,NA,NA,1333,6.11,480,540,4,1.20014116051607
269,NS01,25,18,male,likert,3,19,NA,NA,7042,5.55,480,629.1,3,0.983424605918117
270,NS01,25,18,male,likert,3,20,NA,NA,7352,6.2,480,270,7,0.800124454428442
271,NS01,25,18,male,likert,3,21,NA,NA,2521,5.78,480,450.9,5,1.10013893706491
272,NS01,25,18,male,likert,3,22,NA,NA,2032,5.58,480,629.1,3,1.20012583659263
273,NS01,25,18,male,likert,3,23,NA,NA,5300,6.91,480,270,7,0.833447712066118
274,NS01,25,18,male,likert,3,24,NA,NA,2411,5.07,480,629.1,3,1.18356817023596
275,NS01,25,18,male,likert,3,25,NA,NA,7001,5.32,480,540,4,0.566910928289872
276,NS01,25,18,male,likert,3,26,NA,NA,4613,5.34,480,450.9,5,2.06672583910404
277,NS01,25,18,male,likert,3,27,NA,NA,2036,5.8,480,270,7,0.833466040669009
278,NS01,25,18,male,likert,3,28,NA,NA,2880,5.18,480,810,1,1.11682250007289
279,NS01,25,18,male,likert,3,29,NA,NA,5471,5.21,480,629.1,3,0.733524511975702
280,NS01,25,18,male,likert,3,30,NA,NA,7053,5.22,480,270,7,0.850096120149828
281,NS01,25,18,male,likert,3,31,NA,NA,6250,6.32,480,629.1,3,1.05019882059423
282,NS01,25,18,male,likert,3,32,NA,NA,7530,6.71,480,450.9,5,0.933439719548915
283,NS01,25,18,male,likert,3,33,NA,NA,5390,5.59,480,450.9,5,0.833509308286011
284,NS01,25,18,male,likert,3,34,NA,NA,2092,6.28,480,718.2,2,0.783460121427197
285,NS01,25,18,male,likert,3,35,NA,NA,7475,6.33,480,270,7,0.850091913540382
286,NS01,25,18,male,likert,3,36,NA,NA,7238,6.43,480,718.2,2,0.783391313918401
287,NS01,25,18,male,likert,3,37,NA,NA,2514,5.19,480,540,4,1.40031507221283
288,NS01,25,18,male,likert,3,38,NA,NA,8179,6.48,480,270,7,1.08345687633846
289,NS01,25,18,male,likert,3,39,NA,NA,7017,5.18,480,540,4,0.850177847838495
290,NS01,25,18,male,likert,3,40,NA,NA,7291,6.35,480,450.9,5,0.816777970525436
291,NS01,25,18,male,likert,3,41,NA,NA,2060,6.49,480,540,4,0.717039859679062
