rowN,DAU,participantN,age,gender,task,taskOrder,trial,lImage,lValue,rImage,rValue,xBoxPos,yBoxPos,response,RT
1,NS01,21,19,Male,continuous,1,1,7600,5.9,4619,6.46,960,972,50,2.78360855323263
2,NS01,21,19,Male,continuous,1,2,2191,5.3,5875,6.03,665,972,20,4.1668179029366
3,NS01,21,19,Male,continuous,1,3,8620,6.04,5040,5.39,597,972,13,2.86690077238018
4,NS01,21,19,Male,continuous,1,4,2382,5.67,5870,6.78,1300,972,86,3.71681450761389
5,NS01,21,19,Male,continuous,1,5,7512,5.38,8158,6.53,1180,972,73,2.23370659642387
6,NS01,21,19,Male,continuous,1,6,2635,5.22,2359,5.87,480,972,1,3.08355212514289
7,NS01,21,19,Male,continuous,1,7,7279,6.22,8031,6.76,1440,972,100,3.21688511793036
8,NS01,21,19,Male,continuous,1,8,8211,5.76,2384,5.92,667,972,20,2.41682526445948
9,NS01,21,19,Male,continuous,1,9,4617,6.6,1560,5.97,722,972,26,3.1167897489504
10,NS01,21,19,Male,continuous,1,10,8021,6.79,5740,5.21,620,972,15,4.25027988723014
11,NS01,21,19,Male,continuous,1,11,5250,6.08,2308,5.22,480,972,1,1.36676856590202
12,NS01,21,19,Male,continuous,1,12,7195,6.02,8205,6.62,1440,972,100,2.03349873173283
13,NS01,21,19,Male,continuous,1,13,7233,5.09,8191,6.07,1440,972,100,1.60021104972111
14,NS01,21,19,Male,continuous,1,14,5301,6.54,5593,6.47,613,972,15,1.78356889128918
15,NS01,21,19,Male,continuous,1,15,1605,6.59,5520,5.33,700,972,24,3.06687967939069
16,NS01,21,19,Male,continuous,1,16,8311,5.88,2597,5.61,735,972,27,4.68356155988295
17,NS01,21,19,Male,continuous,1,17,2390,5.4,1670,5.82,500,972,3,1.78337989607826
18,NS01,21,19,Male,continuous,1,18,7061,5.4,7017,5.18,1225,972,78,2.733597225626
19,NS01,21,19,Male,continuous,1,19,5750,6.6,7475,6.33,1400,972,96,2.68353451759322
20,NS01,21,19,Male,continuous,1,20,8250,6.19,5471,5.21,1213,972,77,1.9500827192096
21,NS01,21,19,Male,continuous,1,21,7472,6.25,7620,5.78,1266,972,82,2.06684632733231
22,NS01,21,19,Male,continuous,1,22,7354,5.51,7477,6.12,1308,972,86,1.71684215083951
23,NS01,21,19,Male,continuous,1,23,1810,6.52,1640,6.27,1336,972,89,2.55021865153685
24,NS01,21,19,Male,continuous,1,24,1910,6.71,2092,6.28,750,972,29,3.15021095960401
25,NS01,21,19,Male,continuous,1,25,5726,6.23,2506,5.67,654,972,19,1.13357697392348
26,NS01,21,19,Male,continuous,1,26,5530,5.38,7493,5.35,1398,972,96,1.58352958993055
27,NS01,21,19,Male,continuous,1,27,7488,6.19,7001,5.32,480,972,1,1.35027459898265
28,NS01,21,19,Male,continuous,1,28,7497,5.19,2620,5.93,783,972,32,1.10014434548793
29,NS01,21,19,Male,continuous,1,29,7496,5.92,7499,6.47,1440,972,100,1.28351570822997
30,NS01,21,19,Male,continuous,1,30,8320,6.24,1333,6.11,1122,972,67,2.31691558548482
31,NS01,21,19,Male,continuous,1,31,1616,5.21,2351,5.49,1082,972,63,1.66694440052379
32,NS01,21,19,Male,continuous,1,32,2500,6.16,5626,6.71,1440,972,100,1.06685443996685
33,NS01,21,19,Male,continuous,1,33,7014,5.15,2435,5.84,748,972,29,2.80009831360076
34,NS01,21,19,Male,continuous,1,34,5455,5.79,7190,5.55,694,972,23,1.18360632983968
35,NS01,21,19,Male,continuous,1,35,2372,5.48,2362,6.74,563,972,10,1.73348965757759
36,NS01,21,19,Male,continuous,1,36,2880,5.18,7660,6.61,515,972,5,2.55016727134353
37,NS01,21,19,Male,continuous,1,37,7019,5.2,7495,5.9,1328,972,88,1.7000777614885
38,NS01,21,19,Male,continuous,1,38,2020,5.68,4613,5.34,1440,972,100,1.00020672299433
39,NS01,21,19,Male,continuous,1,39,2593,5.8,1419,6.54,709,972,25,1.35022532200674
40,NS01,21,19,Male,continuous,1,40,7830,5.26,8179,6.48,1440,972,100,2.7167994841584
41,NS01,21,19,Male,continuous,1,41,7140,5.5,2579,5.53,1248,972,80,1.98344834300224
42,NS01,21,19,Male,continuous,1,42,1942,6.26,2870,5.31,785,972,32,1.85024004499428
43,NS01,21,19,Male,continuous,1,43,2392,6.15,1660,6.49,732,972,27,2.1001356318593
44,NS01,21,19,Male,continuous,1,44,2374,6.29,5410,6.11,1177,972,73,1.71679467661306
45,NS01,21,19,Male,continuous,1,45,7490,5.52,7192,5.77,1127,972,68,1.93349951296113
46,NS01,21,19,Male,continuous,1,46,1903,5.5,2514,5.19,1167,972,72,1.50010876992019
47,NS01,21,19,Male,continuous,1,47,7530,6.71,8260,6.18,663,972,20,1.71680038556224
48,NS01,21,19,Male,continuous,1,48,7546,5.4,9156,6.43,565,972,10,1.00023646937916
49,NS01,21,19,Male,continuous,1,49,8193,6.73,5628,6.51,1440,972,100,1.40022132574813
50,NS01,21,19,Male,continuous,1,50,7900,6.5,2594,6.05,678,972,21,1.75013295770623
51,NS01,21,19,Male,binary,2,51,7710,5.42,1900,6.65,480,972,1,1.53349242184777
52,NS01,21,19,Male,binary,2,52,5665,6.15,2575,5.46,480,972,1,1.61687327944674
53,NS01,21,19,Male,binary,2,53,2060,6.49,7291,6.35,1440,972,2,1.53343983972445
54,NS01,21,19,Male,binary,2,54,7632,5.22,5635,6.25,1440,972,2,1.46694506157655
