rowN,DAU,participantN,age,gender,task,taskOrder,trial,lImage,lValue,rImage,rValue,xBoxPos,yBoxPos,response,RT
1,NS01,24,21,male,binary,1,1,7472,6.25,7001,5.32,480,972,1,4.15025512850843
2,NS01,24,21,male,binary,1,2,8179,6.48,4598,6.33,1440,972,2,2.03353959554806
3,NS01,24,21,male,binary,1,3,4536,6.01,8325,5.63,480,972,1,1.71678055456141
4,NS01,24,21,male,binary,1,4,5764,6.74,2019,6.07,1440,972,2,1.51682087755762
5,NS01,24,21,male,binary,1,5,5531,5.15,7488,6.19,1440,972,2,1.28367495699786
6,NS01,24,21,male,binary,1,6,2593,5.8,7493,5.35,480,972,1,1.65023679996375
7,NS01,24,21,male,binary,1,7,8260,6.18,8311,5.88,480,972,1,1.70021237176843
8,NS01,24,21,male,binary,1,8,7503,5.77,8021,6.79,480,972,1,1.73358640866354
9,NS01,24,21,male,binary,1,9,2010,6.25,1903,5.5,480,972,1,5.35025296517415
10,NS01,24,21,male,binary,1,10,1659,6.57,8320,6.24,1440,972,2,2.11691804940347
11,NS01,24,21,male,binary,1,11,1419,6.54,2358,6.56,1440,972,2,2.83342157118022
12,NS01,24,21,male,binary,1,12,2880,5.18,2513,5.8,480,972,1,3.06686014891602
13,NS01,24,21,male,binary,1,13,2606,5.92,7501,6.85,1440,972,2,1.86693803058006
14,NS01,24,21,male,binary,1,14,4645,6.73,2389,6.61,480,972,1,1.56683190481272
15,NS01,24,21,male,binary,1,15,7354,5.51,2377,5.19,1440,972,2,2.41687093582004
16,NS01,24,21,male,binary,1,16,5740,5.21,2107,5.53,1440,972,2,2.23346291575581
17,NS01,24,21,male,binary,1,17,7320,6.54,2374,6.29,1440,972,2,2.55025951541029
18,NS01,24,21,male,binary,1,18,7390,6.84,5530,5.38,480,972,1,4.58347971196054
19,NS01,24,21,male,binary,1,19,7165,6.09,5410,6.11,1440,972,2,1.76675342221279
20,NS01,24,21,male,binary,1,20,1670,5.82,6250,6.32,480,972,1,1.66691946162609
21,NS01,24,21,male,binary,1,21,2036,5.8,5731,5.39,1440,972,2,1.70021116989665
22,NS01,24,21,male,binary,1,22,2411,5.07,2514,5.19,1440,972,2,2.2335218078224
23,NS01,24,21,male,binary,1,23,7179,5.06,2384,5.92,1440,972,2,1.48346156365005
24,NS01,24,21,male,binary,1,24,7192,5.77,7546,5.4,1440,972,2,4.55034544965019
25,NS01,24,21,male,binary,1,25,8467,6.35,2442,6.17,480,972,1,2.0167466616258
26,NS01,24,21,male,binary,1,26,2302,6.43,5300,6.91,1440,972,2,1.38364893634571
27,NS01,24,21,male,binary,1,27,7510,6.05,4617,6.6,1440,972,2,1.21681991603691
28,NS01,24,21,male,binary,1,28,8620,6.04,2597,5.61,1440,972,2,1.93346586031839
29,NS01,24,21,male,binary,1,29,5875,6.03,7440,6.32,1440,972,2,1.76685407944024
30,NS01,24,21,male,binary,1,30,2122,5.15,9156,6.43,1440,972,2,1.76698117796332
31,NS01,24,21,male,binary,1,31,2372,5.48,7182,5.16,480,972,1,2.06685864657629
32,NS01,24,21,male,binary,1,32,2351,5.49,7033,5.4,1440,972,2,1.63349855144043
33,NS01,24,21,male,binary,1,33,2506,5.67,2235,5.64,1440,972,2,2.61693427473074
34,NS01,24,21,male,binary,1,34,5628,6.51,5665,6.15,480,972,1,1.45005567697808
35,NS01,24,21,male,binary,1,35,2037,6.42,1947,5.85,480,972,1,1.40025918488391
36,NS01,24,21,male,binary,1,36,8312,5.37,7238,6.43,1440,972,2,1.4169526634505
37,NS01,24,21,male,binary,1,37,7490,5.52,7195,6.02,1440,972,2,1.98338915052591
38,NS01,24,21,male,binary,1,38,7286,6.36,8192,5.52,480,972,1,1.43345714674797
39,NS01,24,21,male,binary,1,39,2720,5.43,2191,5.3,1440,972,2,2.11672905413434
40,NS01,24,21,male,binary,1,40,1910,6.71,5390,5.59,1440,972,2,1.86684788978891
41,NS01,24,21,male,binary,1,41,1675,5.24,1616,5.21,480,972,1,2.26699650194496
42,NS01,24,21,male,binary,1,42,5890,6.67,8280,6.38,480,972,1,2.00012619711924
43,NS01,24,21,male,binary,1,43,2515,6.09,2488,5.73,1440,972,2,1.30027949664509
44,NS01,24,21,male,binary,1,44,5510,5.15,2032,5.58,1440,972,2,2.10032853321172
45,NS01,24,21,male,binary,1,45,5301,6.54,8211,5.76,480,972,1,1.71679257339565
46,NS01,24,21,male,binary,1,46,7550,5.27,7057,5.35,480,972,1,1.98348109418293
47,NS01,24,21,male,binary,1,47,8031,6.76,2273,5.41,480,972,1,2.15014756051823
48,NS01,24,21,male,binary,1,48,7021,5.21,7017,5.18,1440,972,2,1.53363454388455
49,NS01,24,21,male,binary,1,49,5870,6.78,2018,5.56,1440,972,2,1.85020248632645
50,NS01,24,21,male,binary,1,50,5593,6.47,7482,6.36,1440,972,2,1.08361612516455
51,NS01,24,21,male,continuous,2,51,2217,6.24,5726,6.23,1242,972,80,4.38358072983101
52,NS01,24,21,male,continuous,2,52,7506,5.34,2500,6.16,1281,972,84,1.86685600248165
53,NS01,24,21,male,continuous,2,53,8600,6.38,1333,6.11,499,972,3,2.75014167127665
54,NS01,24,21,male,continuous,2,54,2102,5.16,2870,5.31,1262,972,82,3.98348319745855
55,NS01,24,21,male,continuous,2,55,8206,6.43,7242,5.28,1440,972,100,1.88357291760622
56,NS01,24,21,male,continuous,2,56,7830,5.26,1595,6.22,1189,972,74,3.53350173641229
57,NS01,24,21,male,continuous,2,57,7632,5.22,2635,5.22,1114,972,66,5.88345663592918
58,NS01,24,21,male,continuous,2,58,7100,5.24,7451,6.68,1440,972,100,1.76700341270771
59,NS01,24,21,male,continuous,2,59,8208,6.79,4613,5.34,1440,972,100,4.03356453450397
60,NS01,24,21,male,continuous,2,60,2390,5.4,2362,6.74,1440,972,100,4.68357117485721
61,NS01,24,21,male,continuous,2,61,7140,5.5,8191,6.07,480,972,1,1.83363550534705
62,NS01,24,21,male,continuous,2,62,7495,5.9,1900,6.65,480,972,1,1.88359455141472
63,NS01,24,21,male,continuous,2,63,7460,6.81,1640,6.16,480,972,1,1.38341276743449
64,NS01,24,21,male,continuous,2,64,5455,5.79,2575,5.46,1203,972,76,3.01685032359092
65,NS01,24,21,male,continuous,2,65,5520,5.33,1942,6.26,1350,972,91,2.41677027853439
66,NS01,24,21,male,continuous,2,66,7279,6.22,7237,5.43,553,972,9,1.8501595191774
67,NS01,24,21,male,continuous,2,67,2092,6.28,5900,5.93,1322,972,88,1.98339395801304
68,NS01,24,21,male,continuous,2,68,5950,5.99,7500,5.33,1367,972,92,1.81687351979781
69,NS01,24,21,male,continuous,2,69,8251,6.16,7475,6.33,1440,972,100,1.91679912357358
