participantNo,block,task,blockTrial,response,trialStage,trialStartTime,trialFinishTime,rt,trial,eye,fixStart,fixEnd,fixLength,fixPosX,fixPosY,dilation,aoi
58,1,binary,1,1,fixationCross,16578838.0,16586605.0,7767.0,1,R,16578127,16578511,386,936.6,426.8,4620,NA
58,1,binary,1,1,trial,16578838.0,16586605.0,7767.0,1,R,16578539,16579091,554,1010.3,545.0,4686,NA
58,1,binary,1,1,trial,16578838.0,16586605.0,7767.0,1,R,16579137,16579605,470,564.8,511.6,4348,left
58,1,binary,1,1,trial,16578838.0,16586605.0,7767.0,1,R,16579657,16579851,196,493.3,974.2,3898,NA
58,1,binary,1,1,trial,16578838.0,16586605.0,7767.0,1,R,16579861,16579967,108,471.1,998.3,3839,NA
58,1,binary,1,1,trial,16578838.0,16586605.0,7767.0,1,R,16580013,16580055,44,997.2,950.2,3879,likertHorizontal
58,1,binary,1,1,trial,16578838.0,16586605.0,7767.0,1,R,16580183,16580651,470,1411.6,457.4,4112,right
58,1,binary,1,1,trial,16578838.0,16586605.0,7767.0,1,R,16580713,16581179,468,557.8,537.8,3989,left
58,1,binary,1,1,trial,16578838.0,16586605.0,7767.0,1,R,16581249,16581563,316,305.4,534.3,3839,left
58,1,binary,1,1,trial,16578838.0,16586605.0,7767.0,1,R,16581599,16581837,240,689.4,600.3,3962,left
58,1,binary,1,1,trial,16578838.0,16586605.0,7767.0,1,R,16581883,16582081,200,955.1,978.5,3890,likertHorizontal
58,1,binary,1,1,trial,16578838.0,16586605.0,7767.0,1,R,16582121,16582727,608,502.7,994.8,4167,NA
58,1,binary,1,1,trial,16578838.0,16586605.0,7767.0,1,R,16582785,16582955,172,1202.1,952.2,4368,NA
58,1,binary,1,1,trial,16578838.0,16586605.0,7767.0,1,R,16582987,16583141,156,1431.8,993.6,4322,NA
58,1,binary,1,1,trial,16578838.0,16586605.0,7767.0,1,R,16583187,16583481,296,1536.3,515.3,4424,right
58,1,binary,1,1,trial,16578838.0,16586605.0,7767.0,1,R,16583503,16583721,220,1418.9,511.4,4110,right
58,1,binary,1,1,trial,16578838.0,16586605.0,7767.0,1,R,16583783,16584623,842,519.5,520.4,3766,left
58,1,binary,1,1,trial,16578838.0,16586605.0,7767.0,1,R,16584655,16585007,354,308.4,470.6,3689,left
58,1,binary,1,1,trial,16578838.0,16586605.0,7767.0,1,R,16585085,16585489,406,1411.2,477.3,3796,right
58,1,binary,1,1,trial,16578838.0,16586605.0,7767.0,1,R,16585551,16585953,404,452.6,497.6,3957,left
58,1,binary,1,1,trial,16578838.0,16586605.0,7767.0,1,R,16585979,16586061,84,272.3,449.4,3807,left
58,1,binary,1,1,trial,16578838.0,16586605.0,7767.0,1,R,16586137,16586463,328,1483.6,434.9,3646,right
58,1,binary,1,1,trial,16578838.0,16586605.0,7767.0,1,R,16586487,16586593,108,1327.5,448.8,3712,right
58,1,binary,1,1,trial,16578838.0,16586605.0,7767.0,1,R,16586651,16586911,262,486.9,437.2,3762,left
58,1,binary,2,1,fixationCross,16587672.0,16590672.0,3000.0,2,R,16587043,16587357,316,811.9,429.4,3917,NA
58,1,binary,2,1,trial,16587672.0,16590672.0,3000.0,2,R,16587383,16587735,354,949.3,472.7,4358,NA
58,1,binary,2,1,trial,16587672.0,16590672.0,3000.0,2,R,16587745,16587903,160,947.4,505.9,4513,NA
58,1,binary,2,1,trial,16587672.0,16590672.0,3000.0,2,R,16587951,16588137,188,625.5,454.6,4487,left
58,1,binary,2,1,trial,16587672.0,16590672.0,3000.0,2,R,16588169,16588457,290,405.1,449.7,4241,left
58,1,binary,2,1,trial,16587672.0,16590672.0,3000.0,2,R,16588485,16588635,152,643.7,507.2,4078,left
58,1,binary,2,1,trial,16587672.0,16590672.0,3000.0,2,R,16588695,16588937,244,1470.0,441.1,3895,right
58,1,binary,2,1,trial,16587672.0,16590672.0,3000.0,2,R,16588961,16589115,156,1574.4,414.3,3757,right
58,1,binary,2,1,trial,16587672.0,16590672.0,3000.0,2,R,16589133,16589315,184,1567.7,343.9,3653,NA
58,1,binary,2,1,trial,16587672.0,16590672.0,3000.0,2,R,16589347,16589695,350,1367.7,514.5,3656,right
58,1,binary,2,1,trial,16587672.0,16590672.0,3000.0,2,R,16589715,16589973,260,1422.3,559.8,3592,right
58,1,binary,2,1,trial,16587672.0,16590672.0,3000.0,2,R,16590037,16590421,386,452.0,531.4,3588,left
58,1,binary,2,1,trial,16587672.0,16590672.0,3000.0,2,R,16590449,16590649,202,636.2,517.7,3657,left
58,1,binary,2,1,trial,16587672.0,16590672.0,3000.0,2,R,16590685,16590955,272,377.6,402.6,3633,left
58,1,binary,2,1,postResponse,16587672.0,16590672.0,3000.0,2,R,16590997,16591037,42,759.1,430.8,3633,NA
58,1,binary,3,2,fixationCross,16591805.0,16594522.0,2717.0,3,R,16591137,16591191,56,755.1,436.3,3696,NA
58,1,binary,3,2,fixationCross,16591805.0,16594522.0,2717.0,3,R,16591225,16591493,270,1038.2,410.8,3880,NA
58,1,binary,3,2,fixationCross,16591805.0,16594522.0,2717.0,3,R,16591515,16591659,146,970.5,477.6,4144,NA
58,1,binary,3,2,trial,16591805.0,16594522.0,2717.0,3,R,16591683,16591967,286,982.2,524.1,4298,NA
58,1,binary,3,2,trial,16591805.0,16594522.0,2717.0,3,R,16592023,16592299,278,508.7,452.3,4240,left
58,1,binary,3,2,trial,16591805.0,16594522.0,2717.0,3,R,16592319,16592509,192,493.0,479.3,3937,left
58,1,binary,3,2,trial,16591805.0,16594522.0,2717.0,3,R,16592577,16593215,640,1460.4,433.6,3740,right
58,1,binary,3,2,trial,16591805.0,16594522.0,2717.0,3,R,16593449,16593633,186,1417.0,453.6,3810,right
58,1,binary,3,2,trial,16591805.0,16594522.0,2717.0,3,R,16593659,16594081,424,1379.7,386.1,3823,right
58,1,binary,3,2,trial,16591805.0,16594522.0,2717.0,3,R,16594133,16594377,246,1426.9,760.8,3759,NA
58,1,binary,3,2,trial,16591805.0,16594522.0,2717.0,3,R,16594407,16594553,148,1416.6,580.7,3887,right
58,1,binary,3,2,postResponse,16591805.0,16594522.0,2717.0,3,R,16594623,16594867,246,499.2,491.3,3967,left
58,1,binary,4,1,fixationCross,16595555.0,16598022.0,2467.0,4,R,16594941,16595255,316,811.6,431.1,3933,NA
58,1,binary,4,1,fixationCross,16595555.0,16598022.0,2467.0,4,R,16595277,16595493,218,976.8,488.8,4200,NA
58,1,binary,4,1,trial,16595555.0,16598022.0,2467.0,4,R,16595513,16595717,206,978.2,542.8,4360,NA
58,1,binary,4,1,trial,16595555.0,16598022.0,2467.0,4,R,16595765,16595991,228,466.1,508.7,4363,left
58,1,binary,4,1,trial,16595555.0,16598022.0,2467.0,4,R,16596013,16596297,286,511.4,459.4,3917,left
58,1,binary,4,1,trial,16595555.0,16598022.0,2467.0,4,R,16596365,16596621,258,1449.0,461.8,3523,right
58,1,binary,4,1,trial,16595555.0,16598022.0,2467.0,4,R,16596643,16597021,380,1399.8,540.6,3577,right
58,1,binary,4,1,trial,16595555.0,16598022.0,2467.0,4,R,16597085,16597617,534,575.1,619.3,3736,left
58,1,binary,4,1,trial,16595555.0,16598022.0,2467.0,4,R,16597659,16597759,102,444.1,1037.1,3709,NA
58,1,binary,4,1,trial,16595555.0,16598022.0,2467.0,4,R,16597775,16597883,110,467.0,973.6,3708,NA
58,1,binary,4,1,trial,16595555.0,16598022.0,2467.0,4,R,16597931,16598327,398,491.4,441.9,3858,left
58,1,binary,5,1,fixationCross,16599189.0,16601506.0,2317.0,5,R,16598453,16598617,166,1307.7,411.5,3929,right
58,1,binary,5,1,fixationCross,16599189.0,16601506.0,2317.0,5,R,16598657,16598883,228,931.9,394.6,4134,NA
58,1,binary,5,1,fixationCross,16599189.0,16601506.0,2317.0,5,R,16598911,16599157,248,984.4,515.8,4316,NA
58,1,binary,5,1,trial,16599189.0,16601506.0,2317.0,5,R,16599167,16599407,242,981.6,539.6,4448,NA
58,1,binary,5,1,trial,16599189.0,16601506.0,2317.0,5,R,16599453,16599791,340,543.2,484.6,4141,left
58,1,binary,5,1,trial,16599189.0,16601506.0,2317.0,5,R,16599809,16600197,390,587.0,482.4,3731,left
58,1,binary,5,1,trial,16599189.0,16601506.0,2317.0,5,R,16600267,16600603,338,1482.4,483.3,3525,right
58,1,binary,5,1,trial,16599189.0,16601506.0,2317.0,5,R,16600619,16600879,262,1407.6,495.0,3449,right
58,1,binary,5,1,trial,16599189.0,16601506.0,2317.0,5,R,16600939,16601387,450,549.3,488.0,3395,left
58,1,binary,5,1,trial,16599189.0,16601506.0,2317.0,5,R,16601405,16601525,122,488.6,455.1,3432,left
58,1,binary,5,1,trial,16599189.0,16601506.0,2317.0,5,R,16601585,16601821,238,1266.6,435.6,3388,right
58,1,binary,6,1,fixationCross,16602622.0,16606056.0,3434.0,6,R,16601917,16602165,250,926.0,424.4,3716,NA
58,1,binary,6,1,fixationCross,16602622.0,16606056.0,3434.0,6,R,16602191,16602307,118,1044.4,429.3,3998,NA
58,1,binary,6,1,trial,16602622.0,16606056.0,3434.0,6,R,16602331,16602821,492,966.5,527.9,4289,NA
58,1,binary,6,1,trial,16602622.0,16606056.0,3434.0,6,R,16602875,16603355,482,503.0,485.8,3918,left
58,1,binary,6,1,trial,16602622.0,16606056.0,3434.0,6,R,16603425,16603823,400,1475.7,506.9,3451,right
58,1,binary,6,1,trial,16602622.0,16606056.0,3434.0,6,R,16603839,16604041,204,1537.4,498.7,3355,right
58,1,binary,6,1,trial,16602622.0,16606056.0,3434.0,6,R,16604107,16604487,382,498.6,484.6,3453,left
58,1,binary,6,1,trial,16602622.0,16606056.0,3434.0,6,R,16604509,16604867,360,387.3,507.9,3537,left
