participantNo,block,task,blockTrial,response,trialStage,trialStartTime,trialFinishTime,rt,trial,eye,fixStart,fixEnd,fixLength,fixPosX,fixPosY,dilation,aoi
12,1,binary,1,1,fixationCross,9341622.0,9345338.0,3716.0,1,R,9340900,9341106,208,899.6,875.7,4055,likertHorizontal
12,1,binary,1,1,fixationCross,9341622.0,9345338.0,3716.0,1,R,9341154,9341340,188,1063.1,489.2,3992,NA
12,1,binary,1,1,trial,9341622.0,9345338.0,3716.0,1,R,9341362,9341796,436,970.1,565.6,3959,NA
12,1,binary,1,1,trial,9341622.0,9345338.0,3716.0,1,R,9341842,9342046,206,1335.2,524.1,3766,right
12,1,binary,1,1,trial,9341622.0,9345338.0,3716.0,1,R,9342072,9342232,162,1449.4,550.5,3418,right
12,1,binary,1,1,trial,9341622.0,9345338.0,3716.0,1,R,9342298,9342560,264,577.3,543.6,3305,left
12,1,binary,1,1,trial,9341622.0,9345338.0,3716.0,1,R,9342578,9342886,310,514.6,573.4,3228,left
12,1,binary,1,1,trial,9341622.0,9345338.0,3716.0,1,R,9342936,9343150,216,459.1,989.2,3203,NA
12,1,binary,1,1,trial,9341622.0,9345338.0,3716.0,1,R,9343172,9343444,274,500.7,1017.8,3377,NA
12,1,binary,1,1,trial,9341622.0,9345338.0,3716.0,1,R,9343494,9343624,132,1078.7,982.5,3676,likertHorizontal
12,1,binary,1,1,trial,9341622.0,9345338.0,3716.0,1,R,9343648,9343922,276,987.1,989.6,3764,likertHorizontal
12,1,binary,1,1,trial,9341622.0,9345338.0,3716.0,1,R,9343936,9344248,314,954.2,965.2,3754,likertHorizontal
12,1,binary,1,1,trial,9341622.0,9345338.0,3716.0,1,R,9344292,9344744,454,1409.2,934.0,3651,NA
12,1,binary,1,1,trial,9341622.0,9345338.0,3716.0,1,R,9344804,9344968,166,561.4,962.1,3983,NA
12,1,binary,1,1,trial,9341622.0,9345338.0,3716.0,1,R,9344982,9345196,216,496.7,978.1,3946,NA
12,1,binary,1,1,trial,9341622.0,9345338.0,3716.0,1,R,9345268,9345360,94,1296.0,719.4,3807,right
12,1,binary,1,1,postResponse,9341622.0,9345338.0,3716.0,1,R,9345418,9345704,288,533.5,941.6,3764,NA
12,1,binary,2,2,fixationCross,9346622.0,9348972.0,2350.0,2,R,9345802,9346090,290,540.9,938.2,4007,NA
12,1,binary,2,2,fixationCross,9346622.0,9348972.0,2350.0,2,R,9346168,9346306,140,1329.4,680.9,4006,right
12,1,binary,2,2,fixationCross,9346622.0,9348972.0,2350.0,2,R,9346348,9346556,210,984.6,541.8,4012,NA
12,1,binary,2,2,trial,9346622.0,9348972.0,2350.0,2,R,9346568,9346862,296,961.1,547.5,3932,NA
12,1,binary,2,2,trial,9346622.0,9348972.0,2350.0,2,R,9346908,9347044,138,577.4,577.2,3820,left
12,1,binary,2,2,trial,9346622.0,9348972.0,2350.0,2,R,9347088,9347200,114,534.9,960.6,3585,NA
12,1,binary,2,2,trial,9346622.0,9348972.0,2350.0,2,R,9347220,9347338,120,465.4,999.9,3441,NA
12,1,binary,2,2,trial,9346622.0,9348972.0,2350.0,2,R,9347406,9347518,114,1465.9,669.9,3244,right
12,1,binary,2,2,trial,9346622.0,9348972.0,2350.0,2,R,9347540,9347774,236,1427.8,574.0,3174,right
