participantNo,block,task,blockTrial,response,trialStage,trialStartTime,trialFinishTime,rt,trial,eye,fixStart,fixEnd,fixLength,fixPosX,fixPosY,dilation,aoi
8,1,binary,1,1,fixationCross,16151939.0,16154456.0,2517.0,1,R,16151397,16151421,26,946.6,892.6,6534,likertHorizontal
8,1,binary,1,1,fixationCross,16151939.0,16154456.0,2517.0,1,R,16151463,16151799,338,938.0,550.7,6600,NA
8,1,binary,1,1,trial,16151939.0,16154456.0,2517.0,1,R,16151813,16152161,350,976.3,514.0,6689,NA
8,1,binary,1,1,trial,16151939.0,16154456.0,2517.0,1,R,16152207,16152357,152,613.6,601.1,6392,left
8,1,binary,1,1,trial,16151939.0,16154456.0,2517.0,1,R,16152403,16152569,168,945.2,910.0,6126,likertHorizontal
8,1,binary,1,1,trial,16151939.0,16154456.0,2517.0,1,R,16152615,16152793,180,494.1,970.0,6005,NA
8,1,binary,1,1,trial,16151939.0,16154456.0,2517.0,1,R,16152851,16153005,156,418.1,490.1,5986,left
8,1,binary,1,1,trial,16151939.0,16154456.0,2517.0,1,R,16153027,16153219,194,523.7,495.3,6097,left
8,1,binary,1,1,trial,16151939.0,16154456.0,2517.0,1,R,16153229,16153331,104,533.3,523.0,6033,left
8,1,binary,1,1,trial,16151939.0,16154456.0,2517.0,1,R,16153395,16153633,240,1423.9,485.7,6062,right
8,1,binary,1,1,trial,16151939.0,16154456.0,2517.0,1,R,16153703,16153857,156,463.9,519.1,5598,left
8,1,binary,1,1,trial,16151939.0,16154456.0,2517.0,1,R,16153867,16154387,522,502.1,527.8,5370,left
8,1,binary,1,1,trial,16151939.0,16154456.0,2517.0,1,R,16154411,16154701,292,365.4,514.9,5259,left
8,1,binary,1,1,postResponse,16151939.0,16154456.0,2517.0,1,R,16154741,16154825,86,656.7,524.1,5390,left
8,1,binary,2,2,fixationCross,16155673.0,16157556.0,1883.0,2,R,16154899,16154953,56,650.5,530.1,5462,left
8,1,binary,2,2,fixationCross,16155673.0,16157556.0,1883.0,2,R,16154987,16155463,478,891.8,557.1,5763,NA
