participantNo,block,task,blockTrial,response,trialStage,trialStartTime,trialFinishTime,rt,trial,eye,fixStart,fixEnd,fixLength,fixPosX,fixPosY,dilation,aoi
55,1,continuous,1,1,fixationCross,6689212.0,6693546.0,4334.0,1,R,6688430,6688504,76,791.9,584.8,4811,NA
55,1,continuous,1,1,fixationCross,6689212.0,6693546.0,4334.0,1,R,6688544,6688864,322,1093.2,614.2,4893,NA
55,1,continuous,1,1,fixationCross,6689212.0,6693546.0,4334.0,1,R,6688890,6689070,182,955.5,555.0,5095,NA
55,1,continuous,1,1,trial,6689212.0,6693546.0,4334.0,1,R,6689080,6689508,430,948.8,542.2,5264,NA
55,1,continuous,1,1,trial,6689212.0,6693546.0,4334.0,1,R,6689550,6689810,262,622.9,643.2,5029,left
55,1,continuous,1,1,trial,6689212.0,6693546.0,4334.0,1,R,6689832,6690296,466,529.7,688.4,4695,left
55,1,continuous,1,1,trial,6689212.0,6693546.0,4334.0,1,R,6690326,6690438,114,497.2,927.2,4536,NA
55,1,continuous,1,1,trial,6689212.0,6693546.0,4334.0,1,R,6690458,6690708,252,428.6,973.4,4561,NA
55,1,continuous,1,1,trial,6689212.0,6693546.0,4334.0,1,R,6690774,6690894,122,1368.2,1018.8,4703,NA
55,1,continuous,1,1,trial,6689212.0,6693546.0,4334.0,1,R,6690916,6691032,118,1459.3,1020.1,4742,NA
55,1,continuous,1,1,trial,6689212.0,6693546.0,4334.0,1,R,6691080,6691192,114,1392.2,534.8,4724,right
55,1,continuous,1,1,trial,6689212.0,6693546.0,4334.0,1,R,6691214,6691670,458,1292.4,496.8,4825,right
55,1,continuous,1,1,trial,6689212.0,6693546.0,4334.0,1,R,6691708,6692038,332,1539.5,468.8,4685,right
55,1,continuous,1,1,trial,6689212.0,6693546.0,4334.0,1,R,6692074,6692178,106,1274.9,461.1,4861,right
55,1,continuous,1,1,trial,6689212.0,6693546.0,4334.0,1,R,6692234,6692686,454,643.6,555.4,4956,left
55,1,continuous,1,1,trial,6689212.0,6693546.0,4334.0,1,R,6692720,6693270,552,465.2,504.3,4547,left
55,1,continuous,1,1,trial,6689212.0,6693546.0,4334.0,1,R,6693304,6693496,194,331.7,401.9,4518,left
55,1,continuous,1,1,postResponse,6689212.0,6693546.0,4334.0,1,R,6693516,6693910,396,287.9,359.9,4560,left
55,1,continuous,2,1,fixationCross,6694695.0,6697145.0,2450.0,2,R,6693984,6694136,154,290.5,377.1,4633,left
55,1,continuous,2,1,fixationCross,6694695.0,6697145.0,2450.0,2,R,6694188,6694392,206,847.4,486.2,4844,NA
55,1,continuous,2,1,fixationCross,6694695.0,6697145.0,2450.0,2,R,6694416,6694574,160,951.7,518.0,4983,NA
55,1,continuous,2,1,trial,6694695.0,6697145.0,2450.0,2,R,6694584,6694886,304,955.3,524.8,5222,NA
55,1,continuous,2,1,trial,6694695.0,6697145.0,2450.0,2,R,6694934,6695778,846,550.1,611.3,4833,left
55,1,continuous,2,1,trial,6694695.0,6697145.0,2450.0,2,R,6695824,6695936,114,862.7,510.5,4599,NA
55,1,continuous,2,1,trial,6694695.0,6697145.0,2450.0,2,R,6695988,6696154,168,1425.3,470.1,4551,right
55,1,continuous,2,1,trial,6694695.0,6697145.0,2450.0,2,R,6696164,6696604,442,1460.6,475.0,4710,right
55,1,continuous,2,1,postResponse,6694695.0,6697145.0,2450.0,2,R,6696670,6697492,824,582.8,582.2,4815,left
55,1,continuous,3,100,fixationCross,6698296.0,6700779.0,2483.0,3,R,6697592,6697956,366,590.7,595.7,4911,left
55,1,continuous,3,100,trial,6698296.0,6700779.0,2483.0,3,R,6697998,6698518,522,942.6,528.4,5123,NA
55,1,continuous,3,100,trial,6698296.0,6700779.0,2483.0,3,R,6698562,6698768,208,1291.4,509.4,5107,right
55,1,continuous,3,100,trial,6698296.0,6700779.0,2483.0,3,R,6698780,6698912,134,1262.3,503.4,4777,right
55,1,continuous,3,100,trial,6698296.0,6700779.0,2483.0,3,R,6698972,6699170,200,539.5,538.1,4616,left
55,1,continuous,3,100,trial,6698296.0,6700779.0,2483.0,3,R,6699184,6699578,396,497.3,549.3,4437,left
55,1,continuous,3,100,trial,6698296.0,6700779.0,2483.0,3,R,6699648,6699890,244,1419.7,494.2,4336,right
55,1,continuous,3,100,trial,6698296.0,6700779.0,2483.0,3,R,6699924,6700218,296,1598.3,441.9,4398,right
55,1,continuous,3,100,trial,6698296.0,6700779.0,2483.0,3,R,6700260,6700424,166,1311.3,543.2,4604,right
55,1,continuous,3,100,trial,6698296.0,6700779.0,2483.0,3,R,6700468,6700790,324,1432.6,939.5,4788,NA
55,1,continuous,3,100,postResponse,6698296.0,6700779.0,2483.0,3,R,6700806,6701118,314,1462.8,982.2,5096,NA
55,1,continuous,4,1,fixationCross,6702446.0,6704429.0,1983.0,4,R,6701270,6701432,164,1318.9,557.1,5255,right
55,1,continuous,4,1,fixationCross,6702446.0,6704429.0,1983.0,4,R,6701990,6702134,146,1231.1,505.7,5011,right
55,1,continuous,4,1,trial,6702446.0,6704429.0,1983.0,4,R,6702168,6702712,546,957.7,511.3,4971,NA
55,1,continuous,4,1,trial,6702446.0,6704429.0,1983.0,4,R,6702754,6703128,376,1369.6,515.5,4830,right
55,1,continuous,4,1,trial,6702446.0,6704429.0,1983.0,4,R,6703162,6703702,542,1541.1,474.9,4772,right
55,1,continuous,4,1,trial,6702446.0,6704429.0,1983.0,4,R,6703736,6703858,124,1345.5,450.9,4791,right
55,1,continuous,4,1,trial,6702446.0,6704429.0,1983.0,4,R,6703920,6704274,356,604.2,555.6,4860,left
55,1,continuous,4,1,postResponse,6702446.0,6704429.0,1983.0,4,R,6704292,6704784,494,578.0,487.6,4469,left
55,1,continuous,5,1,fixationCross,6705645.0,6706896.0,1251.0,5,R,6704858,6705288,432,586.5,490.6,4694,left
55,1,continuous,5,1,trial,6705645.0,6706896.0,1251.0,5,R,6705330,6705826,498,918.9,525.0,4917,NA
55,1,continuous,5,1,trial,6705645.0,6706896.0,1251.0,5,R,6705872,6706026,156,596.5,505.6,5067,left
55,1,continuous,5,1,trial,6705645.0,6706896.0,1251.0,5,R,6706046,6706490,446,517.3,523.0,4477,left
55,1,continuous,5,1,postResponse,6705645.0,6706896.0,1251.0,5,R,6706562,6707234,674,1325.3,498.2,4170,right
55,1,continuous,6,100,fixationCross,6707912.0,6709313.0,1401.0,6,R,6707308,6707404,98,1318.8,494.3,4463,right
55,1,continuous,6,100,fixationCross,6707912.0,6709313.0,1401.0,6,R,6707412,6707610,200,1311.2,503.1,4625,right
55,1,continuous,6,100,fixationCross,6707912.0,6709313.0,1401.0,6,R,6707654,6707848,196,898.3,510.1,5027,NA
55,1,continuous,6,100,trial,6707912.0,6709313.0,1401.0,6,R,6707866,6708120,256,948.3,502.6,5229,NA
55,1,continuous,6,100,trial,6707912.0,6709313.0,1401.0,6,R,6708168,6708476,310,555.3,537.1,5063,left
55,1,continuous,6,100,trial,6707912.0,6709313.0,1401.0,6,R,6708502,6708696,196,429.1,566.6,4595,left
55,1,continuous,6,100,trial,6707912.0,6709313.0,1401.0,6,R,6708766,6709108,344,1392.6,519.7,4402,right
55,1,continuous,6,100,postResponse,6707912.0,6709313.0,1401.0,6,R,6709126,6709648,524,1477.6,505.0,4403,right
55,1,continuous,7,49,fixationCross,6710512.0,6715346.0,4834.0,7,R,6709748,6709822,76,1478.7,495.8,4435,right
55,1,continuous,7,49,fixationCross,6710512.0,6715346.0,4834.0,7,R,6709832,6710042,212,1465.4,519.7,4610,right
55,1,continuous,7,49,fixationCross,6710512.0,6715346.0,4834.0,7,R,6710084,6710192,110,1092.7,498.5,4938,NA
55,1,continuous,7,49,trial,6710512.0,6715346.0,4834.0,7,R,6710218,6710756,540,967.3,500.9,5201,NA
55,1,continuous,7,49,trial,6710512.0,6715346.0,4834.0,7,R,6710810,6711100,292,1308.7,498.9,4792,right
55,1,continuous,7,49,trial,6710512.0,6715346.0,4834.0,7,R,6711130,6711580,452,1480.8,538.5,4387,right
55,1,continuous,7,49,trial,6710512.0,6715346.0,4834.0,7,R,6711612,6712178,568,1279.9,473.9,4508,right
55,1,continuous,7,49,trial,6710512.0,6715346.0,4834.0,7,R,6712214,6712552,340,1408.4,603.3,4779,right
55,1,continuous,7,49,trial,6710512.0,6715346.0,4834.0,7,R,6712592,6712750,160,1465.8,952.6,4958,NA
55,1,continuous,7,49,trial,6710512.0,6715346.0,4834.0,7,R,6712768,6712948,182,1462.1,1005.6,4977,NA
55,1,continuous,7,49,trial,6710512.0,6715346.0,4834.0,7,R,6713018,6713172,156,502.0,944.3,5135,NA
55,1,continuous,7,49,trial,6710512.0,6715346.0,4834.0,7,R,6713188,6713282,96,464.2,950.7,5121,NA
55,1,continuous,7,49,trial,6710512.0,6715346.0,4834.0,7,R,6713344,6713512,170,646.5,571.4,4894,left
55,1,continuous,7,49,trial,6710512.0,6715346.0,4834.0,7,R,6713534,6714192,660,636.5,541.7,4659,left
55,1,continuous,7,49,trial,6710512.0,6715346.0,4834.0,7,R,6714240,6714500,262,988.1,598.0,4883,NA
55,1,continuous,7,49,trial,6710512.0,6715346.0,4834.0,7,R,6714542,6715626,1086,919.1,932.0,5349,likertHorizontal
55,1,continuous,8,100,fixationCross,6716213.0,6717929.0,1716.0,8,R,6715754,6716186,434,928.1,491.5,5422,NA
