participantNo,block,task,blockTrial,response,trialStage,trialStartTime,trialFinishTime,rt,trial,eye,fixStart,fixEnd,fixLength,fixPosX,fixPosY,dilation,aoi
9,1,continuous,1,72,fixationCross,20663393.0,20670326.0,6933.0,1,L,20653087,20653441,356,1076.2,719.4,5485,NA
9,1,continuous,1,72,fixationCross,20663393.0,20670326.0,6933.0,1,L,20653473,20653587,116,970.2,559.6,5339,NA
9,1,continuous,1,72,fixationCross,20663393.0,20670326.0,6933.0,1,L,20653599,20654767,1170,986.9,523.2,5451,NA
9,1,continuous,1,72,fixationCross,20663393.0,20670326.0,6933.0,1,L,20654941,20655957,1018,985.8,524.6,5511,NA
9,1,continuous,1,72,fixationCross,20663393.0,20670326.0,6933.0,1,L,20656125,20657635,1512,978.3,521.9,5365,NA
9,1,continuous,1,72,fixationCross,20663393.0,20670326.0,6933.0,1,L,20657657,20658547,892,966.2,519.5,5223,NA
9,1,continuous,1,72,fixationCross,20663393.0,20670326.0,6933.0,1,L,20658607,20658645,40,980.7,542.7,5342,NA
9,1,continuous,1,72,fixationCross,20663393.0,20670326.0,6933.0,1,L,20658843,20659669,828,971.4,536.5,5299,NA
9,1,continuous,1,72,fixationCross,20663393.0,20670326.0,6933.0,1,L,20659861,20660891,1032,964.6,542.1,5170,NA
9,1,continuous,1,72,fixationCross,20663393.0,20670326.0,6933.0,1,L,20661079,20661495,418,997.7,536.2,5295,NA
9,1,continuous,1,72,fixationCross,20663393.0,20670326.0,6933.0,1,L,20661505,20662079,576,979.8,538.1,5408,NA
9,1,continuous,1,72,fixationCross,20663393.0,20670326.0,6933.0,1,L,20662215,20662393,180,3270.0,548.3,4809,NA
9,1,continuous,1,72,fixationCross,20663393.0,20670326.0,6933.0,1,L,20662587,20662743,158,877.7,600.8,5144,NA
9,1,continuous,1,72,trial,20663393.0,20670326.0,6933.0,1,L,20662769,20663393,626,972.3,541.8,5044,NA
9,1,continuous,1,72,trial,20663393.0,20670326.0,6933.0,1,L,20663595,20663905,312,992.9,547.4,5129,NA
9,1,continuous,1,72,trial,20663393.0,20670326.0,6933.0,1,L,20663949,20664209,262,1379.7,601.4,4857,right
9,1,continuous,1,72,trial,20663393.0,20670326.0,6933.0,1,L,20664233,20664631,400,1342.1,524.0,4528,right
9,1,continuous,1,72,trial,20663393.0,20670326.0,6933.0,1,L,20664685,20664831,148,996.0,936.8,4612,likertHorizontal
9,1,continuous,1,72,trial,20663393.0,20670326.0,6933.0,1,L,20664849,20664969,122,958.2,977.8,4769,likertHorizontal
9,1,continuous,1,72,trial,20663393.0,20670326.0,6933.0,1,L,20665031,20665441,412,1368.5,514.9,4678,right
9,1,continuous,1,72,trial,20663393.0,20670326.0,6933.0,1,L,20665485,20665753,270,1555.4,768.4,4750,NA
9,1,continuous,1,72,trial,20663393.0,20670326.0,6933.0,1,L,20666205,20666413,210,988.8,700.2,5142,NA
9,1,continuous,1,72,trial,20663393.0,20670326.0,6933.0,1,L,20666457,20666605,150,561.7,765.1,4977,NA
9,1,continuous,1,72,trial,20663393.0,20670326.0,6933.0,1,L,20666639,20666739,102,536.6,975.1,4888,NA
9,1,continuous,1,72,trial,20663393.0,20670326.0,6933.0,1,L,20666783,20667305,524,979.6,979.7,4948,likertHorizontal
9,1,continuous,1,72,trial,20663393.0,20670326.0,6933.0,1,L,20667339,20667555,218,704.7,968.9,5197,NA
9,1,continuous,1,72,trial,20663393.0,20670326.0,6933.0,1,L,20667605,20667811,208,645.7,688.7,5114,left
9,1,continuous,1,72,trial,20663393.0,20670326.0,6933.0,1,L,20667843,20668005,164,489.7,646.4,4993,left
9,1,continuous,1,72,trial,20663393.0,20670326.0,6933.0,1,L,20668067,20668323,258,1406.0,567.8,4611,right
9,1,continuous,1,72,trial,20663393.0,20670326.0,6933.0,1,L,20668345,20668495,152,1342.7,522.0,4242,right
9,1,continuous,1,72,trial,20663393.0,20670326.0,6933.0,1,L,20668551,20668857,308,609.3,565.4,4162,left
9,1,continuous,1,72,postResponse,20663393.0,20670326.0,6933.0,1,L,20668913,20670649,1738,1221.8,966.0,4580,NA
9,1,continuous,2,29,fixationCross,20681059.0,20683726.0,2667.0,2,L,20670791,20670895,106,1090.2,344.9,5161,NA
9,1,continuous,2,29,fixationCross,20681059.0,20683726.0,2667.0,2,L,20671059,20671227,170,1114.3,527.1,5401,NA
9,1,continuous,2,29,fixationCross,20681059.0,20683726.0,2667.0,2,L,20671247,20673141,1896,988.6,534.0,5489,NA
9,1,continuous,2,29,fixationCross,20681059.0,20683726.0,2667.0,2,L,20673311,20676197,2888,984.4,526.2,5443,NA
9,1,continuous,2,29,fixationCross,20681059.0,20683726.0,2667.0,2,L,20676375,20677399,1026,983.4,538.9,5207,NA
9,1,continuous,2,29,fixationCross,20681059.0,20683726.0,2667.0,2,L,20677409,20680809,3402,973.4,543.0,4707,NA
9,1,continuous,2,29,trial,20681059.0,20683726.0,2667.0,2,L,20681005,20681315,312,973.9,521.9,4528,NA
9,1,continuous,2,29,trial,20681059.0,20683726.0,2667.0,2,L,20681357,20681507,152,1361.3,515.0,4678,right
9,1,continuous,2,29,trial,20681059.0,20683726.0,2667.0,2,L,20681571,20682021,452,445.8,504.6,4207,left
9,1,continuous,2,29,trial,20681059.0,20683726.0,2667.0,2,L,20682073,20682223,152,924.2,951.8,3872,likertHorizontal
9,1,continuous,2,29,trial,20681059.0,20683726.0,2667.0,2,L,20682245,20682333,90,973.6,988.7,3811,likertHorizontal
9,1,continuous,2,29,trial,20681059.0,20683726.0,2667.0,2,L,20682393,20682765,374,1368.5,423.7,3764,right
9,1,continuous,2,29,trial,20681059.0,20683726.0,2667.0,2,L,20682827,20683081,256,534.7,487.1,4145,left
9,1,continuous,2,29,trial,20681059.0,20683726.0,2667.0,2,L,20683103,20683241,140,453.1,545.2,4026,left
9,1,continuous,2,29,trial,20681059.0,20683726.0,2667.0,2,L,20683289,20683985,698,682.1,980.4,4071,NA
9,1,continuous,2,29,postResponse,20681059.0,20683726.0,2667.0,2,L,20684047,20684077,32,1047.3,290.9,4454,NA
9,1,continuous,3,26,fixationCross,20694426.0,20699076.0,4650.0,3,L,20684151,20684611,462,1042.2,360.3,4777,NA
9,1,continuous,3,26,fixationCross,20694426.0,20699076.0,4650.0,3,L,20684787,20685433,648,998.3,517.3,5271,NA
9,1,continuous,3,26,fixationCross,20694426.0,20699076.0,4650.0,3,L,20685615,20686271,658,981.8,531.5,5166,NA
9,1,continuous,3,26,fixationCross,20694426.0,20699076.0,4650.0,3,L,20686457,20688817,2362,979.5,537.1,5258,NA
9,1,continuous,3,26,fixationCross,20694426.0,20699076.0,4650.0,3,L,20688981,20690187,1208,969.2,540.2,4936,NA
9,1,continuous,3,26,fixationCross,20694426.0,20699076.0,4650.0,3,L,20690369,20693637,3270,967.4,552.5,4825,NA
9,1,continuous,3,26,trial,20694426.0,20699076.0,4650.0,3,L,20693819,20694673,856,966.4,539.1,4968,NA
9,1,continuous,3,26,trial,20694426.0,20699076.0,4650.0,3,L,20694715,20694819,106,1389.0,585.1,4743,right
9,1,continuous,3,26,trial,20694426.0,20699076.0,4650.0,3,L,20694881,20695097,218,490.4,573.8,4262,left
9,1,continuous,3,26,trial,20694426.0,20699076.0,4650.0,3,L,20695121,20695379,260,612.0,570.0,3904,left
9,1,continuous,3,26,trial,20694426.0,20699076.0,4650.0,3,L,20695415,20695507,94,383.8,641.7,3726,left
9,1,continuous,3,26,trial,20694426.0,20699076.0,4650.0,3,L,20695579,20695803,226,1499.2,528.3,3486,right
9,1,continuous,3,26,trial,20694426.0,20699076.0,4650.0,3,L,20695833,20696093,262,1335.5,622.0,3476,right
