participantNo,block,task,blockTrial,response,trialStage,trialStartTime,trialFinishTime,rt,trial,eye,fixStart,fixEnd,fixLength,fixPosX,fixPosY,dilation,aoi
4,1,binary,1,2,fixationCross,1750795.0,1755579.0,4784.0,1,R,1749959,1750337,380,865.1,845.1,4035,likertHorizontal
4,1,binary,1,2,fixationCross,1750795.0,1755579.0,4784.0,1,R,1750389,1750677,290,946.8,540.9,4026,NA
4,1,binary,1,2,trial,1750795.0,1755579.0,4784.0,1,R,1750695,1751001,308,964.5,536.7,4046,NA
4,1,binary,1,2,trial,1750795.0,1755579.0,4784.0,1,R,1751069,1751357,290,1493.7,526.7,4063,right
4,1,binary,1,2,trial,1750795.0,1755579.0,4784.0,1,R,1751415,1751597,184,628.3,546.7,3513,left
4,1,binary,1,2,trial,1750795.0,1755579.0,4784.0,1,R,1751665,1751837,174,1511.8,501.5,3503,right
4,1,binary,1,2,trial,1750795.0,1755579.0,4784.0,1,R,1751855,1752215,362,1464.8,523.4,3461,right
4,1,binary,1,2,trial,1750795.0,1755579.0,4784.0,1,R,1752277,1752753,478,1459.5,1017.6,3716,NA
4,1,binary,1,2,trial,1750795.0,1755579.0,4784.0,1,R,1752827,1753065,240,587.8,1040.7,3726,NA
4,1,binary,1,2,trial,1750795.0,1755579.0,4784.0,1,R,1753085,1753301,218,563.2,1018.5,3690,NA
4,1,binary,1,2,trial,1750795.0,1755579.0,4784.0,1,R,1753345,1753755,412,563.0,656.8,3596,left
4,1,binary,1,2,trial,1750795.0,1755579.0,4784.0,1,R,1753815,1753993,180,570.4,1032.9,3528,NA
4,1,binary,1,2,trial,1750795.0,1755579.0,4784.0,1,R,1754081,1754263,184,1493.4,914.9,3808,NA
4,1,binary,1,2,trial,1750795.0,1755579.0,4784.0,1,R,1754323,1754541,220,1491.3,502.7,3925,right
4,1,binary,1,2,trial,1750795.0,1755579.0,4784.0,1,R,1754609,1754851,244,1460.0,949.6,3995,NA
4,1,binary,1,2,trial,1750795.0,1755579.0,4784.0,1,R,1754881,1755037,158,1449.2,892.1,4020,NA
4,1,binary,1,2,postResponse,1750795.0,1755579.0,4784.0,1,R,1755073,1755945,874,1486.7,532.7,3879,right
4,1,binary,2,1,fixationCross,1756712.0,1761995.0,5283.0,2,R,1756047,1756361,316,1487.6,532.2,4017,right
4,1,binary,2,1,fixationCross,1756712.0,1761995.0,5283.0,2,R,1756419,1756587,170,1006.0,541.9,4034,NA
4,1,binary,2,1,trial,1756712.0,1761995.0,5283.0,2,R,1756607,1756875,270,961.1,526.6,4157,NA
4,1,binary,2,1,trial,1756712.0,1761995.0,5283.0,2,R,1756925,1757015,92,408.2,494.4,4073,left
4,1,binary,2,1,trial,1756712.0,1761995.0,5283.0,2,R,1757027,1757123,98,441.0,513.1,3982,left
4,1,binary,2,1,trial,1756712.0,1761995.0,5283.0,2,R,1757147,1757589,444,433.3,465.3,3456,left
