participantNo,block,task,blockTrial,response,trialStage,trialStartTime,trialFinishTime,rt,trial,eye,fixStart,fixEnd,fixLength,fixPosX,fixPosY,dilation,aoi
18,1,binary,1,2,fixationCross,5934042.0,5939076.0,5034.0,1,R,5933293,5933511,220,916.4,453.1,3945,NA
18,1,binary,1,2,fixationCross,5934042.0,5939076.0,5034.0,1,R,5933553,5933765,214,996.8,699.2,3889,NA
18,1,binary,1,2,fixationCross,5934042.0,5939076.0,5034.0,1,R,5933795,5933999,206,955.4,519.9,3878,NA
18,1,binary,1,2,trial,5934042.0,5939076.0,5034.0,1,R,5934145,5934317,174,907.5,485.4,4028,NA
18,1,binary,1,2,trial,5934042.0,5939076.0,5034.0,1,R,5934365,5934551,188,525.1,446.3,4096,left
18,1,binary,1,2,trial,5934042.0,5939076.0,5034.0,1,R,5934611,5934675,66,531.7,903.2,3920,NA
18,1,binary,1,2,trial,5934042.0,5939076.0,5034.0,1,R,5934697,5934859,164,466.8,986.3,3715,NA
18,1,binary,1,2,trial,5934042.0,5939076.0,5034.0,1,R,5934873,5934917,46,533.9,997.7,3589,NA
18,1,binary,1,2,trial,5934042.0,5939076.0,5034.0,1,R,5934987,5935075,90,1436.1,979.7,3487,NA
18,1,binary,1,2,trial,5934042.0,5939076.0,5034.0,1,R,5935123,5935547,426,1458.3,483.2,3513,right
18,1,binary,1,2,trial,5934042.0,5939076.0,5034.0,1,R,5935613,5935843,232,600.8,425.1,3342,left
18,1,binary,1,2,trial,5934042.0,5939076.0,5034.0,1,R,5935857,5935975,120,554.4,430.3,3283,left
18,1,binary,1,2,trial,5934042.0,5939076.0,5034.0,1,R,5936039,5936183,146,488.3,1027.5,3338,NA
18,1,binary,1,2,trial,5934042.0,5939076.0,5034.0,1,R,5936193,5936293,102,503.9,1013.2,3397,NA
18,1,binary,1,2,trial,5934042.0,5939076.0,5034.0,1,R,5936367,5936639,274,1425.1,965.6,3451,NA
18,1,binary,1,2,trial,5934042.0,5939076.0,5034.0,1,R,5936683,5936857,176,1418.2,671.6,3532,right
18,1,binary,1,2,trial,5934042.0,5939076.0,5034.0,1,R,5936883,5937559,678,1432.1,514.8,3609,right
18,1,binary,1,2,trial,5934042.0,5939076.0,5034.0,1,R,5937633,5937761,130,607.9,431.3,3520,left
18,1,binary,1,2,trial,5934042.0,5939076.0,5034.0,1,R,5937775,5938295,522,545.1,438.2,3508,left
18,1,binary,1,2,trial,5934042.0,5939076.0,5034.0,1,R,5938375,5939349,976,1493.4,473.9,3244,right
18,1,binary,1,2,postResponse,5934042.0,5939076.0,5034.0,1,R,5939383,5939441,60,1230.4,442.1,3253,right
18,1,binary,2,1,fixationCross,5940242.0,5942226.0,1984.0,2,R,5939543,5939565,24,1206.9,444.1,3339,right
18,1,binary,2,1,fixationCross,5940242.0,5942226.0,1984.0,2,R,5939739,5939941,204,876.5,419.9,3631,NA
18,1,binary,2,1,trial,5940242.0,5942226.0,1984.0,2,R,5939963,5940407,446,962.2,518.5,3885,NA
18,1,binary,2,1,trial,5940242.0,5942226.0,1984.0,2,R,5940461,5940821,362,503.6,511.4,3670,left
18,1,binary,2,1,trial,5940242.0,5942226.0,1984.0,2,R,5940899,5941173,276,1505.0,505.1,3292,right
18,1,binary,2,1,trial,5940242.0,5942226.0,1984.0,2,R,5941187,5941503,318,1460.8,541.1,3264,right
18,1,binary,2,1,trial,5940242.0,5942226.0,1984.0,2,R,5941573,5941701,130,550.4,537.6,3443,left
18,1,binary,2,1,trial,5940242.0,5942226.0,1984.0,2,R,5941717,5941963,248,506.2,510.6,3438,left
18,1,binary,2,1,trial,5940242.0,5942226.0,1984.0,2,R,5942027,5942183,158,472.3,974.0,3328,NA
18,1,binary,2,1,trial,5940242.0,5942226.0,1984.0,2,R,5942197,5942393,198,502.1,998.1,3288,NA
18,1,binary,2,1,postResponse,5940242.0,5942226.0,1984.0,2,R,5942455,5942573,120,899.2,601.5,3366,NA
18,1,binary,3,2,fixationCross,5943176.0,5950359.0,7183.0,3,R,5942673,5942967,296,988.8,460.6,3613,NA
18,1,binary,3,2,trial,5943176.0,5950359.0,7183.0,3,R,5942981,5943197,218,938.5,456.7,3881,NA
18,1,binary,3,2,trial,5943176.0,5950359.0,7183.0,3,R,5943387,5943409,24,1009.1,407.8,4154,NA
18,1,binary,3,2,trial,5943176.0,5950359.0,7183.0,3,R,5943463,5943671,210,597.6,455.1,4091,left
18,1,binary,3,2,trial,5943176.0,5950359.0,7183.0,3,R,5943717,5943919,204,323.9,467.5,4069,left
18,1,binary,3,2,trial,5943176.0,5950359.0,7183.0,3,R,5944003,5944157,156,1424.8,532.1,3706,right
18,1,binary,3,2,trial,5943176.0,5950359.0,7183.0,3,R,5944173,5944605,434,1469.7,581.9,3459,right
18,1,binary,3,2,trial,5943176.0,5950359.0,7183.0,3,R,5944795,5945025,232,322.5,488.9,3626,left
18,1,binary,3,2,trial,5943176.0,5950359.0,7183.0,3,R,5945035,5945207,174,348.0,493.4,3787,left
18,1,binary,3,2,trial,5943176.0,5950359.0,7183.0,3,R,5945253,5946203,952,597.8,447.0,3608,left
18,1,binary,3,2,trial,5943176.0,5950359.0,7183.0,3,R,5946237,5946955,720,352.9,482.4,3683,left
18,1,binary,3,2,trial,5943176.0,5950359.0,7183.0,3,R,5946987,5947327,342,619.2,436.4,3420,left
18,1,binary,3,2,trial,5943176.0,5950359.0,7183.0,3,R,5947399,5947543,146,1457.5,534.5,3395,right
18,1,binary,3,2,trial,5943176.0,5950359.0,7183.0,3,R,5947559,5949795,2238,1476.2,582.7,3441,right
18,1,binary,3,2,trial,5943176.0,5950359.0,7183.0,3,R,5949871,5950293,424,628.6,458.9,3749,left
18,1,binary,3,2,postResponse,5943176.0,5950359.0,7183.0,3,R,5950371,5950699,330,1484.0,563.3,3690,right
18,1,binary,4,2,fixationCross,5952343.0,5956375.0,4032.0,4,R,5950941,5951177,238,686.6,436.3,3885,left
18,1,binary,4,2,fixationCross,5952343.0,5956375.0,4032.0,4,R,5951201,5951515,316,836.7,471.7,3946,NA
18,1,binary,4,2,fixationCross,5952343.0,5956375.0,4032.0,4,R,5951553,5951771,220,692.0,447.3,3793,left
18,1,binary,4,2,fixationCross,5952343.0,5956375.0,4032.0,4,R,5951793,5952043,252,834.1,465.0,3775,NA
18,1,binary,4,2,trial,5952343.0,5956375.0,4032.0,4,R,5952061,5952505,446,917.9,491.5,3850,NA
18,1,binary,4,2,trial,5952343.0,5956375.0,4032.0,4,R,5952555,5952701,148,531.3,518.2,4013,left
18,1,binary,4,2,trial,5952343.0,5956375.0,4032.0,4,R,5952717,5952917,202,492.3,550.4,3847,left
