participantNo,block,task,blockTrial,response,trialStage,trialStartTime,trialFinishTime,rt,trial,eye,fixStart,fixEnd,fixLength,fixPosX,fixPosY,dilation,aoi
30,1,binary,1,2,fixationCross,20507693.0,20511543.0,3850.0,1,R,20506953,20506971,20,949.0,898.3,4682,likertHorizontal
30,1,binary,1,2,fixationCross,20507693.0,20511543.0,3850.0,1,R,20507027,20507359,334,853.2,562.7,4620,NA
30,1,binary,1,2,fixationCross,20507693.0,20511543.0,3850.0,1,R,20507385,20507575,192,955.3,559.1,4439,NA
30,1,binary,1,2,trial,20507693.0,20511543.0,3850.0,1,R,20507705,20507899,196,988.2,541.9,4463,NA
30,1,binary,1,2,trial,20507693.0,20511543.0,3850.0,1,R,20507949,20508133,186,593.5,623.0,4475,left
30,1,binary,1,2,trial,20507693.0,20511543.0,3850.0,1,R,20508181,20508405,226,983.3,986.9,4303,likertHorizontal
30,1,binary,1,2,trial,20507693.0,20511543.0,3850.0,1,R,20508463,20508653,192,551.9,710.0,4324,left
30,1,binary,1,2,trial,20507693.0,20511543.0,3850.0,1,R,20508685,20508831,148,540.6,574.5,4268,left
30,1,binary,1,2,trial,20507693.0,20511543.0,3850.0,1,R,20508901,20509185,286,1533.2,557.9,3927,right
30,1,binary,1,2,trial,20507693.0,20511543.0,3850.0,1,R,20509243,20509367,126,1015.3,946.5,4014,likertHorizontal
30,1,binary,1,2,trial,20507693.0,20511543.0,3850.0,1,R,20509391,20509443,54,944.3,968.4,4107,likertHorizontal
30,1,binary,1,2,trial,20507693.0,20511543.0,3850.0,1,R,20509491,20509727,238,517.5,637.4,4297,left
30,1,binary,1,2,trial,20507693.0,20511543.0,3850.0,1,R,20509765,20510133,370,559.2,513.7,4041,left
30,1,binary,1,2,trial,20507693.0,20511543.0,3850.0,1,R,20510161,20510245,86,567.4,629.7,3941,left
30,1,binary,1,2,trial,20507693.0,20511543.0,3850.0,1,R,20510293,20510453,162,967.5,977.0,4048,likertHorizontal
30,1,binary,1,2,trial,20507693.0,20511543.0,3850.0,1,R,20510545,20510575,32,937.9,938.7,4274,likertHorizontal
30,1,binary,1,2,trial,20507693.0,20511543.0,3850.0,1,R,20510645,20510693,50,932.1,935.4,4357,likertHorizontal
30,1,binary,1,2,trial,20507693.0,20511543.0,3850.0,1,R,20510795,20511335,542,956.7,969.7,4642,likertHorizontal
30,1,binary,1,2,postResponse,20507693.0,20511543.0,3850.0,1,R,20511385,20511911,528,682.3,788.9,4777,NA
30,1,binary,1,2,postResponse,20507693.0,20511543.0,3850.0,1,R,20511957,20512139,184,959.7,906.2,4971,likertHorizontal
30,1,binary,2,2,fixationCross,20513043.0,20518677.0,5634.0,2,R,20512373,20512555,184,733.0,684.5,5222,left
30,1,binary,2,2,fixationCross,20513043.0,20518677.0,5634.0,2,R,20512595,20512721,128,916.2,795.2,5165,likertHorizontal
30,1,binary,2,2,trial,20513043.0,20518677.0,5634.0,2,R,20512771,20513121,352,949.0,538.1,5060,NA
30,1,binary,2,2,trial,20513043.0,20518677.0,5634.0,2,R,20513265,20513331,68,662.6,529.0,5058,left
30,1,binary,2,2,trial,20513043.0,20518677.0,5634.0,2,R,20513381,20513479,100,500.3,932.5,4592,NA
30,1,binary,2,2,trial,20513043.0,20518677.0,5634.0,2,R,20513545,20513851,308,1427.9,971.9,4041,NA
30,1,binary,2,2,trial,20513043.0,20518677.0,5634.0,2,R,20513905,20514113,210,651.7,913.2,4360,NA
30,1,binary,2,2,trial,20513043.0,20518677.0,5634.0,2,R,20514145,20514363,220,455.3,978.0,4591,NA
30,1,binary,2,2,trial,20513043.0,20518677.0,5634.0,2,R,20514373,20514837,466,437.5,999.1,4628,NA
30,1,binary,2,2,trial,20513043.0,20518677.0,5634.0,2,R,20514903,20515081,180,1371.8,966.6,4762,NA
30,1,binary,2,2,trial,20513043.0,20518677.0,5634.0,2,R,20515145,20515373,230,476.5,968.2,4993,NA
30,1,binary,2,2,trial,20513043.0,20518677.0,5634.0,2,R,20515429,20515759,332,544.4,600.3,4773,left
30,1,binary,2,2,trial,20513043.0,20518677.0,5634.0,2,R,20515825,20516223,400,1410.5,565.8,4014,right
30,1,binary,2,2,trial,20513043.0,20518677.0,5634.0,2,R,20516283,20516685,404,444.4,550.1,4048,left
