participantNo,block,task,blockTrial,response,trialStage,trialStartTime,trialFinishTime,rt,trial,eye,fixStart,fixEnd,fixLength,fixPosX,fixPosY,dilation,aoi
60,1,binary,1,2,fixationCross,21673171.0,21678072.0,4901.0,1,R,21672382,21672836,456,864.1,441.7,5209,NA
60,1,binary,1,2,trial,21673171.0,21678072.0,4901.0,1,R,21672862,21673406,546,933.6,550.3,5185,NA
60,1,binary,1,2,trial,21673171.0,21678072.0,4901.0,1,R,21673452,21673658,208,509.2,498.5,5330,left
60,1,binary,1,2,trial,21673171.0,21678072.0,4901.0,1,R,21673716,21674154,440,920.7,1006.4,4922,likertHorizontal
60,1,binary,1,2,trial,21673171.0,21678072.0,4901.0,1,R,21674198,21674352,156,435.4,968.7,4924,NA
60,1,binary,1,2,trial,21673171.0,21678072.0,4901.0,1,R,21674514,21674548,36,438.2,511.6,5105,left
60,1,binary,1,2,trial,21673171.0,21678072.0,4901.0,1,R,21674562,21674708,148,444.2,480.6,5154,left
60,1,binary,1,2,trial,21673171.0,21678072.0,4901.0,1,R,21674734,21674942,210,518.8,602.5,5154,left
60,1,binary,1,2,trial,21673171.0,21678072.0,4901.0,1,R,21675000,21675352,354,1365.8,551.5,4706,right
60,1,binary,1,2,trial,21673171.0,21678072.0,4901.0,1,R,21675376,21675642,268,1471.1,591.7,4334,right
60,1,binary,1,2,trial,21673171.0,21678072.0,4901.0,1,R,21675662,21675908,248,1398.9,629.6,4339,right
60,1,binary,1,2,trial,21673171.0,21678072.0,4901.0,1,R,21675936,21676090,156,1593.2,575.6,4390,right
60,1,binary,1,2,trial,21673171.0,21678072.0,4901.0,1,R,21676134,21676334,202,1430.7,1028.5,4613,NA
60,1,binary,1,2,trial,21673171.0,21678072.0,4901.0,1,R,21676408,21676604,198,419.6,635.4,4583,left
60,1,binary,1,2,trial,21673171.0,21678072.0,4901.0,1,R,21676634,21676928,296,484.1,473.1,4636,left
60,1,binary,1,2,trial,21673171.0,21678072.0,4901.0,1,R,21676958,21677394,438,554.8,603.1,4653,left
60,1,binary,1,2,trial,21673171.0,21678072.0,4901.0,1,R,21677458,21677704,248,1389.8,560.8,4611,right
60,1,binary,1,2,trial,21673171.0,21678072.0,4901.0,1,R,21677726,21677898,174,1538.5,588.5,4435,right
60,1,binary,1,2,postResponse,21673171.0,21678072.0,4901.0,1,R,21677924,21678394,472,1385.7,631.0,4358,right
60,1,binary,2,2,fixationCross,21679238.0,21682072.0,2834.0,2,R,21678534,21678754,222,827.0,446.6,4743,NA
60,1,binary,2,2,fixationCross,21679238.0,21682072.0,2834.0,2,R,21678778,21678912,136,677.9,418.3,4988,left
60,1,binary,2,2,fixationCross,21679238.0,21682072.0,2834.0,2,R,21678954,21679158,206,912.7,527.0,5201,NA
