participantNo,block,task,blockTrial,response,trialStage,trialStartTime,trialFinishTime,rt,trial,eye,fixStart,fixEnd,fixLength,fixPosX,fixPosY,dilation,aoi
43,1,continuous,1,99,fixationCross,7318882.0,7321148.0,2266.0,1,R,7318365,7318737,374,878.2,584.7,3728,NA
43,1,continuous,1,99,trial,7318882.0,7321148.0,2266.0,1,R,7318759,7319131,374,973.5,563.0,3895,NA
43,1,continuous,1,99,trial,7318882.0,7321148.0,2266.0,1,R,7319173,7319437,266,533.6,615.2,4071,left
43,1,continuous,1,99,trial,7318882.0,7321148.0,2266.0,1,R,7319465,7319713,250,400.9,544.2,3880,left
43,1,continuous,1,99,trial,7318882.0,7321148.0,2266.0,1,R,7319775,7320097,324,1384.9,553.8,3646,right
43,1,continuous,1,99,trial,7318882.0,7321148.0,2266.0,1,R,7320119,7321413,1296,1408.0,516.7,3712,right
43,1,continuous,1,99,postResponse,7318882.0,7321148.0,2266.0,1,R,7321465,7321517,54,816.3,503.3,3838,NA
43,1,continuous,2,5,fixationCross,7322282.0,7325416.0,3134.0,2,R,7321619,7321727,110,816.5,508.4,3921,NA
43,1,continuous,2,5,fixationCross,7322282.0,7325416.0,3134.0,2,R,7321765,7321949,186,522.8,503.0,4070,left
43,1,continuous,2,5,fixationCross,7322282.0,7325416.0,3134.0,2,R,7322015,7322095,82,868.8,531.0,4162,NA
43,1,continuous,2,5,fixationCross,7322282.0,7325416.0,3134.0,2,R,7322133,7322161,30,939.5,548.3,4141,NA
43,1,continuous,2,5,trial,7322282.0,7325416.0,3134.0,2,R,7322195,7322327,134,937.4,549.5,4093,NA
43,1,continuous,2,5,trial,7322282.0,7325416.0,3134.0,2,R,7322389,7322431,44,937.0,556.9,4093,NA
43,1,continuous,2,5,trial,7322282.0,7325416.0,3134.0,2,R,7322455,7322545,92,939.8,566.0,4116,NA
43,1,continuous,2,5,trial,7322282.0,7325416.0,3134.0,2,R,7322597,7322841,246,475.2,589.9,4007,left
43,1,continuous,2,5,trial,7322282.0,7325416.0,3134.0,2,R,7322903,7323215,314,1445.8,534.1,3742,right
43,1,continuous,2,5,trial,7322282.0,7325416.0,3134.0,2,R,7323247,7323541,296,1202.5,637.9,3634,right
43,1,continuous,2,5,trial,7322282.0,7325416.0,3134.0,2,R,7323575,7323727,154,1446.6,599.8,3607,right
43,1,continuous,2,5,trial,7322282.0,7325416.0,3134.0,2,R,7323787,7323965,180,517.1,591.5,3696,left
43,1,continuous,2,5,trial,7322282.0,7325416.0,3134.0,2,R,7323989,7324429,442,476.5,682.7,3824,left
43,1,continuous,2,5,trial,7322282.0,7325416.0,3134.0,2,R,7324469,7324753,286,502.7,966.8,4018,NA
43,1,continuous,2,5,trial,7322282.0,7325416.0,3134.0,2,R,7324775,7325097,324,499.2,964.5,4007,NA
43,1,continuous,2,5,postResponse,7322282.0,7325416.0,3134.0,2,R,7325143,7325765,624,528.8,586.5,3812,left
43,1,continuous,3,89,fixationCross,7326499.0,7330165.0,3666.0,3,R,7325873,7326165,294,1197.4,534.7,3893,right
43,1,continuous,3,89,trial,7326499.0,7330165.0,3666.0,3,R,7326355,7326715,362,938.5,568.2,4184,NA
43,1,continuous,3,89,trial,7326499.0,7330165.0,3666.0,3,R,7326767,7327071,306,460.3,600.2,4043,left
43,1,continuous,3,89,trial,7326499.0,7330165.0,3666.0,3,R,7327101,7327457,358,563.8,567.2,3595,left
43,1,continuous,3,89,trial,7326499.0,7330165.0,3666.0,3,R,7327525,7327703,180,1484.4,592.1,3267,right
43,1,continuous,3,89,trial,7326499.0,7330165.0,3666.0,3,R,7327885,7328517,634,1449.0,593.9,3356,right
43,1,continuous,3,89,trial,7326499.0,7330165.0,3666.0,3,R,7328537,7328681,146,1527.1,539.1,3283,right
43,1,continuous,3,89,trial,7326499.0,7330165.0,3666.0,3,R,7328701,7328891,192,1553.9,470.6,3197,right
43,1,continuous,3,89,trial,7326499.0,7330165.0,3666.0,3,R,7329075,7329215,142,511.7,558.9,3255,left
43,1,continuous,3,89,trial,7326499.0,7330165.0,3666.0,3,R,7329273,7329569,298,1379.3,631.3,3436,right
43,1,continuous,3,89,trial,7326499.0,7330165.0,3666.0,3,R,7329601,7329827,228,1325.7,774.9,3539,NA
43,1,continuous,3,89,trial,7326499.0,7330165.0,3666.0,3,R,7330065,7330101,38,1344.4,955.5,3695,NA
43,1,continuous,3,89,postResponse,7326499.0,7330165.0,3666.0,3,R,7330153,7330503,352,1287.0,625.6,3647,right
43,1,continuous,4,93,fixationCross,7331232.0,7334998.0,3766.0,4,R,7330645,7330921,278,653.9,575.0,3942,left
43,1,continuous,4,93,trial,7331232.0,7334998.0,3766.0,4,R,7330959,7331375,418,951.1,576.8,4037,NA
43,1,continuous,4,93,trial,7331232.0,7334998.0,3766.0,4,R,7331417,7331579,164,526.8,596.5,4146,left
43,1,continuous,4,93,trial,7331232.0,7334998.0,3766.0,4,R,7331609,7332197,590,403.7,545.1,3736,left
43,1,continuous,4,93,trial,7331232.0,7334998.0,3766.0,4,R,7332267,7332483,218,1548.7,566.0,3237,right
43,1,continuous,4,93,trial,7331232.0,7334998.0,3766.0,4,R,7332491,7333047,558,1523.3,553.2,3307,right
43,1,continuous,4,93,trial,7331232.0,7334998.0,3766.0,4,R,7333099,7333229,132,1502.8,576.6,3388,right
43,1,continuous,4,93,trial,7331232.0,7334998.0,3766.0,4,R,7333261,7333519,260,1291.4,478.8,3486,right
