participantNo,block,task,blockTrial,response,trialStage,trialStartTime,trialFinishTime,rt,trial,eye,fixStart,fixEnd,fixLength,fixPosX,fixPosY,dilation,aoi
32,1,binary,1,2,fixationCross,7171134.0,7174585.0,3451.0,1,R,7170146,7170382,238,1134.9,848.9,6514,likertHorizontal
32,1,binary,1,2,fixationCross,7171134.0,7174585.0,3451.0,1,R,7170446,7170642,198,1782.9,1040.6,6509,NA
32,1,binary,1,2,fixationCross,7171134.0,7174585.0,3451.0,1,R,7170710,7170798,90,1020.6,657.2,6623,NA
32,1,binary,1,2,trial,7171134.0,7174585.0,3451.0,1,R,7170822,7171280,460,955.2,531.3,6551,NA
32,1,binary,1,2,trial,7171134.0,7174585.0,3451.0,1,R,7171326,7171582,258,1318.6,533.5,6476,right
32,1,binary,1,2,trial,7171134.0,7174585.0,3451.0,1,R,7171612,7171760,150,1550.4,523.2,5954,right
32,1,binary,1,2,trial,7171134.0,7174585.0,3451.0,1,R,7171842,7172448,608,506.9,567.1,5909,left
32,1,binary,1,2,trial,7171134.0,7174585.0,3451.0,1,R,7172502,7172712,212,479.6,1049.2,6171,NA
32,1,binary,1,2,trial,7171134.0,7174585.0,3451.0,1,R,7172722,7172840,120,497.7,1039.3,6214,NA
32,1,binary,1,2,trial,7171134.0,7174585.0,3451.0,1,R,7172894,7173154,262,409.6,491.9,6067,left
32,1,binary,1,2,trial,7171134.0,7174585.0,3451.0,1,R,7173176,7173480,306,370.9,417.1,5850,left
32,1,binary,1,2,trial,7171134.0,7174585.0,3451.0,1,R,7173502,7173674,174,490.1,422.2,5750,left
32,1,binary,1,2,trial,7171134.0,7174585.0,3451.0,1,R,7173752,7173882,132,1455.4,604.0,5638,right
32,1,binary,1,2,trial,7171134.0,7174585.0,3451.0,1,R,7173928,7174586,660,1436.0,1003.7,6108,NA
32,1,binary,1,2,trial,7171134.0,7174585.0,3451.0,1,R,7174622,7174890,270,1437.4,616.8,6425,right
32,1,binary,1,2,postResponse,7171134.0,7174585.0,3451.0,1,R,7174924,7174954,32,1215.7,579.9,6340,right
32,1,binary,2,1,fixationCross,7175801.0,7177934.0,2133.0,2,R,7175054,7175480,428,832.2,491.5,6585,NA
32,1,binary,2,1,trial,7175801.0,7177934.0,2133.0,2,R,7175500,7175956,458,916.9,508.3,6852,NA
32,1,binary,2,1,trial,7175801.0,7177934.0,2133.0,2,R,7176004,7176198,196,562.1,543.6,6706,left
32,1,binary,2,1,trial,7175801.0,7177934.0,2133.0,2,R,7176268,7176600,334,1454.5,591.9,5904,right
32,1,binary,2,1,trial,7175801.0,7177934.0,2133.0,2,R,7176624,7176934,312,1438.1,480.2,5591,right
